Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB
1.0,Precious Achiuwa,C,23.0,15.2,-2.3,-0.1,2.2,0.2779456193353474,0.0841121495327102,0.48
2.0,Steven Adams,C,29.0,17.5,0.6,0.7,3.4,0.2598187311178248,0.2149532710280373,0.92
3.0,Bam Adebayo,C,25.0,20.1,1.5,2.3,7.4,0.6163141993957704,0.2990654205607477,0.736
4.0,Ochai Agbaji,SG,22.0,9.5,-3.0,-0.3,1.3,0.2386706948640483,0.102803738317757,0.168
5.0,Santi Aldama,PF,22.0,13.9,0.5,1.1,4.6,0.2719033232628399,0.1214953271028037,0.384
6.0,Nickeil Alexander-Walker,SG,24.0,11.4,-1.1333333333333333,0.13333333333333333,0.7333333333333334,0.18529707955689825,0.1651090342679127,0.136
7.0,Grayson Allen,SG,27.0,12.3,0.1,1.0,5.1,0.3141993957703927,0.2149532710280373,0.264
8.0,Jarrett Allen,C,24.0,19.9,2.4,2.4,9.5,0.43202416918429,0.1588785046728972,0.784
9.0,Jose Alvarado,PG,24.0,11.8,-1.2,0.3,1.8,0.2719033232628399,0.2803738317757009,0.184
10.0,Kyle Anderson,PF,29.0,14.8,2.5,2.2,5.1,0.283987915407855,0.4579439252336449,0.424
11.0,Giannis Antetokounmpo,PF,28.0,29.0,8.5,5.4,8.6,0.9395770392749244,0.5327102803738318,0.944
12.0,Thanasis Antetokounmpo,PF,30.0,6.7,-7.6,-0.3,0.1,0.0422960725075528,0.0373831775700934,0.096
13.0,Cole Anthony,PG,22.0,16.0,1.3,1.3,3.7,0.3927492447129909,0.3644859813084112,0.384
14.0,OG Anunoby,SF,25.0,14.6,0.4,1.5,4.7,0.5075528700906344,0.1869158878504673,0.4
15.0,Ryan Arcidiacono,PG,28.0,2.8000000000000003,-7.766666666666667,-0.19999999999999998,-0.10000000000000002,0.0422960725075528,0.1152647975077881,0.064
16.0,Deni Avdija,SF,22.0,11.2,-2.3,-0.1,2.3,0.2779456193353474,0.2616822429906542,0.512
17.0,Deandre Ayton,C,24.0,19.9,0.9,1.5,6.2,0.5438066465256798,0.1588785046728972,0.8
18.0,Udoka Azubuike,C,23.0,16.1,-0.6,0.1,1.0,0.1057401812688821,0.02803738317757,0.264
19.0,Marvin Bagley III,C,23.0,17.2,-0.9,0.3,2.0,0.3625377643504531,0.0841121495327102,0.512
20.0,Patrick Baldwin Jr.,SF,20.0,11.3,-2.1,0.0,0.1,0.1178247734138972,0.0373831775700934,0.104
21.0,LaMelo Ball,PG,21.0,17.9,2.4,1.4,1.8,0.7039274924471299,0.7850467289719627,0.512
22.0,Mo Bamba,C,24.0,14.466666666666667,-1.2333333333333334,0.3333333333333333,1.4666666666666668,0.17724068479355481,0.07476635514018687,0.36800000000000005
23.0,Paolo Banchero,PF,20.0,14.9,-1.5,0.3,2.4,0.6042296072507553,0.3457943925233645,0.552
24.0,Desmond Bane,SG,24.0,19.1,3.5,2.5,5.8,0.6495468277945619,0.4112149532710281,0.4
25.0,Dalano Banton,PG,23.0,14.9,-0.5,0.1,0.4,0.1389728096676737,0.1121495327102803,0.12
26.0,Dominick Barlow,PF,19.0,12.4,-4.6,-0.3,0.7,0.1178247734138972,0.0841121495327102,0.288
27.0,Harrison Barnes,PF,30.0,14.1,-1.0,0.7,6.5,0.4531722054380664,0.1495327102803738,0.36
28.0,Scottie Barnes,SF,21.0,15.5,0.4,1.6,5.0,0.4622356495468278,0.4485981308411215,0.528
29.0,RJ Barrett,SG,22.0,12.9,-3.1,-0.7,2.2,0.5921450151057402,0.2616822429906542,0.4
30.0,Will Barton,SG,32.0,9.966666666666667,-2.6,-0.10000000000000002,0.26666666666666666,0.1913393756294058,0.17133956386292834,0.18133333333333332
31.0,Charles Bassey,C,22.0,18.8,0.6,0.3,1.3,0.1722054380664652,0.1214953271028037,0.44
32.0,Keita Bates-Diop,PF,27.0,14.9,-0.6,0.5,2.7,0.2930513595166162,0.1401869158878504,0.296
33.0,Nicolas Batum,PF,34.0,11.0,0.5,1.0,3.6,0.1842900302114803,0.1495327102803738,0.304
34.0,Darius Bazley,C,22.0,13.833333333333334,-0.7999999999999999,0.10000000000000002,0.6666666666666666,0.14702920443101705,0.08411214953271022,0.2373333333333333
35.0,Bradley Beal,SG,29.0,19.7,1.8,1.6,3.4,0.7009063444108761,0.5046728971962617,0.312
36.0,Malik Beasley,SG,26.0,10.700000000000001,-2.1666666666666665,0.03333333333333333,0.9333333333333332,0.37462235649546827,0.1370716510903426,0.2773333333333334
37.0,MarJon Beauchamp,SF,22.0,8.2,-4.8,-0.5,0.4,0.1540785498489426,0.0654205607476635,0.176
38.0,Dāvis Bertāns,PF,30.0,11.9,-1.2,0.1,0.9,0.1389728096676737,0.0467289719626168,0.096
39.0,Patrick Beverley,PG,34.0,10.1,-0.2,0.3,1.2,0.175226586102719,0.3271028037383178,0.392
39.0,Patrick Beverley,SG,34.0,8.3,-1.8,0.1,1.8,0.1933534743202417,0.2429906542056075,0.248
39.0,Patrick Beverley,SG-PG,34.0,8.9,-1.2,0.3,3.0,0.1873111782477341,0.2710280373831776,0.296
40.0,Saddiq Bey,SF,23.0,14.700000000000001,-0.16666666666666666,0.6,2.6,0.404833836858006,0.14018691588785043,0.3786666666666667
41.0,Khem Birch,C,30.0,9.4,-3.5,-0.1,0.2,0.066465256797583,0.0373831775700934,0.104
42.0,Goga Bitadze,C,23.0,16.900000000000002,0.16666666666666666,0.16666666666666666,0.9,0.1359516616314199,0.09657320872274137,0.296
43.0,Bismack Biyombo,C,30.0,14.4,-0.9,0.2,1.9,0.1299093655589124,0.0841121495327102,0.344
44.0,Buddy Boeheim,SF,23.0,0.5,-9.5,-0.2,-0.2,0.0483383685800604,0.0373831775700934,0.048
45.0,Bogdan Bogdanović,SG,30.0,14.2,0.5,0.9,2.8,0.4229607250755287,0.2616822429906542,0.248
46.0,Bojan Bogdanović,PF,33.0,17.4,0.8,1.4,3.5,0.6525679758308157,0.2429906542056075,0.304
47.0,Bol Bol,PF,23.0,14.4,-0.9,0.4,2.3,0.2749244712990936,0.0934579439252336,0.4639999999999999
48.0,Leandro Bolmaro,SF,22.0,-5.0,-14.7,-0.2,-0.3,0.0120845921450151,0.0467289719626168,0.04
49.0,Devin Booker,SG,26.0,22.0,4.2,2.9,6.0,0.8398791540785498,0.5140186915887851,0.36
50.0,Brandon Boston Jr.,SF,21.0,13.4,-2.2,0.0,0.2,0.1963746223564954,0.0841121495327102,0.1119999999999999
51.0,Chris Boucher,PF,30.0,18.0,-0.1,0.7,5.0,0.283987915407855,0.0373831775700934,0.44
52.0,James Bouknight,SG,22.0,6.2,-6.5,-0.6,-0.4,0.1691842900302114,0.1121495327102803,0.168
53.0,Jamaree Bouyea,PG,23.0,2.4666666666666663,-8.299999999999999,0.0,0.0,0.06847935548841887,0.056074766355140165,0.09333333333333334
54.0,Tony Bradley,C,25.0,21.7,4.9,0.1,0.2,0.0483383685800604,0.0093457943925233,0.072
55.0,Malaki Branham,SG,19.0,9.5,-5.2,-1.3,-0.1,0.3081570996978852,0.1775700934579439,0.216
56.0,Jarrell Brantley,PF,26.0,18.5,3.5,0.1,0.1,0.1661631419939577,0.0747663551401869,0.12
57.0,Christian Braun,SG,21.0,10.3,-2.4,-0.1,1.9,0.1419939577039275,0.0747663551401869,0.192
58.0,Mikal Bridges,SF,26.0,14.8,1.0,1.6,4.9,0.5196374622356495,0.3364485981308411,0.344
58.0,Mikal Bridges,SF-SG,26.0,16.8,1.7,2.8,7.5,0.6072507552870091,0.308411214953271,0.352
58.0,Mikal Bridges,SG,26.0,21.3,3.3,1.2,2.5,0.7885196374622356,0.2523364485981308,0.36
59.0,Oshae Brissett,PF,24.0,10.6,-3.2,-0.3,1.1,0.1842900302114803,0.0654205607476635,0.272
60.0,Malcolm Brogdon,PG,30.0,18.2,2.8,2.1,5.8,0.4501510574018126,0.3457943925233645,0.336
61.0,Dillon Brooks,SF,27.0,9.4,-3.9,-1.1,1.6,0.43202416918429,0.2429906542056075,0.264
62.0,Bruce Brown,SF,26.0,13.3,-0.5,0.9,4.3,0.3474320241691843,0.3177570093457944,0.3279999999999999
63.0,Greg Brown III,PF,21.0,5.8,-8.5,-0.2,-0.1,0.0543806646525679,0.0186915887850467,0.096
64.0,Jaylen Brown,SF,26.0,19.1,1.3,2.0,5.0,0.8036253776435045,0.3271028037383178,0.552
65.0,Kendall Brown,SG,19.0,9.1,-2.9,0.0,0.1,0.0453172205438066,0.0467289719626168,0.08
66.0,Moses Brown,C,23.0,14.1,-3.6333333333333333,0.06666666666666667,0.7333333333333334,0.08962739174219536,0.006230529595015533,0.2133333333333333
67.0,Sterling Brown,SF,27.0,7.0,-3.3,0.0,0.0,0.0,0.0467289719626168,0.16
68.0,Troy Brown Jr.,SF,23.0,9.6,-1.0,0.5,2.9,0.2145015105740181,0.1214953271028037,0.3279999999999999
69.0,Jalen Brunson,PG,26.0,21.2,3.9,3.5,8.7,0.7250755287009063,0.5794392523364487,0.28
70.0,Thomas Bryant,C,25.0,17.666666666666668,-1.2333333333333332,0.4666666666666666,2.733333333333333,0.26686807653575023,0.0404984423676012,0.42133333333333334
71.0,Reggie Bullock,SF,31.0,7.7,-2.6,-0.4,2.8,0.2175226586102719,0.1308411214953271,0.288
72.0,Alec Burks,SG,31.0,16.5,1.2,0.9,2.5,0.3867069486404834,0.205607476635514,0.248
73.0,Deonte Burton,PF,29.0,-12.6,-24.2,0.0,0.0,0.0,0.0,0.0
74.0,Jared Butler,PG,22.0,13.0,-2.6,0.0,0.1,0.1873111782477341,0.1214953271028037,0.0559999999999999
75.0,Jimmy Butler,PF,33.0,27.6,8.7,5.8,12.3,0.6918429003021147,0.4953271028037383,0.472
76.0,John Butler,C,20.0,5.7,-6.2,-0.2,0.0,0.0725075528700906,0.0560747663551401,0.072
77.0,Jamal Cain,PF,23.0,16.5,0.8,0.2,0.8,0.1631419939577039,0.0654205607476635,0.2319999999999999
78.0,Kentavious Caldwell-Pope,SG,29.0,11.5,-1.0,0.6,4.5,0.3262839879154078,0.2242990654205607,0.216
79.0,Facundo Campazzo,PG,31.0,7.8,-1.2,0.0,0.0,0.039274924471299,0.102803738317757,0.024
80.0,Vlatko Čančar,PF,25.0,11.0,-1.8,0.0,1.7,0.1510574018126888,0.1214953271028037,0.168
81.0,Clint Capela,C,28.0,22.1,2.2,1.8,7.2,0.3625377643504531,0.0841121495327102,0.88
82.0,Vernon Carey Jr.,C,21.0,10.8,-5.0,0.0,0.0,0.0151057401812688,0.02803738317757,0.08
83.0,Jevon Carter,PG,27.0,10.9,-0.6,0.6,3.5,0.2416918429003021,0.2242990654205607,0.2
84.0,Wendell Carter Jr.,C,23.0,17.3,1.0,1.3,4.6,0.4592145015105739,0.2149532710280373,0.696
85.0,Michael Carter-Williams,PG,31.0,9.0,-6.3,0.0,0.0,0.1299093655589124,0.1682242990654205,0.104
86.0,Alex Caruso,PG,28.0,11.5,1.1,1.2,3.6,0.1691842900302114,0.2710280373831776,0.2319999999999999
87.0,Julian Champagnie,SF,21.0,7.800000000000001,-6.6000000000000005,-0.06666666666666667,0.26666666666666666,0.20845921450151053,0.0404984423676012,0.20000000000000004
88.0,Justin Champagnie,SF,21.0,13.566666666666668,-5.1000000000000005,-0.06666666666666667,0.0,0.06747230614300097,0.08099688473520243,0.13066666666666668
89.0,Kennedy Chandler,PG,20.0,10.6,-2.7,0.0,0.3,0.066465256797583,0.1495327102803738,0.088
90.0,Max Christie,SG,19.0,7.4,-3.1,-0.1,0.6,0.093655589123867,0.0467289719626168,0.144
91.0,Josh Christopher,SG,21.0,11.5,-4.3,-0.5,0.0,0.175226586102719,0.102803738317757,0.088
92.0,Brandon Clarke,PF,26.0,20.0,2.5,1.3,4.5,0.3021148036253776,0.1214953271028037,0.44
93.0,Jordan Clarkson,SG,30.0,14.7,-1.4,0.3,1.7,0.6283987915407855,0.4112149532710281,0.32
94.0,Nic Claxton,C,23.0,20.8,3.1,2.9,9.2,0.3806646525679758,0.1775700934579439,0.736
95.0,Amir Coffey,SF,25.0,7.0,-5.0,-0.5,0.4,0.1027190332326283,0.102803738317757,0.088
96.0,John Collins,PF,25.0,13.6,-1.3,0.4,4.2,0.3957703927492447,0.1121495327102803,0.52
97.0,Zach Collins,C,25.0,16.4,-0.2,0.6,2.2,0.350453172205438,0.2710280373831776,0.512
98.0,Chance Comanche,C,26.0,12.2,-7.5,0.0,0.0,0.2114803625377643,0.0,0.24
99.0,Mike Conley,PG,35.0,14.9,1.0333333333333334,0.9666666666666667,3.6666666666666665,0.3685800604229607,0.604361370716511,0.22133333333333335
100.0,Pat Connaughton,SF,30.0,10.0,-1.0,0.3,2.5,0.2296072507552869,0.1214953271028037,0.368
101.0,Xavier Cooks,PF,27.0,14.3,-3.6,-0.1,0.2,0.1148036253776434,0.0560747663551401,0.304
102.0,Robert Covington,PF,32.0,14.2,1.7,0.7,1.9,0.1812688821752265,0.1121495327102803,0.28
103.0,Torrey Craig,PF,32.0,11.6,-0.6,0.7,4.0,0.2235649546827794,0.1401869158878504,0.432
104.0,Jae Crowder,PF,32.0,14.6,1.2,0.3,1.2,0.2084592145015106,0.1401869158878504,0.304
105.0,Jarrett Culver,SF,23.0,9.5,-4.2,-0.1,0.0,0.1329305135951661,0.0560747663551401,0.304
106.0,Cade Cunningham,PG,21.0,14.0,-0.7,0.1,-0.1,0.6012084592145014,0.5607476635514019,0.496
107.0,Seth Curry,SG,32.0,12.3,-2.1,0.0,1.8,0.2779456193353474,0.1495327102803738,0.128
108.0,Stephen Curry,PG,34.0,24.1,7.5,4.7,7.8,0.8882175226586102,0.588785046728972,0.488
109.0,Dyson Daniels,PG,19.0,8.8,-1.8,0.0,1.3,0.1148036253776434,0.2149532710280373,0.256
110.0,Anthony Davis,C,29.0,27.8,6.3,4.0,9.0,0.782477341389728,0.2429906542056075,1.0
111.0,Johnny Davis,SG,20.0,7.2,-7.4,-0.6,-0.3,0.175226586102719,0.0934579439252336,0.184
112.0,Terence Davis,SG,25.0,12.9,-1.5,0.1,0.9,0.202416918429003,0.0934579439252336,0.176
113.0,JD Davison,SG,20.0,10.1,-4.2,0.0,0.1,0.0483383685800604,0.0841121495327102,0.064
114.0,Darius Days,SF,23.0,18.3,3.5,0.0,0.1,0.1148036253776434,0.02803738317757,0.12
115.0,Dewayne Dedmon,C,33.0,15.533333333333333,-1.3666666666666665,0.0,0.6666666666666666,0.1450151057401812,0.07788161993769467,0.272
116.0,Matthew Dellavedova,PG,32.0,6.7,-5.2,-0.2,0.1,0.0453172205438066,0.1214953271028037,0.032
117.0,DeMar DeRozan,SF,33.0,20.6,2.0,2.6,8.5,0.7401812688821752,0.4766355140186916,0.368
118.0,Moussa Diabaté,C,21.0,14.2,-2.8,0.0,0.4,0.0815709969788519,0.0186915887850467,0.184
119.0,Mamadi Diakite,C,26.0,9.0,-3.4,-0.1,0.2,0.0785498489425981,0.0373831775700934,0.1119999999999999
120.0,Hamidou Diallo,SF,24.0,15.7,-1.4,0.1,1.3,0.2809667673716012,0.0934579439252336,0.28
121.0,Gorgui Dieng,C,33.0,9.9,-3.9,-0.2,0.0,0.1178247734138972,0.1588785046728972,0.28
122.0,Ousmane Dieng,PF,19.0,9.3,-3.6,-0.2,0.4,0.148036253776435,0.1121495327102803,0.216
123.0,Spencer Dinwiddie,PG,29.0,15.8,0.2,0.5,2.0,0.498489425981873,0.8504672897196262,0.3279999999999999
123.0,Spencer Dinwiddie,SG,29.0,16.1,0.9,1.3,4.3,0.5347432024169184,0.4953271028037383,0.248
123.0,Spencer Dinwiddie,SG-PG,29.0,16.0,0.7,1.8,6.3,0.5226586102719033,0.6074766355140188,0.272
124.0,Donte DiVincenzo,SG,26.0,12.8,0.7,1.3,4.2,0.283987915407855,0.3271028037383178,0.36
125.0,Luka Dončić,PG,23.0,28.7,8.9,6.6,10.2,0.9788519637462236,0.7476635514018692,0.688
126.0,Tyler Dorsey,SF,26.0,45.5,17.8,0.0,0.1,0.0906344410876132,0.0,0.0559999999999999
127.0,Luguentz Dort,SF,23.0,11.3,-3.0,-0.6,2.9,0.4138972809667673,0.1962616822429906,0.368
128.0,Ayo Dosunmu,SG,23.0,10.2,-2.5,-0.2,2.9,0.2598187311178248,0.2429906542056075,0.2239999999999999
129.0,Devon Dotson,PG,23.0,4.8,-5.3,0.0,0.0,0.0151057401812688,0.1214953271028037,0.136
130.0,Jeff Dowtin,PG,25.0,9.9,-1.9,0.0,0.4,0.0725075528700906,0.1121495327102803,0.072
131.0,PJ Dozier,SF,26.0,5.2,-7.8,-0.1,-0.2,0.0422960725075528,0.0560747663551401,0.072
132.0,Goran Dragić,PG,36.0,10.633333333333333,-4.266666666666667,-0.26666666666666666,0.3,0.18429003021148035,0.21806853582554517,0.11999999999999994
133.0,Andre Drummond,C,29.0,20.8,-0.8,0.3,2.8,0.1812688821752265,0.0467289719626168,0.528
134.0,Chris Duarte,SF,25.0,8.6,-4.5,-0.6,0.0,0.2386706948640483,0.1308411214953271,0.2
135.0,David Duke Jr.,SG,23.0,8.3,-7.3,-0.3,-0.1,0.1117824773413897,0.0841121495327102,0.104
136.0,Kris Dunn,PG,28.0,19.1,2.4,0.6,1.9,0.3987915407854984,0.5233644859813084,0.36
137.0,Kevin Durant,PF,34.0,25.46666666666667,7.366666666666667,2.6,4.533333333333333,0.8539778449144008,0.4299065420560748,0.528
138.0,Jalen Duren,C,19.0,17.3,-0.8,0.5,4.5,0.2749244712990936,0.102803738317757,0.7120000000000001
139.0,Tari Eason,PF,21.0,15.2,-1.7,0.1,2.6,0.2809667673716012,0.102803738317757,0.48
140.0,Anthony Edwards,SG,21.0,17.4,1.0,2.1,3.8,0.743202416918429,0.4112149532710281,0.4639999999999999
