Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP
211.0,Isaiah Hartenstein,C,22.0,17.900000000000002,-0.9666666666666668,0.13333333333333333,1.0666666666666667,0.17604166666666665,0.11965811965811964,0.296037296037296,0.1407149386101435
212.0,Udonis Haslem,C,40.0,54.6,31.1,0.0,0.0,0.125,0.0,0.0699300699300699,0.0
213.0,Jaxson Hayes,C,20.0,19.1,0.6,0.6,3.5,0.234375,0.0512820512820512,0.3006993006993007,0.3609649447861854
214.0,Killian Hayes,PG,19.0,5.3,-7.2,-0.9,-1.1,0.2125,0.452991452991453,0.1888111888111888,0.2556140220855258
215.0,Gordon Hayward,SF,30.0,17.6,1.6,1.4,3.5,0.6125,0.3504273504273504,0.4125874125874126,0.5647372711776477
216.0,Juancho Hernangómez,PF,25.0,12.1,-2.9,-0.2,1.1,0.225,0.0598290598290598,0.2727272727272727,0.3376936189135107
217.0,Willy Hernangómez,C,26.0,19.6,0.0,0.4,2.9,0.24375,0.094017094017094,0.4965034965034964,0.3179426369228489
218.0,Tyler Herro,SG,21.0,13.3,-1.3,0.3,1.7,0.471875,0.2905982905982906,0.3496503496503496,0.6148743793077892
219.0,Buddy Hield,SG,28.0,12.8,-0.6,0.9,2.2,0.51875,0.3076923076923077,0.3286713286713286,0.912065515452457
220.0,George Hill,PG,34.0,12.9,-1.3666666666666665,0.09999999999999998,0.9333333333333332,0.2760416666666667,0.21082621082621078,0.14219114219114212,0.17215099187232882
221.0,Solomon Hill,PF,29.0,6.7,-2.5,-0.2,1.3,0.140625,0.094017094017094,0.2097902097902098,0.5663306899874009
222.0,Nate Hinton,SG,21.0,10.4,-3.4,0.0,0.0,0.0625,0.0341880341880341,0.0279720279720279,0.033869413770103
223.0,Jaylen Hoard,SF,21.0,13.4,-2.5,0.0,0.5,0.190625,0.1111111111111111,0.2377622377622377,0.1225820795968279
224.0,Aaron Holiday,PG,24.0,9.2,-4.2,-0.7,0.2,0.225,0.1623931623931624,0.0909090909090909,0.4401541540057808
225.0,Jrue Holiday,PG,30.0,20.0,3.4,2.6,6.6,0.553125,0.5213675213675214,0.3146853146853147,0.7164085081153191
226.0,Justin Holiday,SG,31.0,10.4,-1.0,0.6,3.1,0.328125,0.1452991452991453,0.2517482517482517,0.817942636922849
227.0,Rondae Hollis-Jefferson,PF,26.0,14.4,0.1,0.1,0.3,0.078125,0.1025641025641025,0.1678321678321678,0.0410212702882976
228.0,Richaun Holmes,C,27.0,20.2,0.6,1.2,6.1,0.44375,0.1452991452991453,0.5804195804195804,0.6689394500852294
229.0,Rodney Hood,SF,28.0,6.033333333333334,-6.033333333333334,-0.7000000000000001,-0.26666666666666666,0.13645833333333332,0.074074074074074,0.13053613053613047,0.23653005261987695
230.0,Al Horford,C,34.0,17.4,3.4,1.1,1.6,0.44375,0.2905982905982906,0.4685314685314685,0.2978952049210702
231.0,Talen Horton-Tucker,SG,20.0,12.9,-1.2,0.3,2.1,0.28125,0.2393162393162393,0.1818181818181818,0.4884384495664418
232.0,Danuel House Jr.,SF,27.0,9.1,-3.5,-0.3,0.5,0.275,0.1623931623931624,0.2587412587412587,0.3527384569776921
233.0,Dwight Howard,C,35.0,17.8,-1.5,0.1,4.0,0.21875,0.0769230769230769,0.5874125874125874,0.4473801230267546
234.0,Markus Howard,SG,21.0,6.4,-8.7,-0.3,-0.3,0.0875,0.0427350427350427,0.0419580419580419,0.0757800340917512
235.0,Kevin Huerter,SG,22.0,12.2,-0.3,1.0,3.6,0.371875,0.2991452991452991,0.2307692307692307,0.7970058548877197
236.0,Elijah Hughes,SF,22.0,8.4,-2.8,0.0,0.0,0.053125,0.0256410256410256,0.0349650349650349,0.0228266508559994
237.0,De'Andre Hunter,SF,23.0,15.7,1.2,0.5,1.7,0.46875,0.1623931623931624,0.3356643356643356,0.2599496034981101
238.0,Chandler Hutchison,SF,24.0,5.133333333333333,-6.7,-0.19999999999999998,-0.03333333333333333,0.11875000000000001,0.056980056980056926,0.21445221445221438,0.0880209491341189
239.0,Serge Ibaka,C,31.0,18.2,1.4,0.8,3.0,0.346875,0.1538461538461538,0.4685314685314685,0.3602979322611724
240.0,Andre Iguodala,SF,37.0,9.2,-0.4,0.5,1.7,0.1375,0.1965811965811965,0.2447552447552447,0.5018528125694804
241.0,Ersan İlyasova,PF,33.0,12.1,-0.9,0.0,0.4,0.11875,0.017094017094017,0.1188811188811188,0.0558437708441414
242.0,Joe Ingles,SF,33.0,15.9,3.5,2.6,7.0,0.378125,0.4017094017094017,0.2517482517482517,0.6999555324983325
243.0,Brandon Ingram,SF,23.0,19.2,2.2,2.2,5.3,0.74375,0.4188034188034188,0.3426573426573426,0.7860742607277849
244.0,Kyrie Irving,PG,28.0,24.4,5.5,3.6,7.4,0.840625,0.5128205128205129,0.3356643356643356,0.709590157859631
245.0,Wes Iwundu,SF,26.0,4.3,-6.366666666666667,-0.39999999999999997,0.0,0.07604166666666666,0.0341880341880341,0.15617715617715613,0.1358111613429185
246.0,Frank Jackson,PG,22.0,13.2,-1.7,0.1,1.2,0.30625,0.0769230769230769,0.1538461538461538,0.2781071666790187
247.0,Jaren Jackson Jr.,C,21.0,18.0,0.1,0.1,0.7,0.45,0.094017094017094,0.3916083916083915,0.1020899725783739
248.0,Josh Jackson,SG,23.0,12.0,-3.0,-0.4,0.1,0.41875,0.1965811965811965,0.2867132867132866,0.5851923219447122
249.0,Justin Jackson,SF,25.0,8.966666666666667,-4.8999999999999995,-0.13333333333333333,0.13333333333333333,0.24375,0.11396011396011392,0.2447552447552447,0.14853380765335106
250.0,Reggie Jackson,SG,30.0,14.2,0.4,0.9,3.7,0.334375,0.2649572649572649,0.2027972027972027,0.5784480841918032
251.0,Justin James,SF,24.0,11.3,-4.3,-0.2,0.1,0.121875,0.0512820512820512,0.0559440559440559,0.115837841843919
252.0,LeBron James,PG,36.0,24.2,8.1,3.8,5.6,0.78125,0.6666666666666667,0.5384615384615384,0.5674794337804788
253.0,Mike James,PG,30.0,11.9,-4.4,-0.1,0.1,0.240625,0.358974358974359,0.1748251748251748,0.0919736159490106
254.0,DaQuan Jeffries,SG,23.0,7.866666666666667,-4.733333333333333,-0.19999999999999998,0.16666666666666666,0.13020833333333334,0.06267806267806263,0.16550116550116542,0.1256083401269794
255.0,Ty Jerome,SG,23.0,13.4,-0.7,0.3,1.3,0.334375,0.3076923076923077,0.1958041958041957,0.2986363299488623
256.0,Isaiah Joe,SG,21.0,9.5,-3.0,-0.1,0.6,0.115625,0.0427350427350427,0.0629370629370629,0.1431482991180612
257.0,Alize Johnson,PF,24.0,23.5,2.7,0.2,0.9,0.1625,0.0683760683760683,0.3496503496503496,0.0717038464388942
258.0,Cameron Johnson,PF,24.0,11.8,-0.2,0.7,2.6,0.3,0.1196581196581196,0.2307692307692307,0.5391684577188172
259.0,James Johnson,PF,33.0,11.4,-1.1333333333333335,0.13333333333333333,0.7999999999999999,0.23020833333333335,0.16524216524216526,0.24708624708624705,0.263148793201413
260.0,Keldon Johnson,SF,21.0,13.8,-1.6,0.2,3.3,0.4,0.1538461538461538,0.4195804195804196,0.7376046839101756
261.0,Stanley Johnson,PF,24.0,8.8,-2.5,-0.1,1.0,0.1375,0.1282051282051282,0.1748251748251748,0.3766767953753798
262.0,Tyler Johnson,SG,28.0,8.2,-3.4,-0.2,0.7,0.16875,0.1025641025641025,0.1398601398601398,0.2577262284147336
263.0,Nikola Jokić,C,25.0,31.3,12.1,8.8,15.6,0.825,0.7094017094017095,0.7552447552447552,0.9325576224709108
264.0,Damian Jones,C,25.0,13.575000000000001,-2.0250000000000004,0.05,0.775,0.1453125,0.05341880341880337,0.21328671328671323,0.10420217890758171
265.0,Derrick Jones Jr.,SF,23.0,11.9,-1.4,0.2,2.4,0.2125,0.0683760683760683,0.2447552447552447,0.494589787297117
266.0,Mason Jones,SG,22.0,15.566666666666668,-0.4000000000000001,-0.06666666666666667,0.13333333333333333,0.14375000000000002,0.094017094017094,0.10256410256410249,0.08358655105116229
267.0,Tre Jones,PG,21.0,12.1,-3.5,-0.1,0.4,0.078125,0.094017094017094,0.0419580419580419,0.1001630475061143
268.0,Tyus Jones,PG,24.0,15.0,0.8,0.9,2.8,0.196875,0.3162393162393163,0.1398601398601398,0.4570888608908323
269.0,DeAndre Jordan,C,32.0,17.1,1.0,0.9,3.9,0.234375,0.1367521367521367,0.5244755244755245,0.4676128362854814
270.0,Cory Joseph,PG,29.0,13.233333333333334,-1.3999999999999997,0.06666666666666668,1.4000000000000001,0.2791666666666666,0.3247863247863248,0.1864801864801864,0.36375651572420264
271.0,Mfiondu Kabengele,PF,23.0,8.200000000000001,-5.233333333333333,-0.13333333333333333,0.13333333333333333,0.08229166666666667,0.0398860398860398,0.11655011655011649,0.0697769213666345
272.0,Frank Kaminsky,C,27.0,15.8,1.3,0.6,2.0,0.20625,0.1452991452991453,0.2797202797202797,0.2683613725635514
273.0,Luke Kennard,SG,24.0,12.7,-0.2,0.6,2.7,0.259375,0.1452991452991453,0.1818181818181818,0.461572667308975
