Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
125,Terence Davis,SG,22,TOR,0.9726027397260274,0.0547945205479452,0.2568807339449541,0.2663755458515284,.456,0.2954545454545454,0.27419354838709675,.388,0.15625,0.14438502673796794,.541,.564,0.06862745098039216,0.06779661016949153,0.864,0.15217391304347827,0.22807017543859648,0.20886075949367086,0.15686274509803924,0.23809523809523808,0.06896551724137931,0.22916666666666669,0.33999999999999997,0.2186588921282799,13.8,.588,.555,.135,4.5,16.0,10.3,14.2,1.5,1.1,14.1,19.0,1.2,1.9,3.1,.122,0.1,0.7,0.8,0.8,0.4724184520362864,0.5,1.59
126,Dewayne Dedmon,C,30,SAC,0.4520547945205479,0.136986301369863,0.18348623853211007,0.2183406113537118,.404,0.09090909090909091,0.16935483870967744,.197,0.16666666666666669,0.15508021390374332,.550,.444,0.06862745098039216,0.06779661016949153,0.821,0.30434782608695654,0.3157894736842105,0.310126582278481,0.03921568627450981,0.19047619047619047,0.27586206896551724,0.2916666666666667,0.54,0.14868804664723032,8.5,.477,.415,.164,9.3,25.8,17.4,3.9,1.3,4.6,20.4,18.5,-0.8,0.7,-0.1,-0.007,-6.3,-0.1,-6.4,-0.6,0.2142057517853696,0.585,2.3
127,Matthew Dellavedova,PG,29,CLE,0.7671232876712328,0.0547945205479452,0.10091743119266056,0.13537117903930132,.354,0.09090909090909091,0.12903225806451613,.231,0.07291666666666667,0.08021390374331551,.488,.414,0.058823529411764705,0.05084745762711864,0.865,0.06521739130434782,0.08771929824561403,0.08227848101265822,0.3137254901960785,0.19047619047619047,0.0,0.20833333333333334,0.27999999999999997,0.0903790087463557,8.1,.463,.520,.211,2.4,7.8,5.1,29.0,1.2,0.2,23.6,13.0,0.1,0.1,0.2,.011,-3.6,-1.6,-5.2,-0.7,0.32171395483497395,0.622,5.23
129,Cheick Diallo,C,23,PHO,0.6301369863013698,0.0273972602739726,0.18348623853211007,0.13100436681222707,.648,0.0,0.008064516129032258,.333,0.19791666666666666,0.16042780748663102,.655,.651,0.06862745098039216,0.06779661016949153,0.872,0.13043478260869565,0.18421052631578946,0.1772151898734177,0.04901960784313726,0.09523809523809523,0.10344827586206896,0.14583333333333334,0.24,0.1370262390670554,16.5,.688,.021,.275,6.9,23.7,15.2,6.9,1.1,2.2,16.7,17.0,0.8,0.5,1.3,.132,-1.1,-0.2,-1.3,0.1,0.1880718008106543,0.549,2.08
130,Hamidou Diallo,SF,21,OKC,0.6164383561643836,0.0410958904109589,0.2660550458715596,0.27947598253275113,.446,0.06818181818181818,0.0967741935483871,.281,0.2604166666666667,0.27807486631016043,.485,.473,0.07843137254901962,0.11864406779661016,0.603,0.2173913043478261,0.2368421052631579,0.22784810126582278,0.07843137254901962,0.38095238095238093,0.06896551724137931,0.22916666666666669,0.44000000000000006,0.2011661807580175,9.3,.491,.193,.213,5.6,14.7,10.3,5.9,2.0,0.9,13.6,18.4,-0.7,1.1,0.4,.022,-4.2,0.3,-3.9,-0.4,0.35263462651997685,0.488,0.96
131,Gorgui Dieng,C,30,MIN,0.6164383561643836,0.2328767123287671,0.24770642201834864,0.26200873362445415,.448,0.22727272727272727,0.20967741935483872,.383,0.17708333333333334,0.18181818181818182,.497,.531,0.09803921568627452,0.11016949152542373,0.797,0.3478260869565218,0.3508771929824561,0.3544303797468354,0.12745098039215688,0.38095238095238093,0.3103448275862069,0.20833333333333334,0.38,0.2157434402332362,17.8,.563,.433,.213,9.5,25.8,17.4,11.1,2.2,4.5,12.7,18.4,0.9,1.1,2.1,.129,0.3,1.5,1.8,0.7,0.3060799073537927,0.512,-0.22
131,Gorgui Dieng,C,30,MEM,0.2191780821917808,0.0,0.2293577981651376,0.22270742358078602,.483,0.11363636363636363,0.15322580645161288,.250,0.20833333333333334,0.17112299465240643,.618,.529,0.17647058823529413,0.211864406779661,0.738,0.23913043478260873,0.41228070175438597,0.36708860759493667,0.08823529411764706,0.38095238095238093,0.3448275862068966,0.1875,0.42000000000000004,0.20991253644314872,15.5,.583,.368,.483,6.1,26.0,16.2,6.3,2.1,4.7,13.2,15.9,0.3,0.6,0.9,.130,-1.5,2.5,1.0,0.2,0.1292028565913916,0.622,3.6
133,Donte DiVincenzo,SG,23,MIL,0.8904109589041096,0.3287671232876712,0.3211009174311926,0.33624454148471616,.455,0.2954545454545454,0.29838709677419356,.336,0.23958333333333331,0.21390374331550802,.567,.536,0.09803921568627452,0.11016949152542373,0.733,0.2173913043478261,0.3333333333333333,0.30379746835443033,0.22549019607843138,0.6190476190476191,0.10344827586206896,0.2916666666666667,0.33999999999999997,0.26822157434402333,14.1,.557,.484,.169,4.6,15.5,10.3,13.6,2.6,1.2,14.1,17.3,1.0,3.2,4.3,.135,-1.1,2.4,1.3,1.3,0.5948658560123529,0.707,3.61
135,Luguentz Dort,SF,20,OKC,0.4794520547945205,0.3835616438356164,0.2201834862385321,0.2663755458515284,.394,0.18181818181818182,0.2258064516129032,.297,0.16666666666666669,0.1764705882352941,.479,.463,0.11764705882352941,0.1271186440677966,0.792,0.15217391304347827,0.14035087719298245,0.14556962025316453,0.07843137254901962,0.42857142857142855,0.034482758620689655,0.125,0.54,0.19825072886297376,7.6,.506,.463,.243,3.3,7.5,5.5,4.6,1.8,0.4,8.4,14.1,0.1,0.8,0.8,.049,-4.1,0.4,-3.7,-0.4,0.32457054622659715,0.488,0.96
136,Damyean Dotson,SG,25,NYK,0.6438356164383562,0.0,0.2293577981651376,0.26200873362445415,.414,0.2727272727272727,0.27419354838709675,.362,0.13541666666666669,0.13903743315508021,.480,.516,0.04901960784313726,0.05932203389830508,0.667,0.04347826086956522,0.14912280701754385,0.12025316455696201,0.11764705882352941,0.23809523809523808,0.034482758620689655,0.08333333333333334,0.18,0.19533527696793004,10.9,.527,.562,.114,1.2,10.6,5.8,10.0,1.3,0.5,6.5,16.5,0.6,0.4,0.9,.053,-0.9,-0.5,-1.4,0.1,0.3286624203821656,0.573,2.99
138,PJ Dozier,SG,23,DEN,0.3835616438356164,0.0,0.2018348623853211,0.23580786026200876,.414,0.13636363636363635,0.13709677419354838,.347,0.17708333333333334,0.19786096256684493,.444,.468,0.06862745098039216,0.0847457627118644,0.724,0.06521739130434782,0.14035087719298245,0.12025316455696201,0.21568627450980396,0.23809523809523808,0.06896551724137931,0.1875,0.32,0.16909620991253646,11.6,.495,.312,.185,2.7,12.2,7.5,21.6,1.7,1.3,13.7,20.8,0.0,0.4,0.4,.044,-2.5,-1.2,-3.8,-0.2,0.16375217139548348,0.646,3.04
141,Jared Dudley,PF,34,LAL,0.6027397260273972,0.0136986301369863,0.04587155963302752,0.05676855895196507,.400,0.09090909090909091,0.07258064516129033,.429,0.010416666666666668,0.021390374331550804,.333,.550,0.0,0.0,1.0,0.02173913043478261,0.08771929824561403,0.07594936708860758,0.058823529411764705,0.14285714285714285,0.034482758620689655,0.04166666666666667,0.18,0.04373177842565598,7.8,.558,.700,.033,1.8,13.7,7.8,9.5,2.0,0.7,11.6,8.0,0.3,0.5,0.8,.102,-2.7,2.0,-0.7,0.1,0.14286817216753522,0.524,0.43
143,Carsen Edwards,SG,21,BOS,0.4931506849315068,0.0,0.10091743119266056,0.15283842794759828,.328,0.13636363636363635,0.16935483870967744,.316,0.052083333333333336,0.0748663101604278,.346,.422,0.03921568627450981,0.0423728813559322,0.684,0.04347826086956522,0.09649122807017545,0.08227848101265822,0.058823529411764705,0.14285714285714285,0.034482758620689655,0.08333333333333334,0.18,0.09620991253644315,6.9,.444,.594,.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,.014,-4.4,-0.2,-4.6,-0.2,0.13839027214823393,0.695,6.38
145,Wayne Ellington,SG,32,NYK,0.4794520547945205,0.0136986301369863,0.15596330275229356,0.20960698689956334,.351,0.3181818181818181,0.3225806451612903,.350,0.03125,0.04812834224598931,.355,.494,0.029411764705882353,0.03389830508474576,0.846,0.02173913043478261,0.14912280701754385,0.11392405063291139,0.11764705882352941,0.19047619047619047,0.034482758620689655,0.10416666666666667,0.22000000000000003,0.14868804664723032,8.5,.509,.822,.075,0.7,12.0,6.2,11.0,1.1,0.7,9.1,15.0,0.2,0.2,0.4,.035,-1.9,-1.0,-2.9,-0.1,0.22061378112333527,0.573,2.99
147,James Ennis III,SF,29,PHI,0.6575342465753424,0.0,0.18348623853211007,0.20087336244541484,.442,0.18181818181818182,0.1774193548387097,.349,0.13541666666666669,0.12834224598930483,.525,.524,0.09803921568627452,0.10169491525423728,0.787,0.2173913043478261,0.18421052631578946,0.1962025316455696,0.07843137254901962,0.23809523809523808,0.10344827586206896,0.125,0.33999999999999997,0.16909620991253646,12.3,.564,.469,.270,6.8,14.5,10.7,7.3,1.4,1.5,10.9,15.7,0.9,0.9,1.7,.106,-1.5,0.0,-1.5,0.1,0.3048832271762208,0.659,4.37
147,James Ennis III,SG,29,ORL,0.2602739726027397,0.2465753424657534,0.27522935779816515,0.2925764192139738,.451,0.20454545454545453,0.25806451612903225,.286,0.21875000000000003,0.18716577540106952,.600,.519,0.15686274509803924,0.16101694915254236,0.838,0.2608695652173913,0.3157894736842105,0.30379746835443033,0.10784313725490198,0.2857142857142857,0.13793103448275862,0.2916666666666667,0.52,0.2478134110787172,10.3,.566,.474,.278,4.9,16.4,10.5,6.5,1.2,1.5,15.3,15.6,0.2,0.5,0.7,.064,-3.3,-1.1,-4.4,-0.3,0.19745222929936307,0.415,-2.39
149,Jacob Evans,SG,22,GSW,0.3561643835616438,0.0136986301369863,0.15596330275229356,0.21397379912663758,.338,0.11363636363636363,0.1129032258064516,.342,0.125,0.18716577540106952,.337,.387,0.08823529411764706,0.09322033898305085,0.862,0.06521739130434782,0.10526315789473684,0.09493670886075949,0.10784313725490198,0.19047619047619047,0.13793103448275862,0.1875,0.3,0.1370262390670554,5.6,.439,.286,.218,2.3,8.7,5.4,10.9,1.3,2.6,14.6,17.6,-0.6,0.2,-0.5,-0.054,-5.7,-1.2,-7.0,-0.5,0.1649488515730554,0.537,1.66
150,Dante Exum,SG,24,UTA,0.136986301369863,0.0,0.08256880733944955,0.09170305676855896,.435,0.045454545454545456,0.04032258064516129,.333,0.07291666666666667,0.08021390374331551,.471,.478,0.019607843137254905,0.01694915254237288,1.0,0.06521739130434782,0.07017543859649122,0.06962025316455696,0.058823529411764705,0.047619047619047616,0.06896551724137931,0.1875,0.13999999999999999,0.06413994169096211,4.8,.503,.261,.087,4.1,11.5,8.0,11.9,0.6,2.0,29.5,17.8,-0.2,0.1,-0.1,-0.056,-5.2,-0.5,-5.7,-0.1,0.034163288940359006,0.451,-1.03
150,Dante Exum,SG,24,CLE,0.3150684931506849,0.0136986301369863,0.17431192660550457,0.17467248908296945,.479,0.11363636363636363,0.12096774193548386,.351,0.14583333333333334,0.13368983957219252,.559,.547,0.12745098039215688,0.14406779661016947,0.732,0.08695652173913045,0.16666666666666666,0.14556962025316453,0.13725490196078433,0.23809523809523808,0.10344827586206896,0.1875,0.26,0.163265306122449,11.5,.592,.385,.427,2.5,12.8,7.6,11.4,1.5,1.3,15.6,14.4,0.4,0.2,0.5,.063,-2.0,-0.4,-2.4,0.0,0.16089558000386026,0.622,5.23
151,Tacko Fall,C,24,BOS,0.0821917808219178,0.0,0.14678899082568808,0.08733624454148473,.786,0.0,0.0,0,0.16666666666666669,0.10695187165775401,.786,.786,0.009803921568627453,0.03389830508474576,0.333,0.02173913043478261,0.17543859649122806,0.13291139240506328,0.009803921568627453,0.047619047619047616,0.20689655172413793,0.08333333333333334,0.2,0.09620991253644315,28.4,.751,.000,.214,3.3,44.9,24.3,5.8,1.5,11.2,16.4,23.7,0.1,0.1,0.2,.223,0.4,6.0,6.5,0.1,0.013781123335263464,0.695,6.38
154,Terrance Ferguson,SF,21,OKC,0.7534246575342466,0.5205479452054794,0.12844036697247704,0.1703056768558952,.355,0.20454545454545453,0.24193548387096772,.292,0.052083333333333336,0.04812834224598931,.558,.466,0.029411764705882353,0.03389830508474576,0.75,0.08695652173913045,0.07894736842105263,0.08227848101265822,0.08823529411764706,0.23809523809523808,0.10344827586206896,0.125,0.5599999999999999,0.11370262390670555,3.7,.481,.764,.091,2.1,4.4,3.3,5.3,1.0,1.2,11.9,9.1,-0.3,0.9,0.6,.021,-4.8,0.3,-4.5,-0.8,0.4931094383323683,0.488,0.96
155,Bruno Fernando,C,21,ATL,0.7534246575342466,0.1780821917808219,0.1651376146788991,0.1572052401746725,.518,0.022727272727272728,0.0564516129032258,.135,0.1875,0.15508021390374332,.605,.530,0.04901960784313726,0.07627118644067796,0.569,0.2608695652173913,0.20175438596491227,0.22151898734177214,0.08823529411764706,0.14285714285714285,0.10344827586206896,0.16666666666666669,0.38,0.12536443148688048,11.9,.542,.186,.256,10.0,20.0,15.0,9.9,1.2,2.0,15.9,15.3,0.4,0.4,0.8,.055,-3.2,-0.9,-4.1,-0.4,0.2793669175834781,0.5,0.32
156,Yogi Ferrell,PG,26,SAC,0.6712328767123288,0.0,0.14678899082568808,0.16593886462882096,.420,0.11363636363636363,0.12903225806451613,.304,0.11458333333333334,0.11764705882352942,.505,.484,0.06862745098039216,0.06779661016949153,0.857,0.02173913043478261,0.07894736842105263,0.06329113924050632,0.13725490196078433,0.19047619047619047,0.034482758620689655,0.125,0.16,0.12827988338192423,12.2,.528,.420,.223,1.2,9.4,5.2,18.8,1.6,0.7,11.9,19.2,0.3,0.3,0.7,.060,-1.5,-0.3,-1.8,0.0,0.20791353020652384,0.585,2.3
157,Dorian Finney-Smith,PF,26,DAL,0.958904109589041,0.9315068493150684,0.3119266055045871,0.3231441048034935,.466,0.36363636363636365,0.34677419354838707,.376,0.1875,0.16577540106951874,.589,.575,0.10784313725490198,0.1271186440677966,0.722,0.4347826086956522,0.32456140350877194,0.36075949367088606,0.15686274509803924,0.2857142857142857,0.1724137931034483,0.20833333333333334,0.5,0.27696793002915454,12.3,.595,.580,.207,7.3,12.7,10.0,7.2,1.0,1.6,10.8,12.9,3.3,1.5,4.9,.110,0.1,-0.3,-0.2,0.9,0.8291449527118318,0.463,-0.14
161,Melvin Frazier,SG,23,ORL,0.2465753424657534,0.0,0.07339449541284404,0.07860262008733625,.441,0.09090909090909091,0.06451612903225806,.500,0.04166666666666667,0.04812834224598931,.389,.559,0.009803921568627453,0.01694915254237288,0.5,0.02173913043478261,0.03508771929824561,0.03164556962025316,0.019607843137254905,0.23809523809523808,0.034482758620689655,0.0625,0.12,0.06122448979591837,9.8,.559,.471,.118,1.7,7.1,4.3,3.4,3.5,1.4,12.3,14.0,0.0,0.2,0.2,.057,-3.5,1.2,-2.3,0.0,0.05041497780351283,0.415,-2.39
166,Wenyen Gabriel,PF,22,SAC,0.136986301369863,0.0,0.04587155963302752,0.06550218340611354,.353,0.022727272727272728,0.0564516129032258,.125,0.052083333333333336,0.04278074866310161,.556,.382,0.04901960784313726,0.07627118644067796,0.6,0.08695652173913045,0.043859649122807015,0.056962025316455694,0.029411764705882353,0.14285714285714285,0.06896551724137931,0.10416666666666667,0.12,0.04956268221574344,7.4,.444,.471,.588,7.2,11.3,9.2,6.6,2.4,3.1,18.9,18.8,-0.1,0.1,0.0,-0.029,-4.4,0.5,-3.9,0.0,0.024898668210770122,0.585,2.3
166,Wenyen Gabriel,PF,22,POR,0.2465753424657534,0.0136986301369863,0.07339449541284404,0.06986899563318778,.484,0.06818181818181818,0.04838709677419355,.417,0.052083333333333336,0.053475935828877004,.526,.565,0.04901960784313726,0.05084745762711864,0.75,0.1956521739130435,0.11403508771929824,0.13924050632911392,0.029411764705882353,0.19047619047619047,0.10344827586206896,0.125,0.33999999999999997,0.06705539358600583,10.3,.606,.387,.387,10.3,14.9,12.6,3.6,2.2,2.5,23.3,11.5,0.1,0.1,0.3,.075,-3.5,-0.3,-3.8,-0.1,0.06994788650839606,0.402,-3.96
171,Marc Gasol,C,35,TOR,0.589041095890411,0.589041095890411,0.24770642201834864,0.2751091703056769,.427,0.2954545454545454,0.27419354838709675,.385,0.14583333333333334,0.16042780748663102,.473,.529,0.07843137254901962,0.09322033898305085,0.735,0.15217391304347827,0.4824561403508772,0.39873417721518983,0.3235294117647059,0.38095238095238093,0.3103448275862069,0.27083333333333337,0.5599999999999999,0.2186588921282799,11.8,.551,.530,.176,2.9,21.7,12.5,17.3,1.4,3.2,16.4,13.2,0.8,2.2,3.0,.124,-1.2,2.8,1.6,1.1,0.45759505886894425,0.5,1.59
174,Taj Gibson,C,34,NYK,0.8356164383561644,0.7671232876712328,0.24770642201834864,0.20087336244541484,.584,0.022727272727272728,0.016129032258064516,.286,0.27083333333333337,0.23529411764705885,.599,.591,0.06862745098039216,0.07627118644067796,0.732,0.391304347826087,0.21929824561403508,0.27215189873417717,0.07843137254901962,0.19047619047619047,0.1724137931034483,0.16666666666666669,0.4,0.17784256559766765,16.1,.610,.049,.196,11.2,16.7,13.9,7.6,1.3,2.8,13.1,14.8,1.8,0.8,2.6,.120,-0.8,-0.3,-1.1,0.2,0.4012738853503185,0.573,2.99
175,Harry Giles,C,21,SAC,0.6164383561643836,0.2328767123287671,0.27522935779816515,0.24017467248908297,.554,0.0,0.0,.000,0.3125,0.2887700534759359,.558,.554,0.07843137254901962,0.09322033898305085,0.776,0.1956521739130435,0.2807017543859649,0.2594936708860759,0.12745098039215688,0.23809523809523808,0.13793103448275862,0.20833333333333334,0.52,0.2011661807580175,16.4,.580,.008,.195,7.1,25.1,15.9,14.2,1.6,2.6,13.9,20.6,0.8,0.8,1.6,.112,-2.2,0.9,-1.3,0.1,0.26230457440648525,0.585,2.3
178,Brandon Goodwin,PG,24,ATL,0.4520547945205479,0.0136986301369863,0.2018348623853211,0.2445414847161572,.400,0.18181818181818182,0.20967741935483872,.299,0.15625,0.16042780748663102,.485,.468,0.07843137254901962,0.07627118644067796,0.933,0.06521739130434782,0.15789473684210525,0.13291139240506328,0.14705882352941177,0.19047619047619047,0.034482758620689655,0.1875,0.26,0.17784256559766765,11.6,.507,.458,.158,2.7,15.5,9.0,18.0,1.3,0.8,12.5,22.4,-0.1,0.2,0.1,.013,-1.6,-1.3,-2.9,-0.1,0.17008299556070258,0.5,0.32
182,Treveon Graham,SF,26,MIN,0.4383561643835616,0.273972602739726,0.17431192660550457,0.2314410480349345,.354,0.13636363636363635,0.20161290322580644,.241,0.13541666666666669,0.1497326203208556,.457,.411,0.07843137254901962,0.09322033898305085,0.73,0.1956521739130435,0.1929824561403509,0.18987341772151897,0.08823529411764706,0.23809523809523808,0.034482758620689655,0.125,0.4,0.15160349854227406,6.0,.447,.474,.211,4.5,11.7,8.0,6.1,1.2,0.3,9.0,13.1,-0.3,0.3,0.1,.004,-5.0,-0.8,-5.8,-0.6,0.2629222157884578,0.512,-0.22
182,Treveon Graham,SF,26,ATL,0.2876712328767123,0.0,0.10091743119266056,0.13100436681222707,.373,0.13636363636363635,0.13709677419354838,.351,0.052083333333333336,0.0748663101604278,.400,.470,0.03921568627450981,0.07627118644067796,0.474,0.2173913043478261,0.11403508771929824,0.14556962025316453,0.06862745098039216,0.14285714285714285,0.06896551724137931,0.10416666666666667,0.32,0.09620991253644315,8.0,.478,.552,.284,8.8,11.5,10.1,7.6,1.2,1.3,11.7,13.3,0.0,0.1,0.1,.022,-3.3,-1.7,-5.0,-0.2,0.10658174097664544,0.5,0.32
183,Jerami Grant,PF,25,DEN,0.958904109589041,0.3287671232876712,0.39449541284403666,0.388646288209607,.478,0.3181818181818181,0.282258064516129,.389,0.3020833333333333,0.2887700534759359,.537,.555,0.2058823529411765,0.23728813559322032,0.75,0.1739130434782609,0.2368421052631579,0.22151898734177214,0.11764705882352941,0.3333333333333333,0.27586206896551724,0.1875,0.44000000000000006,0.34985422740524785,14.4,.591,.397,.309,3.4,11.2,7.3,6.6,1.3,2.8,8.0,18.0,2.8,1.6,4.4,.111,0.1,-0.6,-0.5,0.7,0.7398571704304188,0.646,3.04
184,Jerian Grant,SG,27,WAS,0.0684931506849315,0.0,0.15596330275229356,0.19650655021834063,.370,0.06818181818181818,0.10483870967741936,.250,0.13541666666666669,0.17112299465240643,.421,.407,0.07843137254901962,0.10169491525423728,0.714,0.06521739130434782,0.06140350877192982,0.06329113924050632,0.14705882352941177,0.09523809523809523,0.06896551724137931,0.10416666666666667,0.36,0.13119533527696794,6.6,.449,.296,.259,2.6,5.7,4.1,15.3,0.6,1.1,9.1,17.2,0.0,0.0,0.0,-0.018,-4.5,-2.0,-6.5,-0.1,0.03524416135881104,0.427,-1.06
186,Danny Green,SG,32,LAL,0.9178082191780822,0.9315068493150684,0.2660550458715596,0.30567685589519655,.416,0.40909090909090906,0.3870967741935484,.367,0.11458333333333334,0.11764705882352942,.524,.542,0.04901960784313726,0.05932203389830508,0.688,0.1739130434782609,0.22807017543859648,0.20886075949367086,0.12745098039215688,0.6190476190476191,0.1724137931034483,0.1875,0.4,0.23323615160349856,10.8,.552,.690,.101,3.3,11.2,7.3,7.1,2.4,1.7,11.3,13.9,0.8,2.5,3.4,.096,-1.1,1.5,0.5,1.1,0.6600270218104612,0.524,0.43
188,JaMychal Green,PF,29,LAC,0.8493150684931506,0.0136986301369863,0.2201834862385321,0.2445414847161572,.429,0.3409090909090909,0.30645161290322576,.387,0.09375,0.09625668449197862,.518,.560,0.058823529411764705,0.06779661016949153,0.75,0.2608695652173913,0.4298245614035088,0.3924050632911392,0.07843137254901962,0.23809523809523808,0.13793103448275862,0.1875,0.5599999999999999,0.19825072886297376,11.1,.576,.676,.136,6.3,24.1,15.4,5.0,1.0,1.6,12.6,13.7,1.1,2.0,3.1,.115,-1.2,0.7,-0.5,0.5,0.5117544875506659,0.537,0.31
189,Javonte Green,SG,26,BOS,0.6438356164383562,0.0273972602739726,0.11926605504587157,0.11353711790393015,.500,0.045454545454545456,0.0564516129032258,.273,0.11458333333333334,0.10160427807486631,.581,.536,0.058823529411764705,0.07627118644067796,0.667,0.10869565217391305,0.12280701754385964,0.12025316455696201,0.04901960784313726,0.23809523809523808,0.06896551724137931,0.10416666666666667,0.18,0.09912536443148688,13.1,.564,.262,.333,5.6,15.6,10.6,7.7,2.5,1.6,13.7,15.3,0.4,0.8,1.1,.113,-2.1,1.4,-0.7,0.2,0.1836711059640996,0.695,6.38
190,Jeff Green,PF,33,UTA,0.3972602739726027,0.0273972602739726,0.2293577981651376,0.2838427947598253,.385,0.25,0.282258064516129,.327,0.14583333333333334,0.16042780748663102,.451,.472,0.15686274509803924,0.17796610169491525,0.778,0.10869565217391305,0.1929824561403509,0.17088607594936708,0.06862745098039216,0.19047619047619047,0.10344827586206896,0.1875,0.3,0.2274052478134111,10.0,.523,.533,.323,2.9,12.9,8.1,5.2,1.1,1.5,10.8,19.7,0.0,0.5,0.5,.046,-1.9,-0.2,-2.1,0.0,0.21980312680949624,0.451,-1.03
192,Marko Guduric,SG,24,MEM,0.589041095890411,0.0,0.12844036697247704,0.1572052401746725,.395,0.13636363636363635,0.15322580645161288,.301,0.08333333333333334,0.09090909090909091,.500,.475,0.04901960784313726,0.05084745762711864,0.923,0.06521739130434782,0.11403508771929824,0.10759493670886075,0.09803921568627452,0.14285714285714285,0.06896551724137931,0.16666666666666669,0.16,0.11370262390670555,8.8,.514,.529,.166,3.1,12.6,7.9,12.3,1.2,1.4,17.6,17.6,-0.3,0.4,0.1,.014,-2.7,-0.7,-3.4,-0.2,0.19031075082030496,0.622,3.6
194,Rui Hachimura,PF,21,WAS,0.6438356164383562,0.6575342465753424,0.4862385321100917,0.49781659388646293,.466,0.11363636363636363,0.14516129032258066,.287,0.5,0.5080213903743316,.500,.489,0.23529411764705882,0.24576271186440676,0.829,0.3478260869565218,0.39473684210526316,0.38607594936708856,0.17647058823529413,0.38095238095238093,0.06896551724137931,0.22916666666666669,0.44000000000000006,0.3935860058309038,13.5,.535,.160,.257,5.7,17.0,11.1,8.8,1.2,0.5,8.0,19.0,1.3,0.5,1.8,.060,-1.2,-2.0,-3.2,-0.4,0.568268674001158,0.427,-1.06
195,Devon Hall,PG,24,OKC,0.136986301369863,0.0,0.04587155963302752,0.11790393013100438,.200,0.09090909090909091,0.12096774193548386,.235,0.020833333333333336,0.06417112299465241,.154,.267,0.03921568627450981,0.05932203389830508,0.5,0.04347826086956522,0.043859649122807015,0.03797468354430379,0.11764705882352941,0.19047619047619047,0.034482758620689655,0.10416666666666667,0.1,0.05247813411078718,3.1,.298,.567,.267,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.116,-6.0,-0.7,-6.7,-0.1,0.03335263462651998,0.488,0.96
196,Donta Hall,C,22,BRK,0.0547945205479452,0.0,0.2568807339449541,0.1572052401746725,.778,0.0,0.0,0,0.2916666666666667,0.19251336898395724,.778,.778,0.09803921568627452,0.20338983050847456,0.417,0.3478260869565218,0.2631578947368421,0.29113924050632906,0.03921568627450981,0.19047619047619047,0.3448275862068966,0.125,0.5599999999999999,0.1924198250728863,17.2,.709,.000,.667,9.9,17.9,14.0,3.5,1.1,4.9,11.4,12.9,0.2,0.1,0.3,.177,-2.2,0.2,-2.1,0.0,0.038602586373287014,0.549,1.03
197,Dusty Hannahs,SG,26,MEM,0.0136986301369863,0.0,0.18348623853211007,0.19650655021834063,.444,0.22727272727272727,0.12096774193548386,.667,0.10416666666666667,0.16042780748663102,.333,.556,0.09803921568627452,0.0847457627118644,1.0,0.0,0.043859649122807015,0.03164556962025316,0.0,0.0,0.0,0.0,0.1,0.17492711370262393,21.3,.607,.333,.222,0.0,8.0,4.1,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.0,.146,5.1,-2.1,3.1,0.0,0.006755452615325227,0.622,3.6
198,Tim Hardaway Jr.,SG,27,DAL,0.958904109589041,0.7945205479452054,0.4954128440366973,0.5458515283842795,.434,0.6590909090909091,0.5806451612903226,.398,0.2604166666666667,0.27807486631016043,.485,.550,0.2058823529411765,0.22033898305084745,0.819,0.08695652173913045,0.25438596491228066,0.20886075949367086,0.18627450980392157,0.2857142857142857,0.034482758620689655,0.20833333333333334,0.36,0.4606413994169097,14.5,.581,.580,.206,1.3,10.2,5.8,9.7,0.9,0.2,6.7,21.1,3.4,1.1,4.4,.102,1.2,-1.4,-0.1,1.0,0.8177957923180853,0.463,-0.14
200,Maurice Harkless,PF,26,LAC,0.6712328767123288,0.5205479452054794,0.2018348623853211,0.18777292576419213,.516,0.11363636363636363,0.12096774193548386,.370,0.17708333333333334,0.15508021390374332,.590,.578,0.04901960784313726,0.06779661016949153,0.571,0.1956521739130435,0.2719298245614035,0.2531645569620253,0.09803921568627452,0.47619047619047616,0.20689655172413793,0.1875,0.48,0.16034985422740525,9.7,.584,.336,.194,4.4,13.6,9.1,5.5,2.0,2.3,16.3,10.3,0.5,1.7,2.3,.095,-2.4,2.4,0.0,0.6,0.4484848484848485,0.537,0.31
200,Maurice Harkless,SF,26,NYK,0.1506849315068493,0.136986301369863,0.2293577981651376,0.24017467248908297,.455,0.13636363636363635,0.16935483870967744,.280,0.19791666666666666,0.18181818181818182,.561,.508,0.12745098039215688,0.1694915254237288,0.625,0.15217391304347827,0.2368421052631579,0.20886075949367086,0.16666666666666669,0.38095238095238093,0.10344827586206896,0.125,0.45999999999999996,0.19825072886297376,10.1,.536,.379,.364,2.9,12.3,7.5,9.7,1.5,1.0,8.4,12.4,0.2,0.2,0.4,.069,-3.2,-0.3,-3.5,-0.1,0.11881876085697742,0.573,2.99
