Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
294,Isaiah Livers,,24,DET,0.6219512195121951,0.26506024096385544,0.5525,0.20535714285714285,0.24774774774774774,0.417,0.2857142857142857,0.34210526315789475,0.365,0.08571428571428572,0.0898876404494382,0.541,0.545,0.06,0.06504065040650406,0.821,0.09803921568627452,0.22916666666666669,0.22399999999999998,0.07476635514018692,0.16666666666666666,0.16666666666666666,0.14634146341463417,0.4,0.20241691842900303
295,Kenneth Lofton Jr.,,20,MEM,0.2804878048780488,0.012048192771084338,0.1575,0.17857142857142858,0.17567567567567569,0.527,0.06122448979591836,0.06140350877192982,0.353,0.17142857142857143,0.1797752808988764,0.566,0.559,0.06999999999999999,0.08943089430894309,0.593,0.15686274509803924,0.13541666666666669,0.168,0.07476635514018692,0.06666666666666667,0.03333333333333333,0.12195121951219513,0.24,0.1510574018126888
296,Kevon Looney,,26,GSW,0.9878048780487805,0.8433734939759037,0.5725,0.26785714285714285,0.21171171171171171,0.63,0.0,0.0,0.0,0.2857142857142857,0.2640449438202247,0.632,0.63,0.11000000000000001,0.15447154471544713,0.606,0.6470588235294118,0.6145833333333334,0.7440000000000001,0.23364485981308414,0.19999999999999998,0.19999999999999998,0.12195121951219513,0.54,0.21148036253776434
297,Brook Lopez,,34,MIL,0.9390243902439024,0.9397590361445783,0.735,0.5446428571428571,0.5180180180180181,0.531,0.346938775510204,0.41228070175438597,0.374,0.41904761904761906,0.38764044943820225,0.637,0.606,0.19,0.19512195121951217,0.784,0.3921568627450981,0.48958333333333337,0.536,0.12149532710280375,0.16666666666666666,0.8333333333333334,0.34146341463414637,0.52,0.48036253776435045
298,Robin Lopez,,34,CLE,0.43902439024390244,0.024096385542168676,0.1775,0.11607142857142859,0.0900900900900901,0.64,0.02040816326530612,0.008771929824561403,0.5,0.11428571428571428,0.10674157303370786,0.648,0.653,0.04,0.04065040650406504,0.778,0.11764705882352941,0.08333333333333334,0.11199999999999999,0.04672897196261683,0.03333333333333333,0.06666666666666667,0.17073170731707318,0.24,0.09063444108761329
299,Kevin Love,,34,TOT,0.7439024390243902,0.24096385542168675,0.475,0.2410714285714286,0.3063063063063063,0.389,0.32653061224489793,0.42105263157894735,0.334,0.10476190476190476,0.11797752808988764,0.516,0.506,0.13,0.12195121951219512,0.879,0.19607843137254904,0.5729166666666667,0.512,0.17757009345794392,0.09999999999999999,0.06666666666666667,0.26829268292682934,0.32,0.24773413897280963
299,Kevin Love,,34,CLE,0.4878048780487805,0.03614457831325301,0.475,0.2410714285714286,0.3153153153153153,0.389,0.346938775510204,0.42105263157894735,0.354,0.09523809523809523,0.12359550561797754,0.467,0.511,0.13999999999999999,0.12195121951219512,0.889,0.19607843137254904,0.6041666666666666,0.544,0.17757009345794392,0.06666666666666667,0.06666666666666667,0.26829268292682934,0.32,0.25679758308157097
299,Kevin Love,,34,MIA,0.24390243902439024,0.20481927710843373,0.475,0.23214285714285718,0.2972972972972973,0.388,0.2857142857142857,0.42105263157894735,0.297,0.10476190476190476,0.10112359550561797,0.632,0.496,0.11000000000000001,0.1056910569105691,0.857,0.15686274509803924,0.5104166666666667,0.456,0.17757009345794392,0.13333333333333333,0.06666666666666667,0.26829268292682934,0.3,0.2326283987915408
300,Kyle Lowry,,36,MIA,0.6585365853658537,0.5301204819277109,0.755,0.32142857142857145,0.39639639639639646,0.404,0.38775510204081626,0.49122807017543857,0.345,0.1523809523809524,0.1797752808988764,0.509,0.514,0.21000000000000002,0.2032520325203252,0.859,0.15686274509803924,0.34375,0.32799999999999996,0.4766355140186916,0.3333333333333333,0.13333333333333333,0.4634146341463415,0.52,0.3383685800604229
301,Trey Lyles,,27,SAC,0.8902439024390244,0.0,0.39749999999999996,0.22321428571428573,0.24774774774774774,0.458,0.24489795918367344,0.2807017543859649,0.363,0.13333333333333333,0.1292134831460674,0.595,0.565,0.13999999999999999,0.1382113821138211,0.815,0.17647058823529413,0.3229166666666667,0.32799999999999996,0.08411214953271029,0.13333333333333333,0.13333333333333333,0.21951219512195125,0.26,0.22960725075528698
302,Théo Maledon,,21,CHO,0.524390243902439,0.08433734939759036,0.45999999999999996,0.20535714285714285,0.26126126126126126,0.402,0.12244897959183672,0.1929824561403509,0.295,0.1619047619047619,0.20224719101123595,0.465,0.457,0.13999999999999999,0.1382113821138211,0.851,0.058823529411764705,0.2604166666666667,0.22399999999999998,0.3271028037383178,0.26666666666666666,0.09999999999999999,0.3170731707317074,0.27999999999999997,0.20241691842900303
303,Sandro Mamukelashvili,,23,TOT,0.5121951219512195,0.08433734939759036,0.35750000000000004,0.20535714285714285,0.23873873873873874,0.422,0.14285714285714285,0.20175438596491227,0.303,0.1523809523809524,0.16853932584269662,0.511,0.487,0.09,0.1056910569105691,0.684,0.3137254901960785,0.28125000000000006,0.344,0.1308411214953271,0.09999999999999999,0.09999999999999999,0.19512195121951223,0.24,0.18429003021148035
303,Sandro Mamukelashvili,,23,MIL,0.2804878048780488,0.0,0.2,0.07142857142857144,0.10810810810810811,0.328,0.06122448979591836,0.11403508771929824,0.219,0.047619047619047616,0.06179775280898877,0.462,0.388,0.05,0.06504065040650406,0.667,0.15686274509803924,0.16666666666666669,0.184,0.06542056074766354,0.06666666666666667,0.06666666666666667,0.09756097560975611,0.16,0.07250755287009063
303,Sandro Mamukelashvili,,23,SAS,0.21951219512195122,0.08433734939759036,0.5575,0.36607142857142855,0.4099099099099099,0.453,0.24489795918367344,0.30701754385964913,0.343,0.2761904761904762,0.3089887640449438,0.524,0.52,0.13999999999999999,0.17073170731707316,0.692,0.5294117647058825,0.4270833333333333,0.544,0.22429906542056074,0.16666666666666666,0.13333333333333333,0.34146341463414637,0.33999999999999997,0.32628398791540786
304,Terance Mann,,26,LAC,0.975609756097561,0.43373493975903615,0.5525,0.3035714285714286,0.2927927927927928,0.519,0.2040816326530612,0.21052631578947367,0.389,0.22857142857142856,0.2247191011235955,0.598,0.593,0.11000000000000001,0.12195121951219512,0.78,0.19607843137254904,0.2604166666666667,0.272,0.21495327102803738,0.16666666666666666,0.09999999999999999,0.24390243902439027,0.36,0.26586102719033233
305,Tre Mann,,21,OKC,0.8048780487804879,0.060240963855421686,0.4175,0.25892857142857145,0.33783783783783783,0.393,0.24489795918367344,0.3333333333333333,0.315,0.1619047619047619,0.20224719101123595,0.475,0.474,0.06,0.06504065040650406,0.764,0.07843137254901962,0.19791666666666666,0.184,0.16822429906542058,0.19999999999999998,0.06666666666666667,0.21951219512195125,0.3,0.2326283987915408
306,Boban Marjanović,,34,HOU,0.36585365853658536,0.0,0.1125,0.11607142857142859,0.08558558558558559,0.683,0.0,0.0,0.0,0.12380952380952381,0.10674157303370786,0.695,0.683,0.06,0.07317073170731707,0.741,0.11764705882352941,0.13541666666666669,0.152,0.028037383177570093,0.06666666666666667,0.03333333333333333,0.12195121951219513,0.06,0.09969788519637461
307,Lauri Markkanen,,25,UTA,0.7926829268292683,0.7951807228915663,0.835,0.7767857142857143,0.7792792792792793,0.499,0.6122448979591836,0.6754385964912281,0.391,0.5333333333333333,0.5393258426966292,0.585,0.586,0.53,0.4878048780487805,0.875,0.3921568627450981,0.6979166666666667,0.688,0.17757009345794392,0.19999999999999998,0.19999999999999998,0.4634146341463415,0.42000000000000004,0.7734138972809668
308,Naji Marshall,,25,NOP,0.926829268292683,0.25301204819277107,0.5575,0.28571428571428575,0.33333333333333337,0.433,0.18367346938775508,0.24561403508771928,0.303,0.22857142857142856,0.2584269662921348,0.513,0.49,0.18,0.18699186991869915,0.789,0.11764705882352941,0.3125,0.28800000000000003,0.23364485981308414,0.2333333333333333,0.06666666666666667,0.3170731707317074,0.3,0.27492447129909364
309,Caleb Martin,,27,MIA,0.8536585365853658,0.5903614457831325,0.7075,0.32142857142857145,0.34684684684684686,0.464,0.24489795918367344,0.28947368421052627,0.356,0.22857142857142856,0.24719101123595508,0.545,0.54,0.13,0.13008130081300812,0.805,0.23529411764705882,0.375,0.384,0.14953271028037385,0.3333333333333333,0.13333333333333333,0.26829268292682934,0.4,0.2900302114803625
310,Cody Martin,,27,CHO,0.07317073170731707,0.0,0.4525,0.17857142857142858,0.22972972972972971,0.389,0.08163265306122448,0.17543859649122806,0.214,0.1523809523809524,0.17415730337078653,0.5,0.431,0.06,0.08130081300813008,0.571,0.21568627450980396,0.23958333333333331,0.272,0.14953271028037385,0.19999999999999998,0.03333333333333333,0.07317073170731708,0.38,0.1510574018126888
311,Kenyon Martin Jr.,,22,HOU,0.9878048780487805,0.5903614457831325,0.675,0.44642857142857145,0.39639639639639646,0.569,0.16326530612244897,0.22807017543859648,0.315,0.4,0.3426966292134831,0.679,0.617,0.18,0.21951219512195122,0.68,0.29411764705882354,0.4166666666666667,0.44,0.14018691588785048,0.16666666666666666,0.13333333333333333,0.26829268292682934,0.36,0.3836858006042296
312,Tyrese Martin,,23,ATL,0.18292682926829268,0.0,0.07749999999999999,0.053571428571428575,0.06306306306306306,0.391,0.02040816326530612,0.03508771929824561,0.143,0.047619047619047616,0.056179775280898875,0.5,0.413,0.01,0.008130081300813007,1.0,0.058823529411764705,0.04166666666666667,0.064,0.009345794392523366,0.03333333333333333,0.0,0.02439024390243903,0.02,0.03927492447129909
313,Garrison Mathews,,26,TOT,0.6463414634146342,0.0,0.2925,0.125,0.16666666666666669,0.363,0.24489795918367344,0.28947368421052627,0.35,0.01904761904761905,0.02247191011235955,0.476,0.52,0.09,0.08130081300813008,0.906,0.03921568627450981,0.11458333333333334,0.11199999999999999,0.04672897196261683,0.13333333333333333,0.03333333333333333,0.09756097560975611,0.22000000000000003,0.14501510574018125
313,Garrison Mathews,,26,HOU,0.5365853658536586,0.0,0.31,0.11607142857142859,0.17117117117117117,0.353,0.24489795918367344,0.2982456140350877,0.342,0.01904761904761905,0.016853932584269662,0.467,0.509,0.09,0.08130081300813008,0.911,0.03921568627450981,0.125,0.11199999999999999,0.04672897196261683,0.16666666666666666,0.03333333333333333,0.09756097560975611,0.24,0.14501510574018125
313,Garrison Mathews,,26,ATL,0.0975609756097561,0.0,0.20750000000000002,0.125,0.15315315315315314,0.419,0.22448979591836735,0.24561403508771928,0.4,0.02857142857142857,0.03932584269662921,0.5,0.581,0.08,0.07317073170731707,0.875,0.019607843137254905,0.11458333333333334,0.096,0.028037383177570093,0.03333333333333333,0.03333333333333333,0.02439024390243903,0.13999999999999999,0.14501510574018125
314,Bennedict Mathurin,,20,IND,0.9390243902439024,0.20481927710843373,0.6875,0.47321428571428575,0.5495495495495495,0.434,0.2653061224489796,0.3508771929824561,0.323,0.38095238095238093,0.46067415730337075,0.488,0.487,0.48,0.47154471544715443,0.828,0.21568627450980396,0.3125,0.32799999999999996,0.14018691588785048,0.19999999999999998,0.06666666666666667,0.4634146341463415,0.42000000000000004,0.5045317220543806
315,Wesley Matthews,,36,MIL,0.6219512195121951,0.0,0.37,0.09821428571428573,0.13963963963963966,0.363,0.16326530612244897,0.21052631578947367,0.315,0.0380952380952381,0.03932584269662921,0.528,0.484,0.05,0.04065040650406504,0.857,0.13725490196078433,0.15625,0.17600000000000002,0.06542056074766354,0.13333333333333333,0.09999999999999999,0.07317073170731708,0.27999999999999997,0.10271903323262839
316,Tyrese Maxey,,22,PHI,0.7195121951219512,0.4939759036144578,0.8150000000000001,0.6517857142857143,0.6846846846846847,0.481,0.5510204081632653,0.543859649122807,0.434,0.44761904761904764,0.5112359550561797,0.513,0.568,0.3,0.2926829268292683,0.845,0.07843137254901962,0.27083333333333337,0.23199999999999998,0.3271028037383178,0.26666666666666666,0.03333333333333333,0.3170731707317074,0.44000000000000006,0.6132930513595166
317,Skylar Mays,,25,POR,0.06097560975609756,0.07228915662650602,0.7625,0.5089285714285715,0.509009009009009,0.5,0.4081632653061224,0.3771929824561403,0.462,0.3523809523809524,0.3932584269662921,0.524,0.588,0.2,0.17886178861788618,0.923,0.058823529411764705,0.2916666666666667,0.256,0.7757009345794393,0.3333333333333333,0.06666666666666667,0.41463414634146345,0.36,0.4622356495468278
318,Miles McBride,,22,NYK,0.7682926829268293,0.024096385542168676,0.2725,0.10714285714285715,0.15315315315315314,0.358,0.12244897959183672,0.18421052631578946,0.299,0.05714285714285714,0.07303370786516854,0.457,0.451,0.04,0.05691056910569105,0.667,0.03921568627450981,0.0625,0.064,0.10280373831775702,0.19999999999999998,0.03333333333333333,0.09756097560975611,0.18,0.10574018126888217
319,Mac McClung,,24,PHI,0.012195121951219513,0.0,0.4875,0.4017857142857143,0.45045045045045046,0.45,0.4081632653061224,0.4824561403508772,0.364,0.23809523809523808,0.25280898876404495,0.556,0.55,0.15,0.2032520325203252,0.6,0.29411764705882354,0.36458333333333337,0.4,0.42056074766355145,0.0,0.0,0.3658536585365854,0.3,0.377643504531722
320,CJ McCollum,,31,NOP,0.9024390243902439,0.9036144578313253,0.8574999999999999,0.6964285714285715,0.8063063063063063,0.437,0.5714285714285714,0.631578947368421,0.389,0.47619047619047616,0.6011235955056179,0.469,0.515,0.24,0.26016260162601623,0.769,0.13725490196078433,0.375,0.35200000000000004,0.5327102803738318,0.3,0.16666666666666666,0.5853658536585367,0.4,0.6314199395770392
321,T.J. McConnell,,30,IND,0.9024390243902439,0.07228915662650602,0.48250000000000004,0.3392857142857143,0.31081081081081086,0.543,0.06122448979591836,0.07017543859649122,0.441,0.3238095238095238,0.34831460674157305,0.556,0.568,0.08,0.07317073170731707,0.853,0.11764705882352941,0.2604166666666667,0.248,0.4953271028037383,0.3666666666666667,0.03333333333333333,0.4634146341463415,0.27999999999999997,0.2628398791540785
322,Jaden McDaniels,,22,MIN,0.9512195121951219,0.9518072289156626,0.74,0.4196428571428572,0.4099099099099099,0.517,0.2857142857142857,0.2982456140350877,0.398,0.3142857142857143,0.3202247191011236,0.588,0.591,0.13,0.14634146341463414,0.736,0.23529411764705882,0.28125000000000006,0.312,0.17757009345794392,0.3,0.3333333333333333,0.34146341463414637,0.6799999999999999,0.3655589123867069
323,Jalen McDaniels,,25,TOT,0.9634146341463414,0.2891566265060241,0.5725,0.3125,0.34684684684684686,0.455,0.2040816326530612,0.25438596491228066,0.332,0.24761904761904763,0.2696629213483146,0.53,0.518,0.15,0.1382113821138211,0.841,0.15686274509803924,0.36458333333333337,0.344,0.14953271028037385,0.3333333333333333,0.13333333333333333,0.29268292682926833,0.52,0.283987915407855
323,Jalen McDaniels,,25,CHO,0.6707317073170732,0.25301204819277107,0.6425,0.34821428571428575,0.39639639639639646,0.447,0.24489795918367344,0.3157894736842105,0.322,0.26666666666666666,0.29213483146067415,0.534,0.513,0.16,0.15447154471544713,0.846,0.15686274509803924,0.4166666666666667,0.384,0.1869158878504673,0.39999999999999997,0.16666666666666666,0.34146341463414637,0.5599999999999999,0.3202416918429003
323,Jalen McDaniels,,25,PHI,0.2804878048780488,0.03614457831325301,0.4125,0.22321428571428573,0.22972972972972971,0.488,0.1020408163265306,0.11403508771929824,0.4,0.19047619047619047,0.2191011235955056,0.516,0.537,0.12,0.1138211382113821,0.824,0.15686274509803924,0.25,0.256,0.07476635514018692,0.2333333333333333,0.06666666666666667,0.12195121951219513,0.42000000000000004,0.20241691842900303
324,Doug McDermott,,31,SAS,0.7682926829268293,0.0,0.4875,0.3303571428571429,0.36936936936936937,0.457,0.38775510204081626,0.41228070175438597,0.413,0.17142857142857143,0.19662921348314605,0.516,0.575,0.08,0.08943089430894309,0.757,0.07843137254901962,0.1875,0.17600000000000002,0.1308411214953271,0.06666666666666667,0.03333333333333333,0.21951219512195125,0.36,0.3081570996978852
325,JaVale McGee,,35,DAL,0.5,0.08433734939759036,0.1875,0.16964285714285715,0.13513513513513514,0.64,0.0,0.008771929824561403,0.4,0.18095238095238095,0.16292134831460672,0.65,0.648,0.06,0.08130081300813008,0.585,0.13725490196078433,0.1875,0.2,0.028037383177570093,0.03333333333333333,0.19999999999999998,0.21951219512195125,0.26,0.13293051359516617
326,Bryce McGowens,,20,CHO,0.5487804878048781,0.08433734939759036,0.4025,0.1517857142857143,0.19819819819819823,0.396,0.12244897959183672,0.14912280701754385,0.325,0.11428571428571428,0.15168539325842698,0.443,0.46,0.13,0.1382113821138211,0.75,0.07843137254901962,0.16666666666666669,0.16,0.11214953271028037,0.09999999999999999,0.03333333333333333,0.21951219512195125,0.2,0.16012084592145015
327,Rodney McGruder,,31,DET,0.3780487804878049,0.14457831325301204,0.38499999999999995,0.16964285714285715,0.21621621621621623,0.408,0.2653061224489796,0.2631578947368421,0.423,0.06666666666666667,0.09550561797752809,0.382,0.543,0.06,0.05691056910569105,0.818,0.11764705882352941,0.17708333333333334,0.184,0.08411214953271029,0.16666666666666666,0.0,0.07317073170731708,0.24,0.17220543806646527
328,Jordan McLaughlin,,26,MIN,0.5121951219512195,0.0,0.37,0.125,0.15315315315315314,0.421,0.12244897959183672,0.15789473684210525,0.308,0.08571428571428572,0.0898876404494382,0.552,0.503,0.03,0.03252032520325203,0.833,0.058823529411764705,0.11458333333333334,0.11199999999999999,0.31775700934579443,0.2333333333333333,0.03333333333333333,0.19512195121951223,0.13999999999999999,0.11178247734138973
329,De'Anthony Melton,,24,PHI,0.926829268292683,0.6987951807228916,0.6725,0.32142857142857145,0.3828828828828829,0.425,0.4081632653061224,0.45614035087719296,0.39,0.1523809523809524,0.1797752808988764,0.484,0.546,0.09,0.08943089430894309,0.793,0.17647058823529413,0.33333333333333337,0.32799999999999996,0.2429906542056075,0.5333333333333333,0.16666666666666666,0.3170731707317074,0.5,0.3051359516616314
330,Sam Merrill,,26,CLE,0.04878048780487805,0.0,0.27,0.16071428571428573,0.19819819819819823,0.409,0.2040816326530612,0.3157894736842105,0.278,0.0761904761904762,0.0449438202247191,1.0,0.523,0.04,0.03252032520325203,1.0,0.0,0.1875,0.14400000000000002,0.09345794392523366,0.26666666666666666,0.0,0.0,0.12,0.1510574018126888
331,Chimezie Metu,,25,SAC,0.7926829268292683,0.0,0.23500000000000001,0.17857142857142858,0.14864864864864866,0.589,0.02040816326530612,0.05263157894736842,0.237,0.17142857142857143,0.15168539325842698,0.663,0.61,0.08,0.08943089430894309,0.74,0.13725490196078433,0.23958333333333331,0.24,0.056074766355140186,0.09999999999999999,0.09999999999999999,0.12195121951219513,0.24,0.14803625377643506
332,Khris Middleton,,31,MIL,0.3902439024390244,0.2289156626506024,0.5825,0.4821428571428572,0.5540540540540541,0.436,0.3061224489795918,0.4298245614035088,0.315,0.3619047619047619,0.4157303370786517,0.516,0.499,0.27999999999999997,0.25203252032520324,0.902,0.15686274509803924,0.3541666666666667,0.336,0.4579439252336449,0.2333333333333333,0.06666666666666667,0.5365853658536587,0.42000000000000004,0.4561933534743202
333,Patty Mills,,34,BRK,0.47560975609756095,0.024096385542168676,0.32999999999999996,0.19642857142857145,0.23423423423423426,0.411,0.24489795918367344,0.2982456140350877,0.366,0.08571428571428572,0.10674157303370786,0.493,0.529,0.06,0.06504065040650406,0.833,0.03921568627450981,0.09375,0.08800000000000001,0.1308411214953271,0.13333333333333333,0.03333333333333333,0.19512195121951223,0.16,0.18731117824773413
334,Shake Milton,,26,PHI,0.9146341463414634,0.13253012048192772,0.49000000000000005,0.28571428571428575,0.2972972972972973,0.479,0.14285714285714285,0.16666666666666666,0.378,0.22857142857142856,0.2640449438202247,0.521,0.535,0.13,0.12195121951219512,0.853,0.09803921568627452,0.20833333333333334,0.2,0.2990654205607477,0.09999999999999999,0.06666666666666667,0.29268292682926833,0.32,0.2537764350453172
335,Justin Minaya,,23,POR,0.036585365853658534,0.0,0.5325,0.16071428571428573,0.26126126126126126,0.304,0.16326530612244897,0.2631578947368421,0.25,0.09523809523809523,0.15730337078651685,0.364,0.37,0.0,0.024390243902439022,0.0,0.15686274509803924,0.3125,0.304,0.09345794392523366,0.16666666666666666,0.43333333333333335,0.24390243902439027,0.45999999999999996,0.1299093655589124
336,Josh Minott,,20,MIN,0.17073170731707318,0.0,0.135,0.10714285714285715,0.10810810810810811,0.5,0.02040816326530612,0.03508771929824561,0.333,0.10476190476190476,0.11235955056179775,0.533,0.528,0.05,0.04065040650406504,1.0,0.058823529411764705,0.13541666666666669,0.136,0.028037383177570093,0.09999999999999999,0.13333333333333333,0.04878048780487806,0.13999999999999999,0.09365558912386707
337,Davion Mitchell,,24,SAC,0.9634146341463414,0.10843373493975904,0.42750000000000005,0.20535714285714285,0.22522522522522523,0.454,0.16326530612244897,0.21929824561403508,0.32,0.14285714285714285,0.14044943820224717,0.584,0.533,0.03,0.03252032520325203,0.806,0.03921568627450981,0.11458333333333334,0.10400000000000001,0.21495327102803738,0.19999999999999998,0.06666666666666667,0.19512195121951223,0.27999999999999997,0.16918429003021146
338,Donovan Mitchell,,26,CLE,0.8170731707317073,0.8192771084337349,0.8699999999999999,0.8928571428571429,0.927927927927928,0.484,0.7346938775510203,0.8157894736842105,0.386,0.6095238095238096,0.6348314606741573,0.566,0.572,0.47000000000000003,0.43902439024390244,0.867,0.17647058823529413,0.34375,0.344,0.4112149532710281,0.5,0.13333333333333333,0.6341463414634148,0.5,0.8549848942598187
339,Evan Mobley,,21,CLE,0.9512195121951219,0.9518072289156626,0.835,0.5892857142857143,0.5405405405405406,0.554,0.06122448979591836,0.11403508771929824,0.216,0.6095238095238096,0.6011235955056179,0.595,0.566,0.26,0.30894308943089427,0.674,0.47058823529411764,0.6875,0.72,0.2616822429906542,0.26666666666666666,0.5,0.4390243902439025,0.5599999999999999,0.48942598187311176
340,Isaiah Mobley,,23,CLE,0.13414634146341464,0.0,0.15,0.08928571428571429,0.1036036036036036,0.429,0.06122448979591836,0.06140350877192982,0.375,0.0761904761904762,0.09550561797752809,0.45,0.482,0.03,0.024390243902439022,1.0,0.058823529411764705,0.13541666666666669,0.136,0.028037383177570093,0.09999999999999999,0.09999999999999999,0.02439024390243903,0.13999999999999999,0.07854984894259819
341,Chima Moneke,,27,SAC,0.012195121951219513,0.0,0.075,0.044642857142857144,0.04504504504504505,0.5,0.0,0.0,0.0,0.047619047619047616,0.056179775280898875,0.5,0.5,0.0,0.08130081300813008,0.0,0.19607843137254904,0.0,0.08,0.04672897196261683,0.0,0.0,0.24390243902439027,0.2,0.030211480362537763
342,Malik Monk,,24,SAC,0.926829268292683,0.0,0.5325,0.4107142857142857,0.463963963963964,0.448,0.38775510204081626,0.45614035087719296,0.359,0.26666666666666666,0.29213483146067415,0.538,0.538,0.24,0.21951219512195122,0.889,0.07843137254901962,0.22916666666666669,0.20800000000000002,0.36448598130841126,0.19999999999999998,0.09999999999999999,0.4634146341463415,0.32,0.4078549848942598
343,Moses Moody,,20,GSW,0.7560975609756098,0.03614457831325301,0.3,0.1517857142857143,0.16216216216216217,0.476,0.16326530612244897,0.18421052631578946,0.363,0.08571428571428572,0.08426966292134831,0.641,0.584,0.06,0.06504065040650406,0.698,0.07843137254901962,0.125,0.136,0.07476635514018692,0.09999999999999999,0.03333333333333333,0.12195121951219513,0.18,0.14501510574018125
344,Xavier Moon,,28,LAC,0.036585365853658534,0.0,0.1,0.07142857142857144,0.1036036036036036,0.333,0.06122448979591836,0.07017543859649122,0.333,0.047619047619047616,0.08426966292134831,0.333,0.389,0.0,0.0,0.0,0.0,0.08333333333333334,0.064,0.12149532710280375,0.0,0.0,0.07317073170731708,0.1,0.054380664652567974
345,Wendell Moore Jr.,,21,MIN,0.34146341463414637,0.024096385542168676,0.1075,0.053571428571428575,0.06756756756756757,0.419,0.02040816326530612,0.05263157894736842,0.118,0.05714285714285714,0.05056179775280899,0.615,0.442,0.01,0.016260162601626015,0.8,0.019607843137254905,0.052083333333333336,0.048,0.056074766355140186,0.09999999999999999,0.06666666666666667,0.07317073170731708,0.08,0.042296072507552865
346,Ja Morant,,23,MEM,0.7317073170731707,0.7108433734939759,0.7725,0.830357142857143,0.8963963963963963,0.466,0.3061224489795918,0.4298245614035088,0.307,0.7428571428571429,0.8426966292134831,0.519,0.504,0.61,0.6585365853658536,0.748,0.19607843137254904,0.5104166666666667,0.47200000000000003,0.7570093457943925,0.3666666666666667,0.09999999999999999,0.8292682926829269,0.32,0.7915407854984894
347,Marcus Morris,,33,LAC,0.7804878048780488,0.7831325301204819,0.6775,0.37500000000000006,0.445945945945946,0.426,0.346938775510204,0.41228070175438597,0.364,0.23809523809523808,0.29213483146067415,0.484,0.513,0.1,0.1056910569105691,0.782,0.07843137254901962,0.36458333333333337,0.32,0.16822429906542058,0.19999999999999998,0.09999999999999999,0.21951219512195125,0.42000000000000004,0.3383685800604229
348,Markieff Morris,,33,TOT,0.4146341463414634,0.024096385542168676,0.22749999999999998,0.11607142857142859,0.14864864864864866,0.409,0.16326530612244897,0.17543859649122806,0.394,0.047619047619047616,0.07303370786516854,0.432,0.53,0.03,0.024390243902439022,1.0,0.07843137254901962,0.17708333333333334,0.16,0.08411214953271029,0.09999999999999999,0.03333333333333333,0.12195121951219513,0.27999999999999997,0.11480362537764349
348,Markieff Morris,,33,BRK,0.3170731707317073,0.012048192771084338,0.24,0.10714285714285715,0.13513513513513514,0.402,0.14285714285714285,0.15789473684210525,0.408,0.047619047619047616,0.06741573033707865,0.394,0.524,0.04,0.03252032520325203,1.0,0.09803921568627452,0.17708333333333334,0.17600000000000002,0.08411214953271029,0.09999999999999999,0.06666666666666667,0.12195121951219513,0.24,0.10876132930513595
348,Markieff Morris,,33,DAL,0.08536585365853659,0.012048192771084338,0.195,0.16071428571428573,0.18468468468468469,0.424,0.2040816326530612,0.24561403508771928,0.364,0.0761904761904762,0.07865168539325842,0.545,0.545,0.0,0.0,0.0,0.0,0.15625,0.12,0.07476635514018692,0.03333333333333333,0.0,0.12195121951219513,0.38,0.13595166163141995
349,Monte Morris,,27,WAS,0.7439024390243902,0.7349397590361446,0.6575,0.35714285714285715,0.37387387387387394,0.48,0.2653061224489796,0.28947368421052627,0.382,0.2571428571428572,0.28089887640449435,0.543,0.555,0.1,0.09756097560975609,0.831,0.07843137254901962,0.3125,0.272,0.4953271028037383,0.2333333333333333,0.06666666666666667,0.24390243902439027,0.24,0.311178247734139
350,Trey Murphy III,,22,NOP,0.9512195121951219,0.7831325301204819,0.75,0.43750000000000006,0.45495495495495497,0.484,0.5306122448979592,0.5526315789473684,0.406,0.21904761904761902,0.21348314606741572,0.611,0.61,0.22000000000000003,0.19512195121951217,0.905,0.13725490196078433,0.2916666666666667,0.28800000000000003,0.1308411214953271,0.3666666666666667,0.16666666666666666,0.19512195121951223,0.4,0.43806646525679754
351,Dejounte Murray,,26,ATL,0.8902439024390244,0.891566265060241,0.885,0.7410714285714287,0.8018018018018018,0.464,0.36734693877551017,0.45614035087719296,0.344,0.6190476190476191,0.7078651685393258,0.514,0.514,0.21000000000000002,0.2113821138211382,0.832,0.13725490196078433,0.46875,0.424,0.5700934579439252,0.5,0.09999999999999999,0.5365853658536587,0.27999999999999997,0.6193353474320241
352,Jamal Murray,,25,DEN,0.7804878048780488,0.7831325301204819,0.7949999999999999,0.6517857142857143,0.7207207207207208,0.454,0.5306122448979592,0.5789473684210525,0.398,0.43809523809523804,0.5280898876404494,0.494,0.537,0.27999999999999997,0.26829268292682923,0.833,0.13725490196078433,0.33333333333333337,0.32,0.5794392523364487,0.3333333333333333,0.06666666666666667,0.5365853658536587,0.32,0.6042296072507553
353,Keegan Murray,,22,SAC,0.9634146341463414,0.9397590361445783,0.72,0.3928571428571429,0.4414414414414415,0.453,0.5306122448979592,0.5526315789473684,0.411,0.18095238095238095,0.19662921348314605,0.527,0.584,0.08,0.08130081300813008,0.765,0.21568627450980396,0.36458333333333337,0.368,0.11214953271028037,0.26666666666666666,0.16666666666666666,0.19512195121951223,0.4,0.3685800604229607
