Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
Ryan Broekhoff,SF,67.0,29.0,0.2191780821917808,0.0136986301369863,0.1192660550458715,0.1528384279475982,0.373,0.2727272727272727,0.2419354838709677,0.392,0.0104166666666666,0.0267379679144385,0.25,0.542,0.0392156862745098,0.0423728813559322,0.875,0.0652173913043478,0.1929824561403509,0.1582278481012658,0.0588235294117647,0.1428571428571428,0.0689655172413793,0.0833333333333333,0.18,0.1224489795918367,13.1,0.568,0.864,0.136,3.0,21.9,12.5,8.3,1.3,1.9,8.8,16.3,0.2,0.2,0.4,0.109,0.5,0.3,0.8,0.1,0.0728044779000193,0.463,-0.14
Charlie Brown Jr.,SG,71.0,22.0,0.1232876712328767,0.0,0.055045871559633,0.0829694323144104,0.316,0.0681818181818181,0.0725806451612903,0.333,0.03125,0.053475935828877,0.3,0.395,0.0490196078431372,0.0423728813559322,1.0,0.0434782608695652,0.0175438596491228,0.0253164556962025,0.0196078431372549,0.0952380952380952,0.0689655172413793,0.0625,0.06,0.0583090379008746,11.0,0.472,0.474,0.263,5.3,5.5,5.4,7.3,2.3,4.2,12.4,25.1,0.0,0.0,0.0,-0.028,-1.2,-1.4,-2.5,0.0,0.0162130862767805,0.5,0.32
Moses Brown,C,73.0,20.0,0.1095890410958904,0.0,0.036697247706422,0.0480349344978166,0.4,0.0,0.0,0.0,0.0416666666666666,0.0588235294117647,0.4,0.4,0.0294117647058823,0.0762711864406779,0.375,0.0652173913043478,0.1052631578947368,0.1012658227848101,0.0098039215686274,0.0476190476190476,0.0344827586206896,0.0625,0.16,0.0349854227405247,6.7,0.407,0.0,0.8,9.6,34.5,22.2,4.0,1.4,2.6,18.2,21.2,-0.1,0.0,0.0,-0.065,-8.2,-1.8,-10.0,-0.1,0.0133950974715305,0.402,-3.96
Sterling Brown,SF,74.0,24.0,0.6986301369863014,0.0136986301369863,0.1651376146788991,0.2139737991266375,0.371,0.1818181818181818,0.2096774193548387,0.324,0.1041666666666666,0.1229946524064171,0.425,0.457,0.0588235294117647,0.0677966101694915,0.8,0.1304347826086956,0.2543859649122806,0.2215189873417721,0.0980392156862745,0.2857142857142857,0.0344827586206896,0.1666666666666666,0.2,0.1486880466472303,9.5,0.486,0.531,0.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17.0,-0.4,1.5,1.1,0.07,-3.0,1.0,-2.0,0.0,0.3010229685388921,0.707,3.61
Troy Brown Jr.,SF,75.0,20.0,0.9315068493150684,0.3013698630136986,0.3669724770642201,0.3930131004366812,0.439,0.2045454545454545,0.2096774193548387,0.341,0.3229166666666667,0.3422459893048128,0.479,0.488,0.1568627450980392,0.1694915254237288,0.784,0.2391304347826087,0.3859649122807018,0.3544303797468354,0.2549019607843137,0.5714285714285714,0.0344827586206896,0.2291666666666666,0.38,0.3032069970845481,13.7,0.524,0.288,0.223,4.5,19.6,11.7,14.1,2.2,0.3,10.4,17.8,1.3,1.2,2.4,0.065,-0.8,-0.4,-1.2,0.3,0.6970855047288168,0.427,-1.06
Jalen Brunson,PG,76.0,23.0,0.7671232876712328,0.2191780821917808,0.2935779816513761,0.296943231441048,0.466,0.1818181818181818,0.1693548387096774,0.358,0.25,0.2513368983957219,0.515,0.522,0.1078431372549019,0.1101694915254237,0.813,0.0869565217391304,0.175438596491228,0.1518987341772151,0.3235294117647059,0.1904761904761904,0.0344827586206896,0.25,0.26,0.239067055393586,14.9,0.553,0.309,0.193,2.3,11.3,6.9,27.0,1.0,0.3,13.6,20.4,1.6,0.6,2.1,0.101,0.1,-1.0,-0.9,0.3,0.4006562439683459,0.463,-0.14
Reggie Bullock,SG,78.0,28.0,0.3835616438356164,0.2602739726027397,0.2844036697247706,0.3362445414847161,0.402,0.2954545454545454,0.3064516129032257,0.333,0.1875,0.2085561497326203,0.469,0.484,0.0588235294117647,0.059322033898305,0.81,0.0869565217391304,0.1666666666666666,0.1455696202531645,0.1372549019607843,0.4285714285714285,0.0344827586206896,0.1458333333333333,0.38,0.2361516034985422,9.3,0.502,0.496,0.094,2.0,8.8,5.3,8.8,1.8,0.4,7.5,15.6,0.2,0.3,0.5,0.036,-2.8,-0.3,-3.0,-0.2,0.2723798494499131,0.573,2.99
Trey Burke,PG,79.0,27.0,0.21232876712328766,0.00684931506849315,0.3119266055045872,0.33624454148471616,0.446,0.2954545454545454,0.24596774193548382,0.4265,0.21354166666666663,0.2459893048128342,0.4525,0.526,0.088235294117647,0.08898305084745756,0.8155,0.0760869565217391,0.1140350877192982,0.1044303797468354,0.2892156862745098,0.3333333333333333,0.0172413793103448,0.1666666666666666,0.22999999999999998,0.26093294460641403,15.7,0.549,0.375,0.138,2.8,7.15,5.0,23.549999999999997,1.65,0.35,8.8,20.299999999999997,0.44999999999999996,0.2,0.7,0.122,0.85,-1.0,-0.15,0.1,0.1067554526153252,0.561,2.115
Alec Burks,SG,80.0,28.0,0.2328767123287671,0.0136986301369863,0.3944954128440366,0.406113537117904,0.461,0.409090909090909,0.346774193548387,0.416,0.2604166666666667,0.267379679144385,0.5,0.557,0.1862745098039215,0.1949152542372881,0.829,0.1304347826086956,0.219298245614035,0.1962025316455696,0.2058823529411765,0.3333333333333333,0.0,0.1666666666666666,0.24,0.3556851311953353,19.0,0.594,0.461,0.246,3.3,13.7,8.5,16.3,1.6,0.0,7.5,23.7,0.9,0.4,1.2,0.161,3.1,-1.1,2.0,0.4,0.1475390851187029,0.659,4.37
Deonte Burton,SF,81.0,26.0,0.5205479452054794,0.0,0.1009174311926605,0.1397379912663755,0.344,0.0681818181818181,0.1129032258064516,0.189,0.0833333333333333,0.0962566844919786,0.458,0.384,0.0196078431372549,0.0338983050847457,0.571,0.0434782608695652,0.1140350877192982,0.0949367088607594,0.0392156862745098,0.0952380952380952,0.1034482758620689,0.1041666666666666,0.18,0.0787172011661807,4.3,0.396,0.424,0.112,2.2,15.1,8.8,6.8,1.0,2.4,12.7,18.5,-0.9,0.4,-0.5,-0.067,-6.3,-0.5,-6.8,-0.4,0.1401659911214051,0.488,0.96
Bruno Caboclo,C,83.0,24.0,0.2876712328767123,0.0,0.1192660550458715,0.1353711790393013,0.406,0.0454545454545454,0.0887096774193548,0.16,0.1145833333333333,0.106951871657754,0.545,0.435,0.0098039215686274,0.0084745762711864,0.667,0.1739130434782609,0.1052631578947368,0.1265822784810126,0.0490196078431372,0.238095238095238,0.1724137931034483,0.0625,0.2,0.0816326530612245,11.9,0.441,0.362,0.043,9.5,14.5,12.1,7.1,2.4,5.5,9.1,16.8,-0.1,0.3,0.2,0.053,-3.4,0.7,-2.7,0.0,0.0767033391237212,0.622,3.6
Kentavious Caldwell-Pope,SG,85.0,26.0,0.9315068493150684,0.3561643835616438,0.3119266055045871,0.3187772925764192,0.467,0.2954545454545454,0.282258064516129,0.385,0.21875,0.2085561497326203,0.541,0.558,0.1078431372549019,0.1271186440677966,0.775,0.1304347826086956,0.131578947368421,0.1329113924050632,0.1568627450980392,0.3809523809523809,0.0689655172413793,0.1875,0.38,0.2711370262390671,11.0,0.584,0.471,0.201,2.4,6.4,4.4,8.5,1.5,0.7,10.1,14.7,1.9,1.9,3.7,0.102,-1.2,0.4,-0.8,0.5,0.6892491796950395,0.524,0.43
Vlatko Čančar,PF,86.0,22.0,0.1780821917808219,0.0,0.036697247706422,0.0480349344978166,0.4,0.0227272727272727,0.032258064516129,0.167,0.0416666666666666,0.0320855614973262,0.556,0.433,0.0294117647058823,0.0254237288135593,1.0,0.0869565217391304,0.0350877192982456,0.0443037974683544,0.0196078431372549,0.0476190476190476,0.0344827586206896,0.0416666666666666,0.1,0.0349854227405247,11.4,0.507,0.4,0.267,12.5,12.4,12.4,9.1,1.1,2.1,15.2,19.1,0.0,0.0,0.1,0.062,-3.6,-1.2,-4.8,0.0,0.0178343949044585,0.646,3.04
Jevon Carter,PG,89.0,24.0,0.7808219178082192,0.0273972602739726,0.1559633027522935,0.1834061135371179,0.416,0.25,0.2016129032258064,0.425,0.0729166666666666,0.0909090909090909,0.402,0.543,0.0392156862745098,0.0423728813559322,0.852,0.108695652173913,0.131578947368421,0.1265822784810126,0.1372549019607843,0.3809523809523809,0.1034482758620689,0.125,0.3,0.1428571428571428,11.3,0.563,0.601,0.111,3.5,10.5,6.9,11.9,2.4,1.6,11.2,12.9,0.8,1.0,1.8,0.093,-0.7,1.3,0.6,0.6,0.3703146110789422,0.549,2.08
Vince Carter,PF,90.0,43.0,0.8082191780821918,0.0,0.1651376146788991,0.222707423580786,0.352,0.2272727272727272,0.2741935483870967,0.302,0.0833333333333333,0.0909090909090909,0.451,0.452,0.0392156862745098,0.0423728813559322,0.793,0.0652173913043478,0.1578947368421052,0.1329113924050632,0.0784313725490196,0.1904761904761904,0.1379310344827586,0.125,0.3,0.1457725947521866,7.5,0.47,0.664,0.095,2.2,13.2,7.6,7.7,1.2,2.4,9.4,16.6,-0.6,0.4,-0.2,-0.011,-3.1,-1.2,-4.3,-0.5,0.3430225825130283,0.5,0.32
Michael Carter-Williams,SG,92.0,28.0,0.6027397260273972,0.0,0.2293577981651376,0.2532751091703057,0.427,0.1136363636363636,0.1370967741935483,0.293,0.2083333333333333,0.2192513368983957,0.481,0.469,0.1764705882352941,0.1779661016949152,0.832,0.2173913043478261,0.1929824561403509,0.2088607594936708,0.2352941176470588,0.5238095238095238,0.1724137931034483,0.25,0.38,0.2099125364431487,15.3,0.535,0.288,0.365,5.8,13.5,9.5,19.1,2.9,2.4,14.7,18.3,0.7,1.2,1.9,0.111,-1.5,1.6,0.1,0.5,0.3279289712410732,0.415,-2.39
Alex Caruso,PG,93.0,25.0,0.863013698630137,0.0273972602739726,0.1743119266055045,0.1965065502183406,0.412,0.1363636363636363,0.1532258064516128,0.333,0.1354166666666666,0.1443850267379679,0.468,0.481,0.1078431372549019,0.1271186440677966,0.734,0.0652173913043478,0.1491228070175438,0.120253164556962,0.1862745098039215,0.5238095238095238,0.1034482758620689,0.1666666666666666,0.3,0.1603498542274052,10.8,0.525,0.412,0.323,1.6,9.8,5.7,13.6,2.8,1.4,13.8,13.8,0.5,1.8,2.3,0.095,-2.6,2.4,-0.2,0.5,0.4599112140513415,0.524,0.43
Willie Cauley-Stein,C,94.0,26.0,0.1643835616438356,0.0273972602739726,0.2201834862385321,0.1528384279475982,0.689,0.0,0.0080645161290322,0.0,0.25,0.1818181818181818,0.705,0.689,0.0392156862745098,0.059322033898305,0.556,0.2173913043478261,0.3157894736842105,0.291139240506329,0.0784313725490196,0.1428571428571428,0.2758620689655172,0.0833333333333333,0.3,0.151603498542274,22.2,0.684,0.022,0.2,8.8,31.0,20.1,9.6,1.2,6.0,9.3,14.7,0.5,0.3,0.7,0.222,0.9,2.2,3.1,0.2,0.0645049218297626,0.463,-0.14
Wilson Chandler,PF,96.0,32.0,0.4657534246575342,0.0410958904109589,0.1926605504587156,0.2270742358078603,0.404,0.25,0.282258064516129,0.306,0.1145833333333333,0.0962566844919786,0.597,0.505,0.0588235294117647,0.059322033898305,0.87,0.0652173913043478,0.3333333333333333,0.2594936708860759,0.1078431372549019,0.238095238095238,0.1034482758620689,0.2083333333333333,0.4599999999999999,0.1720116618075802,7.4,0.531,0.661,0.126,1.6,18.5,10.2,7.3,1.0,1.4,15.0,12.9,-0.1,0.9,0.7,0.046,-3.7,1.0,-2.7,-0.1,0.2906774753908512,0.549,1.03
Joe Chealey,PG,97.0,24.0,0.0410958904109589,0.0,0.0,0.0786026200873362,0.0,0.0,0.0806451612903225,0.0,0.0,0.0427807486631016,0.0,0.0,0.0490196078431372,0.0423728813559322,1.0,0.0,0.0,0.0,0.0294117647058823,0.4761904761904761,0.0,0.1041666666666666,0.1,0.0145772594752186,-2.9,0.127,0.571,0.286,0.0,0.0,0.0,3.9,6.1,0.0,20.2,13.2,-0.2,0.0,-0.1,-0.188,-14.3,1.7,-12.5,-0.1,0.0151708164447017,0.329,-5.89
Chris Chiozza,PG,99.0,24.0,0.2328767123287671,0.0273972602739726,0.2293577981651376,0.2576419213973799,0.425,0.25,0.25,0.357,0.1458333333333333,0.1497326203208556,0.5,0.519,0.0294117647058823,0.0254237288135593,1.0,0.108695652173913,0.1403508771929824,0.1329113924050632,0.303921568627451,0.2857142857142857,0.0344827586206896,0.2708333333333333,0.2799999999999999,0.1865889212827988,13.2,0.531,0.528,0.047,3.4,10.6,7.1,29.5,1.9,0.6,17.5,19.7,0.2,0.3,0.5,0.08,-0.8,-0.3,-1.1,0.1,0.1124879366917583,0.549,1.03
Gary Clark,SF,101.0,25.0,0.3150684931506849,0.0684931506849315,0.1192660550458715,0.1353711790393013,0.419,0.2045454545454545,0.2016129032258064,0.35,0.0416666666666666,0.0320855614973262,0.714,0.561,0.0098039215686274,0.0084745762711864,1.0,0.2391304347826087,0.1578947368421052,0.1835443037974683,0.0196078431372549,0.0952380952380952,0.2068965517241379,0.0625,0.2,0.1049562682215743,10.1,0.571,0.811,0.041,7.6,13.8,10.6,1.9,0.5,3.8,9.6,10.1,0.3,0.3,0.6,0.087,-1.7,-0.9,-2.6,-0.1,0.1419803126809496,0.415,-2.39
Brandon Clarke,PF,102.0,23.0,0.7808219178082192,0.0547945205479452,0.4678899082568807,0.3624454148471616,0.618,0.0909090909090909,0.0887096774193548,0.359,0.4895833333333333,0.3850267379679145,0.658,0.642,0.1470588235294117,0.1610169491525423,0.759,0.3478260869565218,0.3859649122807018,0.3734177215189873,0.1372549019607843,0.2857142857142857,0.2758620689655172,0.1875,0.3399999999999999,0.3527696793002915,20.9,0.663,0.134,0.234,7.6,20.1,14.0,9.5,1.1,3.2,9.4,18.7,3.4,1.6,5.0,0.183,2.4,0.7,3.1,1.7,0.5097085504728818,0.622,3.6
Jordan Clarkson,SG,103.0,27.0,0.4726027397260274,0.0136986301369863,0.5045871559633027,0.5262008733624455,0.452,0.47727272727272724,0.46370967741935476,0.3685,0.34375,0.3368983957219251,0.528,0.54,0.2009803921568627,0.20762711864406774,0.8345,0.1521739130434782,0.1666666666666666,0.1645569620253164,0.196078431372549,0.30952380952380953,0.08620689655172409,0.28125,0.29,0.44023323615160354,17.55,0.575,0.479,0.20500000000000002,3.35,8.6,6.05,13.9,1.2999999999999998,0.8,9.45,26.299999999999997,1.2,0.5,1.7,0.098,2.6999999999999997,-1.2999999999999998,1.35,0.65,0.337521713954835,0.5365,2.1
Nic Claxton,C,104.0,20.0,0.1917808219178082,0.0,0.1651376146788991,0.1397379912663755,0.563,0.0227272727272727,0.0403225806451612,0.143,0.1770833333333333,0.1443850267379679,0.634,0.573,0.0686274509803921,0.1186440677966101,0.524,0.2826086956521739,0.1491228070175438,0.1835443037974683,0.1078431372549019,0.0476190476190476,0.1724137931034483,0.125,0.18,0.1282798833819242,14.8,0.577,0.146,0.438,10.7,13.6,12.2,12.4,0.3,3.6,13.6,14.8,0.3,0.2,0.5,0.121,-0.7,0.1,-0.7,0.1,0.0762401080872418,0.549,1.03
Antonius Cleveland,SG,106.0,25.0,0.136986301369863,0.0,0.036697247706422,0.056768558951965,0.286,0.0,0.0241935483870967,0.0,0.0416666666666666,0.053475935828877,0.364,0.286,0.0294117647058823,0.0423728813559322,0.6,0.0434782608695652,0.043859649122807,0.0379746835443037,0.0098039215686274,0.0476190476190476,0.1034482758620689,0.0416666666666666,0.1399999999999999,0.0291545189504373,2.5,0.34,0.214,0.357,4.6,11.3,8.0,2.8,1.1,5.6,11.0,16.9,-0.1,0.0,-0.1,-0.076,-9.0,-1.0,-10.1,-0.1,0.0186064466319243,0.463,-0.14
Amir Coffey,SG,107.0,22.0,0.2328767123287671,0.0136986301369863,0.1192660550458715,0.131004366812227,0.426,0.0681818181818181,0.0887096774193548,0.316,0.09375,0.1016042780748663,0.486,0.481,0.0294117647058823,0.0508474576271186,0.545,0.0434782608695652,0.0614035087719298,0.0569620253164556,0.0784313725490196,0.1428571428571428,0.0344827586206896,0.0833333333333333,0.22,0.0932944606413994,8.5,0.493,0.352,0.204,2.7,7.6,5.2,12.3,1.5,1.1,12.0,17.6,0.0,0.2,0.1,0.041,-4.3,0.1,-4.1,-0.1,0.0640030882069098,0.537,0.31
Zach Collins,PF,109.0,22.0,0.136986301369863,0.1506849315068493,0.2660550458715596,0.2707423580786026,0.471,0.1363636363636363,0.1370967741935483,0.368,0.2395833333333333,0.2406417112299465,0.51,0.522,0.0490196078431372,0.059322033898305,0.75,0.5,0.3508771929824561,0.3987341772151898,0.1470588235294117,0.238095238095238,0.1724137931034483,0.2708333333333333,0.6599999999999999,0.2040816326530612,9.9,0.538,0.279,0.118,9.1,15.7,12.4,7.2,0.8,1.5,16.4,12.5,0.2,0.1,0.3,0.052,-1.7,-1.4,-3.1,-0.1,0.1213665315576143,0.402,-3.96
Pat Connaughton,SG,111.0,27.0,0.9041095890410958,0.0547945205479452,0.18348623853211,0.1965065502183406,0.455,0.1818181818181818,0.2016129032258064,0.331,0.125,0.106951871657754,0.607,0.547,0.0490196078431372,0.0508474576271186,0.775,0.1956521739130435,0.2894736842105262,0.2658227848101265,0.1568627450980392,0.1904761904761904,0.1724137931034483,0.1666666666666666,0.2,0.1574344023323615,11.5,0.565,0.551,0.133,5.1,16.8,11.3,10.9,0.9,2.2,14.0,12.3,1.1,2.3,3.4,0.13,-0.9,1.5,0.6,0.8,0.4862381779579231,0.707,3.61
Quinn Cook,PG,112.0,26.0,0.589041095890411,0.0136986301369863,0.1926605504587156,0.2139737991266375,0.425,0.159090909090909,0.1532258064516128,0.365,0.1458333333333333,0.1550802139037433,0.465,0.498,0.0294117647058823,0.0254237288135593,0.786,0.0652173913043478,0.0789473684210526,0.0759493670886075,0.1078431372549019,0.1428571428571428,0.0,0.1666666666666666,0.12,0.1486880466472303,10.0,0.509,0.397,0.065,2.4,8.5,5.5,13.8,1.1,0.4,13.0,21.0,-0.2,0.5,0.3,0.03,-2.3,-1.4,-3.8,-0.2,0.1997683844817603,0.524,0.43
Tyler Cook,PF,113.0,22.0,0.136986301369863,0.0,0.055045871559633,0.0393013100436681,0.7,0.0,0.0,0.0,0.0625,0.0481283422459893,0.7,0.7,0.0490196078431372,0.0423728813559322,0.833,0.0869565217391304,0.043859649122807,0.0569620253164556,0.0098039215686274,0.0476190476190476,0.0,0.0208333333333333,0.08,0.0495626822157434,23.9,0.752,0.0,0.6,12.6,19.2,15.9,4.5,1.4,0.0,7.3,16.7,0.2,0.0,0.2,0.244,2.9,-0.6,2.3,0.0,0.0139741362671299,0.622,5.23
Tyler Cook,SF,113.0,22.0,0.0136986301369863,0.0,0.0458715596330275,0.0436681222707423,0.5,0.0,0.0,0.0,0.0520833333333333,0.053475935828877,0.5,0.5,0.0980392156862745,0.0847457627118644,1.0,0.2173913043478261,0.087719298245614,0.1265822784810126,0.0,0.4761904761904761,0.0,0.2083333333333333,0.1,0.0583090379008746,11.3,0.694,0.0,1.0,11.8,11.8,11.8,0.0,5.2,0.0,41.0,11.2,0.0,0.0,0.0,0.069,-4.4,-0.4,-4.8,0.0,0.010229685388921,0.646,3.04
Allen Crabbe,SF,115.0,27.0,0.1095890410958904,0.0,0.110091743119266,0.1659388646288209,0.324,0.159090909090909,0.2338709677419354,0.231,0.0625,0.0481283422459893,0.625,0.412,0.0098039215686274,0.0169491525423728,0.5,0.0217391304347826,0.1052631578947368,0.0822784810126582,0.0588235294117647,0.0,0.0,0.125,0.24,0.0932944606413994,1.1,0.416,0.765,0.059,0.8,9.2,4.8,5.1,0.0,0.0,12.5,12.5,-0.2,0.0,-0.2,-0.068,-6.4,-3.3,-9.7,-0.3,0.0554333140320401,0.512,-0.22
Allen Crabbe,SG,115.0,27.0,0.3698630136986301,0.0136986301369863,0.1743119266055045,0.222707423580786,0.364,0.25,0.2661290322580645,0.323,0.0833333333333333,0.0962566844919786,0.44,0.469,0.0294117647058823,0.0338983050847457,0.75,0.0869565217391304,0.175438596491228,0.1455696202531645,0.0980392156862745,0.238095238095238,0.0344827586206896,0.0833333333333333,0.26,0.1486880466472303,7.2,0.482,0.65,0.084,2.0,11.5,6.7,7.3,1.3,0.6,7.5,12.7,-0.1,0.1,0.1,0.009,-3.1,-1.1,-4.1,-0.3,0.2079135302065238,0.5,0.32
Torrey Craig,SF,116.0,29.0,0.7808219178082192,0.3698630136986301,0.1926605504587156,0.2008733624454148,0.461,0.1818181818181818,0.1935483870967742,0.326,0.1458333333333333,0.1229946524064171,0.603,0.545,0.0392156862745098,0.0508474576271186,0.611,0.2391304347826087,0.1929824561403509,0.2088607594936708,0.0784313725490196,0.1904761904761904,0.2068965517241379,0.0833333333333333,0.4599999999999999,0.1574344023323615,10.8,0.553,0.513,0.134,6.6,13.2,9.9,5.9,1.1,3.1,8.1,12.6,1.1,0.9,2.0,0.091,-2.0,-0.3,-2.3,-0.1,0.4201891526732291,0.646,3.04
Jae Crowder,PF,118.0,29.0,0.2602739726027397,0.1095890410958904,0.3669724770642201,0.3580786026200873,0.482,0.6590909090909091,0.5161290322580645,0.445,0.1145833333333333,0.0962566844919786,0.611,0.655,0.1078431372549019,0.1271186440677966,0.733,0.1304347826086956,0.4210526315789473,0.3417721518987341,0.1764705882352941,0.6190476190476191,0.1724137931034483,0.1666666666666666,0.58,0.3469387755102041,16.3,0.669,0.78,0.183,2.5,18.5,10.8,9.7,2.2,1.8,7.8,15.3,1.2,0.8,1.9,0.169,1.8,0.8,2.5,0.6,0.2233931673422119,0.537,-0.13
Jae Crowder,SF,118.0,29.0,0.6027397260273972,0.6164383561643836,0.3027522935779816,0.388646288209607,0.368,0.3863636363636363,0.4758064516129032,0.293,0.15625,0.160427807486631,0.519,0.466,0.1666666666666666,0.1779661016949152,0.789,0.1956521739130435,0.4649122807017543,0.3924050632911392,0.2745098039215686,0.4761904761904761,0.1034482758620689,0.25,0.38,0.2886297376093295,11.0,0.507,0.667,0.238,3.2,18.5,11.0,12.2,1.7,0.9,10.9,15.6,0.5,1.4,1.9,0.069,-1.4,0.2,-1.2,0.3,0.520903300521135,0.622,3.6
Jarrett Culver,SG,119.0,20.0,0.8493150684931506,0.4794520547945205,0.3394495412844037,0.3930131004366812,0.404,0.2272727272727272,0.282258064516129,0.299,0.2708333333333333,0.2941176470588235,0.471,0.462,0.088235294117647,0.1610169491525423,0.462,0.2391304347826087,0.2017543859649122,0.2151898734177215,0.1666666666666666,0.4285714285714285,0.2068965517241379,0.2708333333333333,0.4,0.2682215743440233,9.6,0.467,0.388,0.206,4.7,10.3,7.4,10.8,1.8,2.1,11.5,19.2,-1.2,1.1,-0.1,-0.004,-3.3,-0.7,-4.0,-0.8,0.5898089171974522,0.512,-0.22
Seth Curry,SG,120.0,29.0,0.863013698630137,0.3424657534246575,0.4036697247706422,0.3930131004366812,0.495,0.5227272727272726,0.4032258064516129,0.452,0.2291666666666666,0.213903743315508,0.549,0.621,0.1274509803921568,0.1271186440677966,0.825,0.0869565217391304,0.1578947368421052,0.1455696202531645,0.1862745098039215,0.2857142857142857,0.0344827586206896,0.2083333333333333,0.36,0.3615160349854228,15.5,0.643,0.559,0.169,1.8,7.8,4.8,11.6,1.2,0.5,9.1,18.4,3.5,0.8,4.3,0.13,1.7,-0.9,0.8,1.2,0.6171009457633662,0.463,-0.14
Troy Daniels,SG,122.0,28.0,0.547945205479452,0.0,0.1376146788990825,0.1703056768558952,0.392,0.2272727272727272,0.2177419354838709,0.357,0.0520833333333333,0.0588235294117647,0.478,0.519,0.0196078431372549,0.0338983050847457,0.625,0.0652173913043478,0.0701754385964912,0.0696202531645569,0.0294117647058823,0.0952380952380952,0.0344827586206896,0.0416666666666666,0.1399999999999999,0.1224489795918367,9.0,0.527,0.709,0.101,2.9,8.1,5.5,4.1,0.8,0.6,5.2,16.1,0.2,0.4,0.7,0.069,-1.2,-1.1,-2.2,0.0,0.1795406292221578,0.524,0.43
Ed Davis,C,124.0,30.0,0.3698630136986301,0.0136986301369863,0.073394495412844,0.0698689956331877,0.478,0.0,0.0,0.0,0.0833333333333333,0.0855614973262032,0.478,0.478,0.0294117647058823,0.0423728813559322,0.5,0.2826086956521739,0.219298245614035,0.240506329113924,0.0392156862745098,0.1904761904761904,0.1034482758620689,0.1041666666666666,0.44,0.0524781341107871,9.5,0.489,0.0,0.304,13.2,24.6,19.1,5.2,1.8,2.5,20.0,9.4,0.2,0.5,0.6,0.102,-4.6,1.5,-3.2,-0.1,0.1203628643119089,0.451,-1.03
Terence Davis,SG,125.0,22.0,0.9726027397260274,0.0547945205479452,0.2568807339449541,0.2663755458515284,0.456,0.2954545454545454,0.2741935483870967,0.388,0.15625,0.1443850267379679,0.541,0.564,0.0686274509803921,0.0677966101694915,0.864,0.1521739130434782,0.2280701754385964,0.2088607594936708,0.1568627450980392,0.238095238095238,0.0689655172413793,0.2291666666666666,0.3399999999999999,0.2186588921282799,13.8,0.588,0.555,0.135,4.5,16.0,10.3,14.2,1.5,1.1,14.1,19.0,1.2,1.9,3.1,0.122,0.1,0.7,0.8,0.8,0.4724184520362864,0.5,1.59
Dewayne Dedmon,C,126.0,30.0,0.4520547945205479,0.136986301369863,0.18348623853211,0.2183406113537118,0.404,0.0909090909090909,0.1693548387096774,0.197,0.1666666666666666,0.1550802139037433,0.55,0.444,0.0686274509803921,0.0677966101694915,0.821,0.3043478260869565,0.3157894736842105,0.310126582278481,0.0392156862745098,0.1904761904761904,0.2758620689655172,0.2916666666666667,0.54,0.1486880466472303,8.5,0.477,0.415,0.164,9.3,25.8,17.4,3.9,1.3,4.6,20.4,18.5,-0.8,0.7,-0.1,-0.007,-6.3,-0.1,-6.4,-0.6,0.2142057517853696,0.585,2.3
Matthew Dellavedova,PG,127.0,29.0,0.7671232876712328,0.0547945205479452,0.1009174311926605,0.1353711790393013,0.354,0.0909090909090909,0.1290322580645161,0.231,0.0729166666666666,0.0802139037433155,0.488,0.414,0.0588235294117647,0.0508474576271186,0.865,0.0652173913043478,0.087719298245614,0.0822784810126582,0.3137254901960785,0.1904761904761904,0.0,0.2083333333333333,0.2799999999999999,0.0903790087463557,8.1,0.463,0.52,0.211,2.4,7.8,5.1,29.0,1.2,0.2,23.6,13.0,0.1,0.1,0.2,0.011,-3.6,-1.6,-5.2,-0.7,0.3217139548349739,0.622,5.23
Cheick Diallo,C,129.0,23.0,0.6301369863013698,0.0273972602739726,0.18348623853211,0.131004366812227,0.648,0.0,0.0080645161290322,0.333,0.1979166666666666,0.160427807486631,0.655,0.651,0.0686274509803921,0.0677966101694915,0.872,0.1304347826086956,0.1842105263157894,0.1772151898734177,0.0490196078431372,0.0952380952380952,0.1034482758620689,0.1458333333333333,0.24,0.1370262390670554,16.5,0.688,0.021,0.275,6.9,23.7,15.2,6.9,1.1,2.2,16.7,17.0,0.8,0.5,1.3,0.132,-1.1,-0.2,-1.3,0.1,0.1880718008106543,0.549,2.08
Hamidou Diallo,SF,130.0,21.0,0.6164383561643836,0.0410958904109589,0.2660550458715596,0.2794759825327511,0.446,0.0681818181818181,0.0967741935483871,0.281,0.2604166666666667,0.2780748663101604,0.485,0.473,0.0784313725490196,0.1186440677966101,0.603,0.2173913043478261,0.2368421052631579,0.2278481012658227,0.0784313725490196,0.3809523809523809,0.0689655172413793,0.2291666666666666,0.44,0.2011661807580175,9.3,0.491,0.193,0.213,5.6,14.7,10.3,5.9,2.0,0.9,13.6,18.4,-0.7,1.1,0.4,0.022,-4.2,0.3,-3.9,-0.4,0.3526346265199768,0.488,0.96
