Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
120,Terence Davis,SG,23,TOT,0.8450704225352113,0.05555555555555555,0.28571428571428575,0.32608695652173914,.428,0.30188679245283023,0.3464566929133859,.367,0.15686274509803924,0.18452380952380953,.513,.535,0.07608695652173914,0.08411214953271029,0.818,0.06382978723404255,0.21782178217821785,0.17482517482517482,0.11965811965811966,0.3333333333333333,0.05882352941176471,0.2,0.4,0.271875,12.7,.555,.586,.121,2.0,14.1,7.9,11.4,2.0,1.2,11.6,21.8,0.1,0.8,0.8,.038,-0.9,-0.9,-1.7,0.1,0.4022826650855999
120,Terence Davis,SG,23,TOR,0.4647887323943662,0.05555555555555555,0.23214285714285718,0.26956521739130435,.414,0.24528301886792456,0.28346456692913385,.361,0.12745098039215688,0.15476190476190477,.489,.519,0.05434782608695653,0.04672897196261683,0.889,0.06382978723404255,0.16831683168316833,0.13286713286713286,0.09401709401709403,0.23809523809523808,0.05882352941176471,0.18,0.35,0.215625,11.1,.537,.581,.086,1.9,13.2,7.4,11.6,1.7,1.4,11.7,21.6,-0.2,0.4,0.3,.026,-1.8,-0.8,-2.6,-0.1,0.18583710071889128
120,Terence Davis,SG,23,SAC,0.36619718309859156,0.0,0.35714285714285715,0.39565217391304347,.439,0.37735849056603776,0.42519685039370086,.372,0.19607843137254904,0.22023809523809523,.535,.549,0.11956521739130437,0.1308411214953271,0.784,0.0851063829787234,0.2871287128712871,0.23076923076923075,0.1452991452991453,0.47619047619047616,0.08823529411764706,0.26,0.45,0.346875,14.0,.570,.589,.150,2.1,14.9,8.4,11.3,2.2,1.0,11.5,21.9,0.2,0.3,0.6,.047,-0.1,-0.9,-0.9,0.2,0.22104053953902025
121,Gabriel Deck,PF,25,OKC,0.1267605633802817,0.0,0.28571428571428575,0.29130434782608694,.478,0.03773584905660378,0.11811023622047245,.133,0.29411764705882354,0.30952380952380953,.577,.493,0.1956521739130435,0.20560747663551404,0.818,0.3404255319148936,0.2376237623762376,0.2797202797202797,0.20512820512820512,0.38095238095238093,0.0,0.12,0.225,0.2625,16.1,.548,.224,.328,7.8,11.9,9.8,17.3,1.8,0.0,7.3,16.6,0.4,0.1,0.5,.120,0.0,-0.4,-0.4,0.1,0.08419180315719262
122,Dewayne Dedmon,C,31,MIA,0.2112676056338028,0.0,0.25892857142857145,0.1782608695652174,.708,0.01886792452830189,0.023622047244094488,.200,0.27450980392156865,0.22619047619047616,.750,.715,0.14130434782608697,0.15887850467289721,0.741,0.3829787234042553,0.3564356435643565,0.3776223776223776,0.06837606837606838,0.2857142857142857,0.11764705882352942,0.16,0.575,0.221875,24.5,.735,.077,.415,15.5,31.0,23.4,9.6,2.1,3.0,14.5,19.3,0.7,0.4,1.1,.256,1.2,0.5,1.7,0.2,0.08044912176684206
125,Mamadi Diakite,PF,24,MIL,0.18309859154929578,0.013888888888888888,0.09821428571428573,0.12608695652173912,.400,0.01886792452830189,0.047244094488188976,.125,0.10784313725490198,0.1369047619047619,.469,.413,0.08695652173913045,0.09345794392523366,0.786,0.1276595744680851,0.18811881188118812,0.1678321678321678,0.05128205128205128,0.23809523809523808,0.11764705882352942,0.04,0.275,0.096875,12.3,.477,.200,.350,6.2,18.7,12.7,7.0,2.3,3.8,6.1,14.6,0.1,0.2,0.3,.102,-3.3,0.9,-2.4,0.0,0.05376862076632328
126,Hamidou Diallo,SG-SF,22,TOT,0.7183098591549296,0.125,0.38392857142857145,0.391304347826087,.477,0.09433962264150944,0.12598425196850396,.341,0.37254901960784315,0.4464285714285714,.505,.506,0.27173913043478265,0.35514018691588783,0.64,0.23404255319148937,0.4059405940594059,0.36363636363636365,0.1623931623931624,0.38095238095238093,0.14705882352941177,0.3,0.65,0.3625,14.3,.541,.174,.426,5.1,18.8,11.9,13.3,1.6,1.7,12.0,22.2,0.3,1.3,1.6,.063,-2.2,0.1,-2.1,0.0,0.46083154228118284
126,Hamidou Diallo,SF,22,DET,0.2676056338028169,0.05555555555555555,0.36607142857142855,0.3782608695652174,.468,0.15094339622641512,0.16535433070866143,.390,0.3235294117647059,0.3928571428571428,.492,.514,0.25,0.31775700934579443,0.662,0.23404255319148937,0.42574257425742573,0.3776223776223776,0.10256410256410256,0.23809523809523808,0.17647058823529413,0.27999999999999997,0.65,0.35,13.1,.549,.237,.393,5.2,20.6,12.8,8.3,1.1,2.2,11.7,21.6,0.1,0.5,0.6,.059,-2.4,-0.8,-3.2,-0.1,0.17872230045208629
127,Gorgui Dieng,C,31,TOT,0.5211267605633803,0.013888888888888888,0.19642857142857145,0.18695652173913044,.521,0.15094339622641512,0.14173228346456693,.429,0.13725490196078433,0.14285714285714285,.591,.613,0.16304347826086957,0.16822429906542058,0.866,0.23404255319148937,0.25742574257425743,0.25874125874125875,0.11111111111111112,0.3333333333333333,0.11764705882352942,0.16,0.375,0.2125,19.2,.670,.429,.411,7.6,19.5,13.5,12.0,2.3,2.6,14.3,17.4,1.3,0.8,2.1,.185,1.8,1.5,3.4,0.7,0.20770028903876084
127,Gorgui Dieng,C,31,MEM,0.29577464788732394,0.013888888888888888,0.22321428571428573,0.21304347826086958,.519,0.18867924528301888,0.17322834645669294,.479,0.14705882352941177,0.16071428571428573,.550,.625,0.1847826086956522,0.1869158878504673,0.884,0.2765957446808511,0.31683168316831684,0.3146853146853147,0.11111111111111112,0.38095238095238093,0.17647058823529413,0.2,0.425,0.246875,19.2,.682,.444,.398,7.9,20.2,14.0,10.6,2.2,3.4,14.8,17.0,0.9,0.6,1.5,.190,1.8,1.6,3.3,0.5,0.1415178240569184
127,Gorgui Dieng,C,31,SAS,0.2112676056338028,0.0,0.16071428571428573,0.14782608695652175,.527,0.07547169811320756,0.11023622047244094,.318,0.13725490196078433,0.125,.667,.591,0.14130434782608697,0.14018691588785048,0.833,0.1702127659574468,0.18811881188118812,0.18181818181818182,0.10256410256410256,0.2857142857142857,0.029411764705882356,0.12,0.275,0.165625,19.0,.648,.400,.436,6.9,18.0,12.3,15.0,2.4,0.9,13.2,18.2,0.4,0.2,0.7,.175,2.0,1.5,3.5,0.2,0.06903579633884237
128,Spencer Dinwiddie,SG,27,BRK,0.028169014084507043,0.041666666666666664,0.17857142857142858,0.23043478260869565,.375,0.1320754716981132,0.1811023622047244,.286,0.12745098039215688,0.17857142857142858,.444,.438,0.2173913043478261,0.1869158878504673,1.0,0.0,0.42574257425742573,0.3006993006993007,0.25641025641025644,0.3333333333333333,0.08823529411764706,0.33999999999999997,0.325,0.209375,10.1,.536,.438,.375,0.0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,0.0,0.1,0.1,.045,-2.4,2.6,0.2,0.0,0.029385607351960275
129,Donte DiVincenzo,SG,24,MIL,0.9154929577464789,0.9166666666666666,0.3392857142857143,0.39565217391304347,.420,0.37735849056603776,0.40944881889763785,.379,0.17647058823529413,0.23214285714285712,.475,.528,0.08695652173913045,0.10280373831775702,0.718,0.2553191489361702,0.44554455445544555,0.40559440559440557,0.26495726495726496,0.5238095238095238,0.05882352941176471,0.27999999999999997,0.425,0.325,13.0,.542,.574,.118,4.9,16.7,11.0,14.2,1.9,0.7,12.5,16.7,1.5,2.1,3.6,.095,-0.2,0.4,0.3,1.0,0.6801674942562811
131,Luguentz Dort,SG,21,OKC,0.7183098591549296,0.7222222222222222,0.4285714285714286,0.5347826086956522,.387,0.4150943396226416,0.49606299212598426,.343,0.25490196078431376,0.35714285714285715,.432,.475,0.25,0.2990654205607477,0.744,0.14893617021276595,0.2871287128712871,0.2517482517482517,0.1452991452991453,0.42857142857142855,0.11764705882352942,0.3,0.65,0.4375,10.1,.513,.515,.257,2.5,10.3,6.4,8.8,1.4,1.1,10.0,21.7,-0.6,1.0,0.3,.011,-2.6,-0.9,-3.5,-0.6,0.5805602905210109
132,Damyean Dotson,SG,26,CLE,0.6338028169014085,0.09722222222222222,0.23214285714285718,0.2782608695652174,.406,0.18867924528301888,0.2755905511811024,.289,0.15686274509803924,0.17261904761904762,.545,.485,0.05434782608695653,0.07476635514018692,0.667,0.02127659574468085,0.18811881188118812,0.13986013986013984,0.17094017094017094,0.14285714285714285,0.029411764705882356,0.18,0.225,0.209375,8.1,.499,.543,.123,0.6,11.1,5.7,15.1,0.9,0.4,12.0,16.9,-0.4,0.3,0.0,-0.002,-3.4,-1.4,-4.8,-0.6,0.341176906544134
134,Sekou Doumbouya,PF,20,DET,0.7746478873239436,0.1527777777777778,0.16964285714285715,0.21739130434782608,.379,0.09433962264150944,0.16535433070866143,.226,0.13725490196078433,0.17857142857142858,.485,.426,0.08695652173913045,0.10280373831775702,0.703,0.14893617021276595,0.18811881188118812,0.18181818181818182,0.06837606837606838,0.19047619047619047,0.05882352941176471,0.16,0.425,0.159375,6.9,.459,.408,.227,4.9,13.5,9.2,8.0,1.4,0.9,12.4,17.8,-0.9,0.7,-0.2,-0.012,-5.4,-1.3,-6.7,-1.0,0.32553916845771885
135,PJ Dozier,SG,24,DEN,0.6901408450704225,0.08333333333333333,0.26785714285714285,0.30869565217391304,.417,0.169811320754717,0.2362204724409449,.315,0.19607843137254904,0.244047619047619,.490,.483,0.08695652173913045,0.12149532710280375,0.636,0.14893617021276595,0.2871287128712871,0.2517482517482517,0.15384615384615385,0.2857142857142857,0.11764705882352942,0.18,0.425,0.240625,10.4,.501,.420,.186,3.7,15.3,9.5,11.2,1.4,2.0,10.7,17.2,0.1,1.1,1.1,.051,-2.3,-0.4,-2.6,-0.2,0.40902690283850884
139,Kris Dunn,PG,26,ATL,0.04225352112676056,0.0,0.026785714285714288,0.13043478260869565,.083,0.0,0.03937007874015748,.000,0.029411764705882353,0.1488095238095238,.100,.083,0.08695652173913045,0.09345794392523366,0.75,0.0,0.1485148514851485,0.1048951048951049,0.042735042735042736,0.23809523809523808,0.14705882352941177,0.16,0.625,0.040625,-5.7,.182,.167,.333,0.0,14.3,7.3,5.4,2.2,3.9,17.9,16.2,-0.2,0.1,-0.2,-0.202,-13.7,-0.1,-13.7,-0.1,0.018639294448973543
142,Carsen Edwards,SG,22,BOS,0.4225352112676056,0.013888888888888888,0.13392857142857142,0.1565217391304348,.423,0.11320754716981132,0.15748031496062992,.286,0.08823529411764706,0.08928571428571429,.604,.505,0.04347826086956522,0.03738317757009346,0.846,0.02127659574468085,0.0693069306930693,0.055944055944055944,0.042735042735042736,0.09523809523809523,0.0,0.04,0.2,0.125,10.2,.527,.568,.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,.051,-3.2,-1.3,-4.5,-0.2,0.10334988512562068
143,CJ Elleby,SF,20,POR,0.4084507042253521,0.0,0.07142857142857144,0.09565217391304348,.379,0.03773584905660378,0.08661417322834647,.206,0.058823529411764705,0.06547619047619048,.563,.432,0.04347826086956522,0.04672897196261683,0.733,0.0851063829787234,0.0693069306930693,0.07692307692307693,0.02564102564102564,0.09523809523809523,0.029411764705882356,0.04,0.225,0.071875,9.4,.468,.515,.227,6.0,12.0,8.9,7.1,1.5,1.4,6.4,17.4,0.0,0.1,0.1,.032,-4.0,-0.9,-4.9,-0.1,0.07129622767360855
145,Wayne Ellington,SG,33,DET,0.6338028169014085,0.4305555555555556,0.28571428571428575,0.3173913043478261,.441,0.4716981132075472,0.4724409448818898,.422,0.06862745098039216,0.08333333333333333,.524,.612,0.06521739130434782,0.07476635514018692,0.8,0.06382978723404255,0.15841584158415842,0.12587412587412586,0.12820512820512822,0.19047619047619047,0.05882352941176471,0.13999999999999999,0.325,0.3,12.2,.625,.814,.104,1.3,8.1,4.7,10.2,0.9,0.8,8.5,16.7,1.3,0.5,1.9,.088,1.1,-1.3,-0.2,0.5,0.3809382642851849
147,James Ennis III,SF,30,ORL,0.5633802816901409,0.5138888888888888,0.25,0.2565217391304348,.473,0.2075471698113208,0.1968503937007874,.433,0.16666666666666669,0.20238095238095236,.504,.566,0.1847826086956522,0.19626168224299068,0.805,0.2127659574468085,0.297029702970297,0.2797202797202797,0.12820512820512822,0.38095238095238093,0.05882352941176471,0.18,0.5,0.2625,12.5,.613,.428,.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,1.3,0.7,2.0,.097,-1.9,-0.3,-2.2,-0.1,0.3720447639516787
148,Drew Eubanks,C,23,SAS,0.7464788732394366,0.041666666666666664,0.18750000000000003,0.16521739130434782,.566,0.0,0.0,1.000,0.2058823529411765,0.22619047619047616,.562,.571,0.15217391304347827,0.1869158878504673,0.726,0.2978723404255319,0.3069306930693069,0.3146853146853147,0.06837606837606838,0.14285714285714285,0.2647058823529412,0.16,0.4,0.18125,17.9,.618,.010,.517,10.2,24.0,17.0,7.9,1.2,5.5,15.2,17.1,1.2,1.1,2.3,.145,-1.0,1.0,0.0,0.4,0.2827391981027199
149,Dante Exum,SG,25,CLE,0.07042253521126761,0.041666666666666664,0.1517857142857143,0.18695652173913044,.385,0.05660377358490566,0.14173228346456693,.182,0.12745098039215688,0.1488095238095238,.533,.423,0.02173913043478261,0.028037383177570093,0.5,0.06382978723404255,0.24752475247524752,0.19580419580419578,0.18803418803418806,0.3333333333333333,0.08823529411764706,0.24,0.375,0.11875,5.9,.428,.423,.077,1.9,14.8,8.2,15.8,1.7,1.5,20.7,12.7,-0.2,0.1,-0.1,-0.025,-5.4,1.6,-3.8,-0.1,0.047913733046764995
151,Derrick Favors,C,29,UTA,0.9436619718309859,0.0,0.20535714285714285,0.1565217391304348,.638,0.0,0.0,.000,0.22549019607843138,0.20833333333333331,.643,.638,0.09782608695652174,0.11214953271028037,0.738,0.425531914893617,0.34653465346534656,0.3846153846153846,0.05128205128205128,0.23809523809523808,0.29411764705882354,0.1,0.525,0.16875,19.7,.663,.008,.329,14.7,23.3,19.2,6.0,1.5,5.3,11.5,13.0,2.9,2.2,5.1,.237,0.3,2.4,2.6,1.2,0.3884606833172756
152,Cristiano Felício,C,28,CHI,0.23943661971830985,0.0,0.03571428571428572,0.03043478260869565,.538,0.0,0.007874015748031498,.000,0.03921568627450981,0.03571428571428571,.636,.538,0.05434782608695653,0.08411214953271029,0.563,0.1276595744680851,0.08910891089108912,0.09790209790209789,0.042735042735042736,0.09523809523809523,0.0,0.04,0.15,0.040625,14.7,.574,.154,1.231,13.3,20.9,17.2,13.6,2.3,0.0,16.6,12.4,0.2,0.1,0.3,.151,-1.1,1.2,0.1,0.0,0.030645519899206997
154,Bruno Fernando,C,22,ATL,0.4507042253521127,0.0,0.044642857142857144,0.05652173913043478,.409,0.0,0.007874015748031498,.000,0.04901960784313726,0.07738095238095238,.429,.409,0.05434782608695653,0.06542056074766354,0.682,0.10638297872340426,0.18811881188118812,0.1678321678321678,0.02564102564102564,0.047619047619047616,0.029411764705882356,0.12,0.175,0.046875,6.2,.475,.045,.500,7.9,29.4,18.9,5.8,0.9,1.2,28.1,14.4,-0.3,0.3,-0.1,-0.019,-6.1,-0.4,-6.5,-0.3,0.08404357815163419
155,Yogi Ferrell,PG,27,TOT,0.1267605633802817,0.0,0.17857142857142858,0.24782608695652175,.351,0.169811320754717,0.2204724409448819,.321,0.10784313725490198,0.17261904761904762,.379,.430,0.07608695652173914,0.08411214953271029,0.778,0.10638297872340426,0.1386138613861386,0.13286713286713286,0.18803418803418806,0.3333333333333333,0.08823529411764706,0.06,0.275,0.175,14.4,.459,.491,.158,4.1,11.4,7.8,22.9,2.5,2.0,4.7,20.7,0.1,0.2,0.3,.099,-0.5,0.8,0.2,0.1,0.05321277699547914
155,Yogi Ferrell,PG,27,LAC,0.09859154929577464,0.0,0.13392857142857142,0.1956521739130435,.333,0.15094339622641512,0.1889763779527559,.316,0.07843137254901962,0.125,.353,.417,0.09782608695652174,0.08411214953271029,1.0,0.06382978723404255,0.12871287128712872,0.1048951048951049,0.17948717948717952,0.23809523809523808,0.08823529411764706,0.0,0.225,0.14375,15.3,.473,.528,.194,2.4,11.4,7.0,23.7,2.1,1.9,0.0,18.0,0.2,0.1,0.3,.154,0.0,0.7,0.7,0.1,0.037797376417401614
156,Dorian Finney-Smith,PF,27,DAL,0.8309859154929577,0.8333333333333334,0.3303571428571429,0.3391304347826087,.472,0.37735849056603776,0.3937007874015748,.394,0.16666666666666669,0.16071428571428573,.616,.600,0.05434782608695653,0.06542056074766354,0.756,0.3404255319148936,0.37623762376237624,0.3776223776223776,0.1452991452991453,0.42857142857142855,0.11764705882352942,0.16,0.575,0.30625,12.0,.609,.648,.088,5.7,13.0,9.3,7.2,1.3,1.2,9.0,12.2,2.8,1.6,4.4,.110,0.2,0.0,0.1,1.0,0.7214852145556956
158,Malachi Flynn,PG,22,TOR,0.647887323943662,0.19444444444444445,0.2410714285714286,0.3130434782608696,.374,0.2075471698113208,0.28346456692913385,.321,0.15686274509803924,0.22023809523809523,.424,.453,0.10869565217391305,0.11214953271028037,0.804,0.0425531914893617,0.2277227722772277,0.17482517482517482,0.24786324786324787,0.38095238095238093,0.029411764705882356,0.18,0.35,0.234375,10.9,.484,.494,.165,1.1,13.0,6.9,21.4,2.0,0.8,10.5,19.0,0.0,0.8,0.8,.041,-2.5,-0.2,-2.6,-0.1,0.348958719335952
159,Bryn Forbes,SG,27,MIL,0.971830985915493,0.1388888888888889,0.32142857142857145,0.33043478260869563,.473,0.4150943396226416,0.38582677165354334,.452,0.13725490196078433,0.16071428571428573,.511,.618,0.07608695652173914,0.08411214953271029,0.77,0.0425531914893617,0.1386138613861386,0.11188811188811189,0.05128205128205128,0.14285714285714285,0.0,0.12,0.275,0.3125,12.8,.631,.645,.115,0.9,7.6,4.3,4.5,0.8,0.1,7.3,18.5,2.0,0.7,2.7,.096,0.4,-1.7,-1.3,0.2,0.5066701252501297
160,Trent Forrest,PG,22,UTA,0.4084507042253521,0.0,0.09821428571428573,0.10434782608695652,.451,0.03773584905660378,0.07086614173228346,.192,0.08823529411764706,0.08928571428571429,.600,.486,0.06521739130434782,0.056074766355140186,1.0,0.0851063829787234,0.10891089108910892,0.1048951048951049,0.12820512820512822,0.14285714285714285,0.029411764705882356,0.13999999999999999,0.175,0.090625,11.2,.554,.366,.268,4.0,11.1,7.7,19.9,1.5,1.1,20.9,14.3,0.3,0.4,0.7,.106,-2.5,1.2,-1.3,0.1,0.11342918550359447
161,Evan Fournier,SF,28,BOS,0.2112676056338028,0.1388888888888889,0.4285714285714286,0.46956521739130436,.448,0.5283018867924528,0.46456692913385833,.463,0.2058823529411765,0.2857142857142857,.429,.576,0.06521739130434782,0.08411214953271029,0.714,0.06382978723404255,0.297029702970297,0.23076923076923075,0.26495726495726496,0.6190476190476191,0.17647058823529413,0.24,0.65,0.40625,14.1,.584,.552,.081,1.2,11.4,6.3,14.9,2.1,2.0,9.6,18.0,0.6,0.5,1.1,.111,0.1,0.1,0.2,0.3,0.18361372563551473
163,Robert Franks,PF,24,ORL,0.08450704225352113,0.0,0.16964285714285715,0.17391304347826086,.464,0.1320754716981132,0.16535433070866143,.333,0.10784313725490198,0.11309523809523808,.615,.554,0.1847826086956522,0.17757009345794392,0.923,0.19148936170212766,0.10891089108910892,0.13986013986013984,0.05982905982905983,0.19047619047619047,0.11764705882352942,0.06,0.275,0.190625,16.5,.638,.536,.464,6.0,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,.158,0.7,-0.8,-0.2,0.0,0.04053953902023272
167,Wenyen Gabriel,PF,23,NOP,0.28169014084507044,0.0,0.09821428571428573,0.12608695652173912,.400,0.11320754716981132,0.11811023622047245,.406,0.04901960784313726,0.07738095238095238,.393,.508,0.05434782608695653,0.07476635514018692,0.647,0.2127659574468085,0.15841584158415842,0.18181818181818182,0.042735042735042736,0.19047619047619047,0.11764705882352942,0.13999999999999999,0.375,0.10625,9.8,.533,.533,.283,9.0,15.3,12.2,5.9,1.8,3.1,18.2,14.4,0.0,0.3,0.3,.052,-3.2,-0.1,-3.3,-0.1,0.09134365967538724
170,Langston Galloway,SG,29,PHO,0.5492957746478874,0.0,0.1517857142857143,0.16086956521739132,.449,0.169811320754717,0.16535433070866143,.424,0.07843137254901962,0.09523809523809523,.484,.571,0.06521739130434782,0.056074766355140186,0.957,0.0425531914893617,0.08910891089108912,0.07692307692307693,0.05982905982905983,0.09523809523809523,0.0,0.06,0.15,0.15,12.1,.605,.578,.156,1.8,8.9,5.4,8.0,0.9,0.0,7.6,17.3,0.6,0.3,0.9,.096,-0.1,-0.8,-0.9,0.1,0.16415919365596976
173,Rudy Gay,PF,34,SAS,0.8732394366197183,0.013888888888888888,0.37500000000000006,0.43478260869565216,.420,0.32075471698113206,0.3464566929133859,.381,0.2450980392156863,0.3333333333333333,.451,.505,0.14130434782608697,0.14953271028037385,0.804,0.14893617021276595,0.4059405940594059,0.3356643356643356,0.11965811965811966,0.3333333333333333,0.17647058823529413,0.2,0.45,0.35625,14.7,.532,.443,.162,3.2,20.9,11.9,9.7,1.6,2.5,8.8,23.6,0.0,1.7,1.7,.059,-0.1,0.0,-0.1,0.6,0.509004669087675
176,Harry Giles,C,22,POR,0.5211267605633803,0.0,0.09821428571428573,0.11304347826086956,.433,0.03773584905660378,0.047244094488188976,.348,0.08823529411764706,0.11309523809523808,.459,.474,0.04347826086956522,0.06542056074766354,0.593,0.1702127659574468,0.26732673267326734,0.24475524475524474,0.06837606837606838,0.09523809523809523,0.08823529411764706,0.1,0.35,0.0875,12.4,.496,.237,.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.1,0.4,0.5,.069,-3.2,0.2,-2.9,-0.1,0.13014155488030832
178,Anthony Gill,PF,28,WAS,0.352112676056338,0.05555555555555555,0.10714285714285715,0.09999999999999999,.500,0.05660377358490566,0.07086614173228346,.292,0.08823529411764706,0.08333333333333333,.639,.558,0.05434782608695653,0.056074766355140186,0.813,0.1276595744680851,0.12871287128712872,0.13986013986013984,0.03418803418803419,0.19047619047619047,0.05882352941176471,0.06,0.25,0.096875,13.7,.597,.400,.267,7.8,17.0,12.4,6.7,2.1,1.5,10.7,14.2,0.3,0.3,0.6,.123,-1.6,0.3,-1.3,0.0,0.08167197806269919
181,Brandon Goodwin,PG,25,ATL,0.647887323943662,0.06944444444444445,0.16071428571428573,0.20434782608695654,.377,0.1320754716981132,0.17322834645669294,.311,0.10784313725490198,0.15476190476190477,.433,.448,0.06521739130434782,0.08411214953271029,0.651,0.0425531914893617,0.12871287128712872,0.1048951048951049,0.17094017094017094,0.19047619047619047,0.0,0.16,0.225,0.153125,9.2,.471,.462,.193,1.4,10.6,6.1,21.6,1.3,0.0,13.0,19.5,-0.2,0.4,0.2,.013,-2.5,-0.6,-3.1,-0.2,0.23241680871563036
182,Aaron Gordon,PF,25,TOT,0.6901408450704225,0.6944444444444444,0.4107142857142857,0.43478260869565216,.463,0.22641509433962265,0.2755905511811024,.335,0.33333333333333337,0.38690476190476186,.533,.522,0.20652173913043478,0.28037383177570097,0.651,0.3191489361702127,0.4059405940594059,0.3986013986013986,0.27350427350427353,0.3333333333333333,0.20588235294117646,0.38,0.45,0.3875,14.5,.547,.353,.299,6.0,16.4,11.1,17.8,1.2,2.3,14.7,20.7,0.7,1.2,1.9,.066,0.2,-0.1,0.1,0.7,0.5208997257837398
182,Aaron Gordon,PF,25,DEN,0.3380281690140845,0.3472222222222222,0.36607142857142855,0.3565217391304348,.500,0.1320754716981132,0.20472440944881892,.266,0.33333333333333337,0.3392857142857143,.606,.541,0.13043478260869565,0.16822429906542058,0.705,0.3191489361702127,0.31683168316831684,0.32867132867132864,0.18803418803418806,0.3333333333333333,0.17647058823529413,0.24,0.4,0.31875,14.1,.564,.311,.214,6.7,13.9,10.3,11.8,1.3,2.1,11.7,17.2,0.7,0.6,1.3,.099,-0.1,-0.3,-0.4,0.3,0.24749870303120136
186,Danny Green,SF,33,PHI,0.9577464788732394,0.9583333333333334,0.28571428571428575,0.34347826086956523,.412,0.4716981132075472,0.49606299212598426,.405,0.06862745098039216,0.09523809523809523,.438,.573,0.04347826086956522,0.056074766355140186,0.775,0.1702127659574468,0.297029702970297,0.26573426573426573,0.1452991452991453,0.6190476190476191,0.23529411764705885,0.2,0.45,0.296875,12.1,.582,.794,.074,3.2,11.5,7.4,8.3,2.3,2.6,10.7,14.0,1.6,3.1,4.6,.115,0.4,1.5,1.9,1.9,0.7248202771807604
188,JaMychal Green,PF,30,DEN,0.8028169014084507,0.06944444444444445,0.26785714285714285,0.2782608695652174,.463,0.2641509433962264,0.2677165354330709,.399,0.15686274509803924,0.17857142857142858,.534,.568,0.08695652173913045,0.09345794392523366,0.807,0.3191489361702127,0.32673267326732675,0.3356643356643356,0.07692307692307693,0.19047619047619047,0.11764705882352942,0.18,0.625,0.253125,13.6,.590,.529,.152,8.6,19.4,14.0,6.4,1.1,1.9,11.7,17.6,1.4,1.2,2.6,.110,-0.5,-1.0,-1.5,0.1,0.4199584969984436
189,Javonte Green,SF-SG,27,TOT,0.5633802816901409,0.027777777777777776,0.11607142857142859,0.10869565217391304,.520,0.03773584905660378,0.05511811023622047,.333,0.09803921568627452,0.10714285714285714,.597,.569,0.07608695652173914,0.09345794392523366,0.75,0.1276595744680851,0.10891089108910892,0.11888111888111887,0.03418803418803419,0.3333333333333333,0.029411764705882356,0.1,0.275,0.1125,12.1,.610,.294,.392,6.1,10.6,8.3,4.8,2.9,1.1,13.7,12.6,0.5,0.6,1.1,.107,-2.2,1.7,-0.5,0.2,0.17731416289928112
189,Javonte Green,SF,27,BOS,0.3380281690140845,0.027777777777777776,0.14285714285714288,0.1217391304347826,.549,0.05660377358490566,0.07086614173228346,.318,0.12745098039215688,0.11904761904761904,.653,.599,0.08695652173913045,0.11214953271028037,0.667,0.1702127659574468,0.12871287128712872,0.14685314685314685,0.03418803418803419,0.3333333333333333,0.029411764705882356,0.1,0.325,0.13125,11.8,.624,.310,.423,6.4,10.4,8.4,4.3,2.5,0.5,13.4,12.1,0.4,0.3,0.8,.105,-1.7,1.3,-0.5,0.1,0.13073445490254207
189,Javonte Green,SG,27,CHI,0.2112676056338028,0.0,0.08035714285714286,0.08260869565217391,.452,0.03773584905660378,0.03937007874015748,.375,0.06862745098039216,0.08333333333333333,.478,.500,0.06521739130434782,0.056074766355140186,1.0,0.0851063829787234,0.07920792079207921,0.0839160839160839,0.03418803418803419,0.2857142857142857,0.08823529411764706,0.08,0.2,0.08125,13.1,.579,.258,.323,5.3,11.1,8.2,6.1,3.8,2.7,14.5,14.0,0.1,0.2,0.3,.114,-3.4,2.8,-0.6,0.0,0.04817312680649226
190,Jeff Green,PF,34,BRK,0.9436619718309859,0.5277777777777778,0.3392857142857143,0.3391304347826087,.492,0.2830188679245283,0.2913385826771654,.412,0.22549019607843138,0.244047619047619,.564,.590,0.1956521739130435,0.22429906542056074,0.776,0.10638297872340426,0.33663366336633666,0.2727272727272727,0.13675213675213677,0.23809523809523808,0.11764705882352942,0.16,0.45,0.34375,13.0,.624,.472,.304,2.2,13.1,7.9,7.8,0.9,1.3,8.2,15.6,2.9,1.2,4.1,.107,0.0,-0.9,-0.8,0.6,0.687764025791151
