Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
22,Mo Bamba,C,24,LAL,0.09876543209876543,0.012195121951219513,0.10714285714285715,0.13513513513513514,.407,0.12244897959183672,0.15789473684210525,.313,0.06666666666666667,0.06741573033707865,.545,.500,0.06999999999999999,0.09756097560975609,0.545,0.23529411764705882,0.34375,0.368,0.03738317757009346,0.03333333333333333,0.19999999999999998,0.21951219512195125,0.42000000000000004,0.11178247734138973,11.4,.518,.593,.407,13.9,35.3,24.9,6.0,0.5,4.8,20.1,19.1,-0.1,0.2,0.1,.054,-5.3,-0.2,-5.5,-0.1,0.033310152990264255,0.524,0.43
25,Dalano Banton,PG,23,TOR,0.37037037037037035,0.024390243902439025,0.16071428571428573,0.1891891891891892,.423,0.1020408163265306,0.14035087719298245,.294,0.12380952380952381,0.14044943820224717,.506,.481,0.05,0.06504065040650406,0.708,0.07843137254901962,0.11458333333333334,0.12,0.11214953271028037,0.13333333333333333,0.13333333333333333,0.14634146341463417,0.22000000000000003,0.1389728096676737,14.9,.505,.392,.185,4.2,14.9,9.1,19.3,2.3,4.5,11.4,24.2,0.0,0.4,0.4,.064,-1.1,0.6,-0.5,0.1,0.09944367176634214,0.5,1.59
30,Will Barton,SG,32,WAS,0.48148148148148145,0.0,0.25,0.31981981981981983,.386,0.2653061224489796,0.30701754385964913,.377,0.14285714285714285,0.20786516853932585,.395,.477,0.09,0.08943089430894309,0.778,0.058823529411764705,0.2604166666666667,0.22399999999999998,0.22429906542056074,0.13333333333333333,0.09999999999999999,0.26829268292682934,0.2,0.2326283987915408,10.0,.504,.484,.158,1.5,13.8,7.9,16.5,1.1,1.1,12.9,19.4,-0.4,0.6,0.2,.013,-1.7,-0.9,-2.7,-0.1,0.2780250347705146,0.427,-1.06
30,Will Barton,SG,32,TOR,0.18518518518518517,0.024390243902439025,0.16071428571428573,0.22072072072072074,.354,0.18367346938775508,0.22807017543859648,.333,0.08571428571428572,0.1292134831460674,.378,.443,0.01,0.008130081300813007,1.0,0.058823529411764705,0.13541666666666669,0.128,0.10280373831775702,0.2333333333333333,0.06666666666666667,0.04878048780487806,0.22000000000000003,0.13595166163141995,9.9,.451,.532,.025,2.5,12.2,7.0,11.0,2.6,1.4,3.6,16.7,0.0,0.2,0.2,.051,-2.9,0.5,-2.5,0.0,0.07726008344923505,0.5,1.59
33,Nicolas Batum,PF,34,LAC,0.9506172839506173,0.23170731707317074,0.18750000000000003,0.22072072072072074,.420,0.32653061224489793,0.3596491228070175,.391,0.047619047619047616,0.0449438202247191,.563,.583,0.04,0.048780487804878044,0.708,0.15686274509803924,0.3125,0.304,0.14953271028037385,0.2333333333333333,0.19999999999999998,0.14634146341463417,0.38,0.18429003021148035,11.0,.594,.832,.126,4.1,15.4,9.8,9.4,1.5,2.3,11.1,11.5,1.7,1.9,3.6,.101,-0.8,1.2,0.5,1.0,0.6011474269819194,0.537,0.31
34,Darius Bazley,C,22,OKC,0.43209876543209874,0.012195121951219513,0.17857142857142858,0.19819819819819823,.449,0.1020408163265306,0.11403508771929824,.400,0.14285714285714285,0.17415730337078653,.469,.506,0.1,0.14634146341463414,0.554,0.15686274509803924,0.27083333333333337,0.272,0.08411214953271029,0.16666666666666666,0.26666666666666666,0.14634146341463417,0.2,0.16314199395770393,12.9,.525,.285,.411,5.5,18.3,11.8,7.6,1.6,4.8,10.5,15.7,0.1,0.8,0.9,.079,-1.8,0.8,-1.0,0.1,0.1976356050069541,0.488,0.96
34,Darius Bazley,C,22,PHO,0.07407407407407407,0.0,0.1517857142857143,0.16216216216216217,.480,0.06122448979591836,0.09649122807017545,.250,0.13333333333333333,0.1348314606741573,.588,.520,0.03,0.05691056910569105,0.4,0.13725490196078433,0.16666666666666669,0.184,0.08411214953271029,0.13333333333333333,0.2333333333333333,0.17073170731707318,0.26,0.12084592145015105,15.5,.515,.320,.200,8.9,20.4,14.5,14.5,2.4,7.3,15.5,22.5,0.0,0.1,0.1,.066,-3.7,3.3,-0.4,0.0,0.023539638386648125,0.549,2.08
36,Malik Beasley,SG,26,LAL,0.30864197530864196,0.17073170731707318,0.35714285714285715,0.463963963963964,.392,0.5102040816326531,0.631578947368421,.353,0.14285714285714285,0.17415730337078653,.481,.515,0.05,0.06504065040650406,0.619,0.058823529411764705,0.3125,0.264,0.11214953271028037,0.26666666666666666,0.0,0.29268292682926833,0.24,0.33534743202416917,9.7,.521,.698,.078,1.4,13.0,7.4,7.0,1.6,0.1,9.8,20.9,-0.5,0.6,0.2,.012,-2.3,-0.6,-2.9,-0.1,0.22353963838664812,0.524,0.43
37,MarJon Beauchamp,SF,22,MIL,0.6296296296296297,0.13414634146341464,0.16071428571428573,0.21171171171171171,.395,0.18367346938775508,0.2368421052631579,.331,0.08571428571428572,0.10674157303370786,.485,.492,0.05,0.05691056910569105,0.73,0.13725490196078433,0.15625,0.17600000000000002,0.06542056074766354,0.13333333333333333,0.03333333333333333,0.21951219512195125,0.27999999999999997,0.1540785498489426,8.2,.513,.584,.152,5.9,11.0,8.5,6.7,1.4,0.8,14.8,18.3,-0.4,0.8,0.4,.027,-4.1,-0.6,-4.8,-0.5,0.24773991655076494,0.707,3.61
38,Dāvis Bertāns,PF,30,DAL,0.5432098765432098,0.012195121951219513,0.13392857142857142,0.16216216216216217,.431,0.24489795918367344,0.2719298245614035,.390,0.02857142857142857,0.02247191011235955,.737,.603,0.03,0.024390243902439022,0.867,0.03921568627450981,0.10416666666666667,0.096,0.04672897196261683,0.06666666666666667,0.06666666666666667,0.04878048780487806,0.24,0.1389728096676737,11.9,.618,.881,.094,2.3,10.3,6.3,6.2,1.1,1.5,5.7,16.2,0.6,0.3,0.9,.090,0.0,-1.3,-1.2,0.1,0.17416550764951322,0.463,-0.14
39,Patrick Beverley,SG,34,LAL,0.5432098765432098,0.5487804878048781,0.19642857142857145,0.24324324324324326,.402,0.24489795918367344,0.30701754385964913,.348,0.08571428571428572,0.10112359550561797,.506,.517,0.09,0.08943089430894309,0.78,0.09803921568627452,0.27083333333333337,0.248,0.2429906542056075,0.3,0.19999999999999998,0.21951219512195125,0.5599999999999999,0.1933534743202417,8.3,.548,.656,.207,2.2,9.9,6.2,12.1,1.6,1.7,13.8,10.6,0.5,1.3,1.8,.071,-3.2,1.4,-1.8,0.1,0.4297287899860918,0.524,0.43
39,Patrick Beverley,PG,34,CHI,0.25925925925925924,0.2682926829268293,0.18750000000000003,0.24324324324324326,.395,0.22448979591836735,0.32456140350877194,.309,0.09523809523809523,0.09550561797752809,.579,.500,0.04,0.05691056910569105,0.533,0.17647058823529413,0.4166666666666667,0.392,0.3271028037383178,0.3333333333333333,0.2333333333333333,0.19512195121951223,0.58,0.17522658610271902,10.1,.506,.681,.126,3.8,16.0,10.0,15.7,1.9,2.6,12.5,10.5,0.3,0.9,1.2,.096,-2.4,2.2,-0.2,0.3,0.21922809457579973,0.488,1.37
40,Saddiq Bey,SF,23,ATL,0.2962962962962963,0.08536585365853659,0.38392857142857145,0.4144144144144144,.470,0.4081632653061224,0.43859649122807015,.400,0.21904761904761902,0.23595505617977527,.552,.578,0.1,0.09756097560975609,0.862,0.3137254901960785,0.33333333333333337,0.384,0.1308411214953271,0.26666666666666666,0.0,0.17073170731707318,0.3,0.35045317220543803,15.2,.599,.543,.126,6.7,14.3,10.4,7.2,1.5,0.1,6.5,17.4,1.1,0.5,1.6,.119,1.7,-1.2,0.5,0.4,0.22677329624478443,0.5,0.32
41,Khem Birch,C,30,TOR,0.2345679012345679,0.0,0.08928571428571429,0.07207207207207207,.594,0.02040816326530612,0.008771929824561403,.500,0.08571428571428572,0.08426966292134831,.600,.609,0.02,0.024390243902439022,0.8,0.07843137254901962,0.09375,0.10400000000000001,0.03738317757009346,0.09999999999999999,0.09999999999999999,0.09756097560975611,0.24,0.06646525679758308,9.4,.629,.063,.156,5.2,12.8,8.7,5.8,1.5,3.0,19.0,11.1,0.1,0.2,0.2,.072,-4.6,1.1,-3.5,-0.1,0.058449235048678716,0.5,1.59
42,Goga Bitadze,C,23,IND,0.24691358024691357,0.0,0.11607142857142859,0.11261261261261261,.519,0.04081632653061224,0.06140350877192982,.286,0.10476190476190476,0.10112359550561797,.605,.558,0.05,0.08943089430894309,0.458,0.23529411764705882,0.11458333333333334,0.184,0.08411214953271029,0.13333333333333333,0.16666666666666666,0.14634146341463417,0.32,0.09969788519637461,13.9,.551,.269,.462,13.8,13.2,13.5,12.1,2.1,4.3,16.1,15.5,0.2,0.2,0.4,.087,-2.3,1.2,-1.1,0.0,0.07287899860917942,0.427,-2.91
45,Bogdan Bogdanović,SG,30,ATL,0.654320987654321,0.10975609756097561,0.45535714285714285,0.509009009009009,.447,0.5510204081632653,0.5877192982456141,.406,0.22857142857142856,0.2584269662921348,.506,.566,0.12,0.1138211382113821,0.831,0.07843137254901962,0.27083333333333337,0.248,0.2616822429906542,0.26666666666666666,0.09999999999999999,0.29268292682926833,0.32,0.4229607250755287,14.2,.586,.589,.126,1.6,10.4,6.0,13.4,1.4,1.0,9.2,19.8,1.8,1.0,2.8,.088,1.1,-0.7,0.5,0.9,0.533344923504868,0.5,0.32
50,Brandon Boston Jr.,SF,21,LAC,0.25925925925925924,0.012195121951219513,0.20535714285714285,0.24774774774774774,.418,0.1020408163265306,0.11403508771929824,.414,0.17142857142857143,0.23595505617977527,.419,.467,0.13,0.1382113821138211,0.763,0.058823529411764705,0.10416666666666667,0.11199999999999999,0.08411214953271029,0.13333333333333333,0.0,0.12195121951219513,0.2,0.19637462235649547,13.4,.515,.238,.311,3.2,10.3,6.8,12.5,1.8,0.0,8.0,26.5,0.0,0.2,0.2,.040,-1.5,-0.7,-2.2,0.0,0.08946453407510431,0.537,0.31
52,James Bouknight,SG,22,CHO,0.4074074074074074,0.0,0.17857142857142858,0.2567567567567568,.358,0.2040816326530612,0.2807017543859649,.303,0.10476190476190476,0.14044943820224717,.429,.443,0.06,0.07317073170731707,0.667,0.03921568627450981,0.19791666666666666,0.168,0.11214953271028037,0.13333333333333333,0.03333333333333333,0.21951219512195125,0.27999999999999997,0.16918429003021146,6.2,.463,.565,.155,1.6,13.5,7.5,11.1,1.3,0.8,13.4,19.5,-0.8,0.4,-0.4,-0.040,-5.4,-1.1,-6.5,-0.6,0.1836230876216968,0.329,-5.89
53,Jamaree Bouyea,PG,23,MIA,0.037037037037037035,0.0,0.13392857142857142,0.14864864864864866,.462,0.1020408163265306,0.11403508771929824,.400,0.09523809523809523,0.11235955056179775,.500,.538,0.03,0.04065040650406504,0.5,0.058823529411764705,0.10416666666666667,0.10400000000000001,0.09345794392523366,0.3333333333333333,0.16666666666666666,0.24390243902439027,0.26,0.11480362537764349,7.8,.540,.385,.154,1.7,7.5,4.5,8.6,3.1,3.1,22.4,12.2,-0.1,0.1,0.0,.029,-4.9,1.9,-2.9,0.0,0.027573018080667592,0.537,-0.13
54,Tony Bradley,C,25,CHI,0.13580246913580246,0.0,0.044642857142857144,0.04504504504504505,.500,0.06122448979591836,0.03508771929824561,.600,0.02857142857142857,0.033707865168539325,.429,.625,0.03,0.024390243902439022,1.0,0.019607843137254905,0.08333333333333334,0.07200000000000001,0.009345794392523366,0.03333333333333333,0.03333333333333333,0.02439024390243903,0.04,0.04833836858006042,21.7,.690,.417,.333,3.5,33.8,18.9,4.4,1.5,2.9,6.8,19.8,0.1,0.1,0.2,.220,4.4,0.5,4.9,0.1,0.011752433936022252,0.488,1.37
56,Jarrell Brantley,PF,26,UTA,0.037037037037037035,0.0,0.17857142857142858,0.15765765765765766,.571,0.2040816326530612,0.20175438596491227,.444,0.09523809523809523,0.07303370786516854,.800,.714,0.05,0.04065040650406504,1.0,0.058823529411764705,0.13541666666666669,0.12,0.07476635514018692,0.0,0.16666666666666666,0.12195121951219513,0.16,0.1661631419939577,18.5,.739,.643,.143,2.8,13.7,8.3,11.4,0.0,4.3,11.8,18.1,0.1,0.0,0.1,.160,3.1,0.4,3.5,0.1,0.01627260083449235,0.451,-1.03
57,Christian Braun,SG,21,DEN,0.9259259259259259,0.07317073170731707,0.16964285714285715,0.17117117117117117,.495,0.08163265306122448,0.11403508771929824,.354,0.13333333333333333,0.14044943820224717,.565,.554,0.05,0.06504065040650406,0.625,0.11764705882352941,0.1875,0.192,0.07476635514018692,0.16666666666666666,0.06666666666666667,0.12195121951219513,0.26,0.1419939577039275,10.3,.568,.332,.221,4.8,12.6,8.8,6.4,1.7,1.3,9.9,13.0,0.7,1.2,1.9,.079,-2.5,0.1,-2.4,-0.1,0.41533379694019473,0.646,3.04
59,Oshae Brissett,PF,24,IND,0.7901234567901234,0.024390243902439025,0.16964285714285715,0.22072072072072074,.386,0.14285714285714285,0.21052631578947367,.310,0.11428571428571428,0.14044943820224717,.457,.461,0.16,0.17886178861788618,0.717,0.19607843137254904,0.25,0.272,0.06542056074766354,0.16666666666666666,0.06666666666666667,0.12195121951219513,0.24,0.18429003021148035,10.6,.520,.486,.455,6.4,16.0,11.2,5.4,1.4,1.0,8.2,16.1,0.4,0.7,1.1,.050,-2.0,-1.2,-3.2,-0.3,0.38167593880389433,0.427,-2.91
63,Greg Brown III,PF,21,POR,0.18518518518518517,0.0,0.0625,0.08108108108108109,.393,0.02040816326530612,0.03508771929824561,.143,0.05714285714285714,0.07303370786516854,.476,.411,0.03,0.06504065040650406,0.417,0.019607843137254905,0.11458333333333334,0.096,0.01869158878504673,0.09999999999999999,0.09999999999999999,0.09756097560975611,0.16,0.054380664652567974,5.8,.421,.250,.429,2.5,21.2,11.7,4.5,2.1,4.8,15.3,18.4,-0.3,0.1,-0.1,-0.074,-8.5,0.0,-8.5,-0.2,0.033657858136300414,0.402,-3.96
65,Kendall Brown,SG,19,IND,0.06172839506172839,0.0,0.0625,0.05405405405405406,.571,0.0,0.017543859649122806,.000,0.06666666666666667,0.056179775280898875,.667,.571,0.02,0.024390243902439022,0.5,0.058823529411764705,0.07291666666666667,0.08,0.04672897196261683,0.2333333333333333,0.0,0.07317073170731708,0.3,0.045317220543806644,9.1,.571,.143,.286,5.6,11.1,8.3,9.7,4.7,0.0,20.2,10.4,0.0,0.1,0.1,.071,-7.0,4.0,-2.9,0.0,0.015542420027816412,0.427,-2.91
66,Moses Brown,C,23,LAC,0.4074074074074074,0.012195121951219513,0.16071428571428573,0.12612612612612611,.635,0.0,0.0,0,0.17142857142857143,0.15730337078651685,.635,.635,0.1,0.17073170731707316,0.458,0.33333333333333337,0.25,0.32799999999999996,0.009345794392523366,0.03333333333333333,0.13333333333333333,0.09756097560975611,0.22000000000000003,0.1389728096676737,22.7,.607,.000,.750,22.4,31.5,27.0,2.2,0.5,4.3,9.9,21.5,0.7,0.4,1.1,.185,0.9,-1.3,-0.4,0.1,0.10239916550764952,0.537,0.31
68,Troy Brown Jr.,SF,23,LAL,0.9259259259259259,0.5487804878048781,0.23214285714285718,0.27477477477477474,.430,0.2857142857142857,0.32456140350877194,.381,0.11428571428571428,0.1348314606741573,.505,.545,0.04,0.04065040650406504,0.872,0.15686274509803924,0.33333333333333337,0.32799999999999996,0.12149532710280375,0.26666666666666666,0.06666666666666667,0.14634146341463417,0.32,0.21450151057401812,9.6,.561,.604,.084,3.7,13.7,8.9,6.6,1.5,0.7,9.2,12.1,1.0,2.0,2.9,.075,-1.8,0.8,-1.0,0.5,0.6545549374130737,0.524,0.43
70,Thomas Bryant,C,25,DEN,0.20987654320987653,0.012195121951219513,0.16071428571428573,0.17117117117117117,.485,0.04081632653061224,0.043859649122807015,.444,0.1523809523809524,0.18539325842696627,.492,.515,0.06999999999999999,0.08130081300813008,0.722,0.21568627450980396,0.23958333333333331,0.264,0.009345794392523366,0.03333333333333333,0.13333333333333333,0.14634146341463417,0.27999999999999997,0.1389728096676737,11.8,.547,.132,.265,11.0,22.4,16.8,1.3,0.5,3.0,11.6,18.2,0.0,0.2,0.3,.066,-4.4,-2.2,-6.6,-0.2,0.074547983310153,0.646,3.04
76,John Butler,C,20,POR,0.2222222222222222,0.012195121951219513,0.08035714285714286,0.12612612612612611,.321,0.08163265306122448,0.15789473684210525,.229,0.047619047619047616,0.05056179775280899,.500,.396,0.02,0.016260162601626015,0.75,0.03921568627450981,0.07291666666666667,0.07200000000000001,0.056074766355140186,0.13333333333333333,0.16666666666666666,0.02439024390243903,0.24,0.07250755287009063,5.7,.411,.660,.075,1.5,7.3,4.4,6.5,1.5,3.6,1.8,11.0,-0.1,0.1,0.0,.001,-5.4,-0.8,-6.2,-0.2,0.0801808066759388,0.402,-3.96
77,Jamal Cain,PF,23,MIA,0.20987654320987653,0.0,0.18750000000000003,0.16666666666666669,.561,0.08163265306122448,0.09649122807017545,.350,0.1619047619047619,0.14606741573033707,.652,.614,0.09,0.09756097560975609,0.773,0.15686274509803924,0.21875000000000003,0.23199999999999998,0.06542056074766354,0.19999999999999998,0.03333333333333333,0.07317073170731708,0.24,0.16314199395770393,16.5,.647,.303,.333,7.1,18.7,12.7,7.6,2.3,0.4,7.3,15.1,0.5,0.3,0.8,.169,-0.5,1.3,0.8,0.2,0.08737830319888734,0.537,-0.13
79,Facundo Campazzo,PG,31,DAL,0.08641975308641975,0.0,0.03571428571428572,0.07207207207207207,.231,0.08163265306122448,0.12280701754385964,.273,0.0,0.016853932584269662,.000,.346,0.01,0.024390243902439022,0.5,0.0,0.03125,0.024,0.10280373831775702,0.26666666666666666,0.0,0.09756097560975611,0.08,0.03927492447129909,7.8,.360,.846,.154,0.0,4.5,2.2,22.6,5.7,0.0,17.8,14.7,-0.1,0.1,0.0,-0.012,-4.8,3.6,-1.2,0.0,0.019645340751043114,0.463,-0.14
80,Vlatko Čančar,PF,25,DEN,0.7283950617283951,0.10975609756097561,0.16071428571428573,0.17117117117117117,.476,0.14285714285714285,0.16666666666666666,.374,0.10476190476190476,0.10674157303370786,.580,.570,0.06,0.05691056910569105,0.927,0.07843137254901962,0.17708333333333334,0.168,0.12149532710280375,0.13333333333333333,0.06666666666666667,0.14634146341463417,0.27999999999999997,0.1510574018126888,11.0,.606,.507,.181,3.2,13.1,8.3,11.5,1.2,1.4,13.1,13.8,0.9,0.8,1.7,.093,-1.7,-0.1,-1.8,0.0,0.31356050069541025,0.646,3.04
82,Vernon Carey Jr.,C,21,WAS,0.12345679012345678,0.0,0.01785714285714286,0.03153153153153153,.250,0.0,0.0,0,0.01904761904761905,0.03932584269662921,.250,.250,0.02,0.016260162601626015,1.0,0.058823529411764705,0.07291666666666667,0.08,0.028037383177570093,0.06666666666666667,0.06666666666666667,0.04878048780487806,0.1,0.015105740181268881,10.8,.338,.000,.250,12.4,30.6,21.8,13.3,3.5,6.0,18.4,16.9,-0.1,0.1,0.0,.014,-7.1,2.1,-5.0,0.0,0.009909596662030598,0.427,-1.06
83,Jevon Carter,PG,27,MIL,0.9876543209876543,0.47560975609756095,0.26785714285714285,0.3153153153153153,.423,0.36734693877551017,0.3684210526315789,.421,0.11428571428571428,0.15730337078651685,.425,.549,0.04,0.04065040650406504,0.816,0.07843137254901962,0.21875000000000003,0.2,0.22429906542056074,0.26666666666666666,0.13333333333333333,0.24390243902439027,0.4,0.2416918429003021,10.9,.560,.596,.067,2.1,9.3,5.8,14.5,1.7,1.3,11.8,15.3,1.2,2.3,3.5,.092,-1.9,1.2,-0.6,0.6,0.6364047287899861,0.707,3.61
85,Michael Carter-Williams,PG,31,ORL,0.037037037037037035,0.0,0.13392857142857142,0.15765765765765766,.429,0.06122448979591836,0.07017543859649122,.333,0.12380952380952381,0.15730337078651685,.455,.464,0.1,0.14634146341463414,0.571,0.058823529411764705,0.10416666666666667,0.10400000000000001,0.16822429906542058,0.09999999999999999,0.09999999999999999,0.24390243902439027,0.26,0.1299093655589124,9.0,.498,.214,.500,2.6,10.3,6.4,22.6,1.1,2.2,19.0,20.6,0.0,0.0,0.0,-0.003,-5.1,-1.2,-6.3,0.0,0.01842837273991655,0.415,-2.39
89,Kennedy Chandler,PG,20,MEM,0.43209876543209874,0.0,0.08928571428571429,0.1036036036036036,.422,0.02040816326530612,0.03508771929824561,.133,0.08571428571428572,0.10674157303370786,.485,.434,0.02,0.03252032520325203,0.462,0.058823529411764705,0.08333333333333334,0.08800000000000001,0.14953271028037385,0.09999999999999999,0.03333333333333333,0.12195121951219513,0.08,0.06646525679758308,10.6,.440,.181,.157,3.4,10.9,7.2,26.4,2.0,1.6,16.9,15.8,-0.1,0.4,0.3,.044,-3.3,0.6,-2.7,0.0,0.09972183588317107,0.622,3.6
90,Max Christie,SG,19,LAL,0.49382716049382713,0.036585365853658534,0.09821428571428573,0.11711711711711713,.415,0.12244897959183672,0.13157894736842105,.419,0.0380952380952381,0.06179775280898877,.409,.538,0.03,0.03252032520325203,0.875,0.03921568627450981,0.17708333333333334,0.14400000000000002,0.04672897196261683,0.06666666666666667,0.06666666666666667,0.07317073170731708,0.16,0.09365558912386707,7.4,.566,.585,.151,1.5,13.8,7.8,5.1,0.8,1.2,10.3,10.4,0.1,0.5,0.6,.058,-3.2,0.0,-3.1,-0.1,0.1816759388038943,0.524,0.43
