Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
Trey Burke,PG,71.0,22.0,0.925925925925926,0.524390243902439,0.5212765957446809,0.6,0.368,0.4444444444444445,0.6296296296296297,0.318,0.3404255319148936,0.4378378378378378,0.4,0.43,0.159090909090909,0.1862745098039215,0.752,0.0754716981132075,0.2277227722772277,0.18,0.3981481481481481,0.391304347826087,0.0689655172413793,0.3636363636363636,0.3902439024390244,0.4555160142348754,12.6,0.455,0.388,0.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,0.8,1.6,2.4,0.05,-0.1,-1.3,-1.4,0.3,0.7679885934080508,0.451,-1.03
Rasual Butler,SF,75.0,35.0,0.9135802469135802,0.0121951219512195,0.3085106382978723,0.3136363636363636,0.422,0.3333333333333333,0.3827160493827161,0.387,0.1808510638297872,0.2054054054054054,0.45,0.51,0.0795454545454545,0.088235294117647,0.791,0.0754716981132075,0.2277227722772277,0.1733333333333333,0.074074074074074,0.1739130434782609,0.1034482758620689,0.1363636363636363,0.3170731707317074,0.2740213523131672,11.4,0.531,0.455,0.13,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,1.0,1.6,2.6,0.084,-0.5,-0.3,-0.8,0.4,0.5050401220240068,0.427,-1.06
Dwight Buycks,PG,76.0,25.0,0.0617283950617283,0.0,0.3191489361702127,0.3045454545454545,0.45,0.3333333333333333,0.2222222222222222,0.636,0.1914893617021276,0.2594594594594595,0.379,0.538,0.1704545454545454,0.1666666666666666,0.9,0.0566037735849056,0.1683168316831683,0.1333333333333333,0.2129629629629629,0.2173913043478261,0.0,0.4545454545454545,0.1219512195121951,0.3096085409252668,13.1,0.586,0.275,0.25,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,0.1,0.0,0.1,0.027,-0.2,-2.3,-2.6,0.0,0.046919556999801,0.524,0.43
Will Bynum,SG,77.0,32.0,0.074074074074074,0.0,0.1489361702127659,0.2,0.323,0.0,0.1604938271604938,0.0,0.1489361702127659,0.1675675675675675,0.455,0.323,0.034090909090909,0.0588235294117647,0.5,0.0566037735849056,0.0594059405940594,0.06,0.2407407407407407,0.0434782608695652,0.0344827586206896,0.25,0.3170731707317074,0.1103202846975088,4.8,0.336,0.29,0.129,3.4,6.6,5.0,42.2,0.8,1.2,19.6,27.6,-0.2,0.1,-0.2,-0.132,-8.2,-4.8,-13.0,-0.2,0.0247363883546654,0.427,-1.06
Nick Calathes,SG,79.0,25.0,0.7037037037037037,0.0,0.1914893617021276,0.1954545454545454,0.421,0.0555555555555555,0.0864197530864197,0.256,0.1702127659574468,0.1891891891891892,0.456,0.443,0.0454545454545454,0.0784313725490196,0.533,0.0566037735849056,0.1485148514851485,0.12,0.2314814814814814,0.4782608695652174,0.0344827586206896,0.25,0.4146341463414634,0.1494661921708185,12.3,0.455,0.174,0.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,-0.4,1.5,1.1,0.065,-3.1,3.2,0.0,0.4,0.2819815637641753,0.622,3.6
José Calderón,PG,80.0,33.0,0.5061728395061729,0.5121951219512195,0.3723404255319149,0.3818181818181818,0.415,0.3888888888888888,0.4197530864197531,0.415,0.2234042553191489,0.2702702702702703,0.415,0.499,0.0795454545454545,0.0784313725490196,0.906,0.0943396226415094,0.2475247524752475,0.2,0.4351851851851852,0.3043478260869565,0.0,0.409090909090909,0.4390243902439025,0.3238434163701067,11.3,0.519,0.401,0.09,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,0.8,0.1,0.9,0.033,-1.1,-2.0,-3.0,-0.3,0.4304662112872206,0.573,2.99
DeMarre Carroll,SF,84.0,28.0,0.8518518518518519,0.8414634146341463,0.4787234042553191,0.4227272727272728,0.487,0.4722222222222222,0.5308641975308642,0.395,0.2978723404255319,0.2702702702702703,0.567,0.579,0.2045454545454545,0.2549019607843137,0.702,0.2641509433962264,0.3861386138613861,0.3533333333333333,0.1574074074074073,0.5652173913043479,0.0689655172413793,0.25,0.5365853658536587,0.4483985765124554,15.9,0.603,0.466,0.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,4.3,2.8,7.0,0.154,1.2,0.4,1.7,2.0,0.7355593872272698,0.5,0.32
Vince Carter,SG,85.0,38.0,0.8024691358024691,0.0121951219512195,0.2127659574468085,0.2818181818181818,0.333,0.2777777777777778,0.4320987654320988,0.297,0.1063829787234042,0.1405405405405405,0.379,0.417,0.0795454545454545,0.088235294117647,0.789,0.0754716981132075,0.1584158415841584,0.1333333333333333,0.1111111111111111,0.3043478260869565,0.0689655172413793,0.159090909090909,0.3658536585365854,0.2064056939501779,9.6,0.445,0.571,0.14,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,-0.5,1.4,1.0,0.043,-2.1,0.4,-1.7,0.1,0.3665694011539226,0.622,3.6
Omri Casspi,SF,87.0,26.0,0.8148148148148148,0.2317073170731707,0.3297872340425531,0.2909090909090909,0.489,0.1388888888888889,0.1604938271604938,0.402,0.2765957446808511,0.2756756756756756,0.512,0.53,0.2386363636363636,0.284313725490196,0.733,0.1509433962264151,0.3069306930693069,0.26,0.1388888888888888,0.2173913043478261,0.0344827586206896,0.2954545454545454,0.3902439024390244,0.3167259786476868,14.4,0.58,0.204,0.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,2.0,0.6,2.7,0.091,0.3,-1.1,-0.8,0.4,0.475860468200809,0.585,2.3
Wilson Chandler,SF,90.0,27.0,0.9506172839506172,0.9146341463414634,0.574468085106383,0.5681818181818182,0.429,0.5,0.6419753086419754,0.342,0.3829787234042553,0.3945945945945945,0.49,0.5,0.159090909090909,0.1764705882352941,0.775,0.2264150943396226,0.4851485148514852,0.4066666666666666,0.1574074074074073,0.3043478260869565,0.1379310344827586,0.3181818181818181,0.7317073170731708,0.494661921708185,13.2,0.523,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,2.1,1.5,3.6,0.071,0.2,-0.7,-0.6,0.9,0.8291995490417136,0.646,3.04
Will Cherry,PG,91.0,23.0,0.0864197530864197,0.0,0.0638297872340425,0.109090909090909,0.263,0.0833333333333333,0.1358024691358025,0.222,0.0425531914893617,0.0702702702702702,0.3,0.316,0.0454545454545454,0.0784313725490196,0.5,0.0188679245283018,0.0495049504950495,0.04,0.0925925925925925,0.3478260869565218,0.0344827586206896,0.1136363636363636,0.3170731707317074,0.0676156583629893,5.8,0.347,0.474,0.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,-0.1,0.1,0.0,-0.021,-7.5,1.5,-6.0,-0.1,0.025067975329929,0.622,5.23
Ian Clark,SG,94.0,23.0,0.17283950617283947,0.0,0.0691489361702127,0.0795454545454545,0.35250000000000004,0.0694444444444444,0.1111111111111111,0.28,0.037234042553191446,0.0459459459459459,0.40800000000000003,0.426,0.0454545454545454,0.0392156862745098,1.0,0.01886792452830185,0.0396039603960396,0.0333333333333333,0.03240740740740735,0.15217391304347824,0.0344827586206896,0.0681818181818181,0.1951219512195122,0.0676156583629893,9.95,0.4925,0.5115,0.239,1.45,8.600000000000001,4.95,9.8,3.4,1.75,13.399999999999999,17.85,0.0,0.05,0.1,0.0635,-4.5,0.7,-3.8,0.0,0.03305922143378205,0.5485,1.005
Jordan Clarkson,PG,95.0,22.0,0.7160493827160493,0.4634146341463415,0.4787234042553191,0.459090909090909,0.448,0.1666666666666666,0.2592592592592593,0.314,0.4148936170212766,0.4378378378378378,0.482,0.48,0.25,0.2647058823529412,0.829,0.169811320754717,0.2277227722772277,0.2133333333333333,0.324074074074074,0.391304347826087,0.0689655172413793,0.3636363636363636,0.4390243902439025,0.4234875444839857,16.9,0.528,0.203,0.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,2.0,0.4,2.4,0.078,1.2,-0.9,0.2,0.8,0.4970488759201538,0.524,0.43
Norris Cole,PG,97.0,26.0,0.4506172839506173,0.1524390243902439,0.3457446808510638,0.3522727272727273,0.41500000000000004,0.2222222222222222,0.29629629629629634,0.3215,0.2606382978723404,0.2891891891891891,0.45899999999999996,0.46499999999999997,0.09090909090909086,0.11274509803921565,0.7195,0.0283018867924528,0.18811881188118812,0.13666666666666666,0.3101851851851851,0.30434782608695654,0.08620689655172409,0.30681818181818177,0.41463414634146345,0.2882562277580071,11.25,0.486,0.3135,0.14450000000000002,0.75,9.05,4.95,22.049999999999997,1.5499999999999998,0.7,14.2,18.15,0.2,0.55,0.6499999999999999,0.0395,-1.85,-0.8,-2.7,-0.15,0.31099542409974135,0.5245,0.75
Nick Collison,PF,99.0,34.0,0.8024691358024691,0.024390243902439,0.1702127659574468,0.1727272727272727,0.419,0.0555555555555555,0.1111111111111111,0.267,0.1489361702127659,0.1567567567567567,0.466,0.451,0.0795454545454545,0.0980392156862745,0.692,0.2641509433962264,0.2376237623762376,0.2533333333333333,0.1296296296296296,0.2173913043478261,0.1379310344827586,0.159090909090909,0.5853658536585367,0.1459074733096085,11.2,0.485,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,1.0,1.2,2.2,0.097,-1.9,0.9,-1.0,0.3,0.3699515883016115,0.488,0.96
Jack Cooley,C,101.0,23.0,0.1851851851851851,0.0,0.0638297872340425,0.0636363636363636,0.409,0.0,0.0,0.0,0.0638297872340425,0.0756756756756756,0.409,0.409,0.0681818181818181,0.1274509803921568,0.429,0.1132075471698113,0.0891089108910891,0.1066666666666666,0.0092592592592592,0.1739130434782609,0.0689655172413793,0.0454545454545454,0.3414634146341463,0.0604982206405693,11.4,0.432,0.0,0.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18.0,0.0,0.2,0.2,0.092,-6.6,1.0,-5.7,-0.1,0.0299754625638304,0.451,-1.03
Chris Copeland,SF,102.0,30.0,0.6049382716049383,0.1463414634146341,0.2340425531914893,0.2818181818181818,0.361,0.2777777777777778,0.4074074074074074,0.311,0.1276595744680851,0.1567567567567567,0.42,0.445,0.0795454545454545,0.088235294117647,0.733,0.0943396226415094,0.1782178217821782,0.1466666666666666,0.0925925925925925,0.0869565217391304,0.0689655172413793,0.2727272727272727,0.3902439024390244,0.2206405693950177,7.4,0.468,0.539,0.145,3.1,11.7,7.4,9.9,0.7,1.0,15.2,21.3,-0.9,0.8,-0.1,-0.008,-2.5,-1.2,-3.7,-0.4,0.2793951853571191,0.427,-2.91
Bryce Cotton,PG,103.0,22.0,0.1728395061728395,0.0,0.202127659574468,0.209090909090909,0.42,0.1388888888888889,0.1604938271604938,0.35,0.1595744680851063,0.1783783783783783,0.449,0.471,0.1136363636363636,0.1176470588235294,0.833,0.0377358490566037,0.099009900990099,0.08,0.0925925925925925,0.1304347826086956,0.0,0.1818181818181818,0.0975609756097561,0.1886120996441281,14.5,0.52,0.29,0.261,2.2,10.8,6.5,17.0,1.3,0.0,13.5,25.6,0.1,0.1,0.2,0.067,-0.6,-1.7,-2.2,0.0,0.0555739770541813,0.451,-1.03
Allen Crabbe,SG,106.0,22.0,0.6172839506172839,0.1097560975609756,0.1276595744680851,0.1363636363636363,0.412,0.1666666666666666,0.2098765432098765,0.353,0.0638297872340425,0.0702702702702702,0.485,0.51,0.0227272727272727,0.0294117647058823,0.75,0.0188679245283018,0.1287128712871287,0.0933333333333333,0.074074074074074,0.1739130434782609,0.1034482758620689,0.0681818181818181,0.3658536585365854,0.1174377224199288,8.7,0.525,0.556,0.105,1.1,10.1,5.7,8.1,1.4,1.6,8.6,11.5,0.5,0.8,1.3,0.088,-2.4,1.5,-0.8,0.2,0.2302539956230519,0.402,-3.96
Jamal Crawford,SG,107.0,34.0,0.7777777777777778,0.048780487804878,0.5531914893617021,0.5954545454545455,0.396,0.5277777777777778,0.7037037037037037,0.327,0.351063829787234,0.4,0.448,0.467,0.3977272727272727,0.3823529411764706,0.901,0.0566037735849056,0.1683168316831683,0.1266666666666666,0.2314814814814814,0.391304347826087,0.0689655172413793,0.3181818181818181,0.4146341463414634,0.5622775800711743,16.6,0.532,0.434,0.3,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,2.5,1.2,3.6,0.102,1.9,-1.2,0.7,1.2,0.5728496584654155,0.537,0.31
Jae Crowder,SF,108.0,24.0,0.49382716049382713,0.10365853658536585,0.24999999999999994,0.2545454545454545,0.426,0.18055555555555555,0.2777777777777778,0.312,0.18085106382978725,0.18108108108108106,0.5105,0.4945,0.11931818181818174,0.13235294117647056,0.8355,0.1509433962264151,0.2128712871287129,0.1933333333333333,0.0879629629629629,0.34782608695652173,0.10344827586206895,0.12499999999999994,0.35365853658536583,0.23309608540925264,13.399999999999999,0.531,0.431,0.21100000000000002,4.85,11.75,8.25,7.75,2.5,1.3,8.95,16.6,0.9500000000000001,1.05,1.9,0.10700000000000001,-0.4,0.65,0.25,0.5,0.27816831354864374,0.579,3.12
Dante Cunningham,PF,109.0,27.0,0.8024691358024691,0.3292682926829268,0.2446808510638297,0.2318181818181818,0.457,0.0,0.0246913580246913,0.1,0.2446808510638297,0.2702702702702703,0.468,0.459,0.0454545454545454,0.0686274509803921,0.617,0.2075471698113208,0.2772277227722772,0.26,0.074074074074074,0.3043478260869565,0.2068965517241379,0.1136363636363636,0.3658536585365854,0.1850533807829181,8.9,0.473,0.029,0.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,0.5,1.2,1.6,0.047,-2.8,0.4,-2.5,-0.2,0.5554081835665494,0.512,1.63
Jared Cunningham,SG,110.0,23.0,0.2222222222222222,0.0,0.0638297872340425,0.0772727272727272,0.364,0.0555555555555555,0.0864197530864197,0.308,0.0425531914893617,0.0594594594594594,0.4,0.424,0.0454545454545454,0.0686274509803921,0.538,0.0188679245283018,0.0396039603960396,0.0333333333333333,0.0462962962962962,0.0869565217391304,0.0,0.0909090909090909,0.1463414634146341,0.0640569395017793,7.3,0.452,0.394,0.394,1.3,9.9,5.7,16.4,1.7,0.0,15.3,23.2,-0.1,0.1,0.0,-0.023,-6.1,-2.0,-8.1,-0.1,0.0304065256316731,0.537,0.31
Troy Daniels,SG,114.0,23.0,0.17283950617283944,0.0,0.18617021276595738,0.19318181818181815,0.39,0.30555555555555547,0.33333333333333337,0.40249999999999997,0.0638297872340425,0.08648648648648645,0.3675,0.517,0.034090909090909054,0.03431372549019605,0.9285,0.04716981132075465,0.0594059405940594,0.0566666666666666,0.0555555555555555,0.108695652173913,0.0172413793103448,0.11363636363636359,0.2195121951219512,0.17437722419928814,11.75,0.5315,0.6355,0.0765,2.95,7.5,5.199999999999999,10.2,1.05,0.3,10.95,21.35,0.05,0.05,0.09999999999999999,0.040499999999999994,0.25,-2.1,-1.7999999999999998,0.0,0.05063333112275345,0.4205,-3.0549999999999997
Gigi Datome,SF,115.0,27.0,0.2098765432098765,0.0121951219512195,0.2234042553191489,0.1954545454545454,0.494,0.25,0.2469135802469136,0.472,0.1276595744680851,0.1243243243243243,0.512,0.604,0.0113636363636363,0.0098039215686274,1.0,0.0188679245283018,0.1287128712871287,0.0933333333333333,0.037037037037037,0.0434782608695652,0.1379310344827586,0.0909090909090909,0.1951219512195122,0.1850533807829181,14.9,0.607,0.468,0.013,1.1,13.3,7.1,6.0,0.3,2.8,8.3,19.3,0.3,0.2,0.4,0.106,1.9,-0.7,1.3,0.2,0.0665495059354068,0.695,6.38
Brandon Davies,PF,116.0,23.0,0.15432098765432095,0.0365853658536585,0.1808510638297872,0.1954545454545454,0.3725,0.0694444444444444,0.1296296296296296,0.2415,0.1489361702127659,0.17567567567567566,0.4145,0.401,0.08522727272727271,0.11274509803921565,0.6930000000000001,0.20754716981132076,0.14356435643564355,0.16999999999999993,0.07870370370370365,0.21739130434782608,0.10344827586206895,0.21590909090909086,0.41463414634146345,0.1530249110320284,9.6,0.4385,0.237,0.2495,8.6,14.600000000000001,11.55,10.1,1.7000000000000002,3.2,16.3,21.4,-0.1,0.25,0.09999999999999999,-0.015000000000000003,-5.05,-0.7,-5.75,-0.15000000000000002,0.0736620465548113,0.6040000000000001,2.7
Glen Davis,PF,119.0,29.0,0.9012345679012346,0.0,0.1702127659574468,0.1545454545454545,0.459,0.0,0.0123456790123456,0.0,0.1702127659574468,0.1837837837837837,0.466,0.459,0.0909090909090909,0.1274509803921568,0.632,0.1132075471698113,0.1683168316831683,0.1533333333333333,0.0462962962962962,0.2608695652173913,0.1034482758620689,0.1136363636363636,0.4390243902439025,0.1423487544483985,10.8,0.495,0.016,0.373,5.5,15.4,10.5,6.3,2.3,1.9,11.6,16.7,0.2,1.1,1.4,0.072,-3.9,0.8,-3.1,-0.3,0.3031368127859937,0.537,0.31
Austin Daye,SF,121.0,26.0,0.0864197530864197,0.0,0.1382978723404255,0.15,0.385,0.1666666666666666,0.2222222222222222,0.357,0.0638297872340425,0.081081081081081,0.417,0.481,0.0113636363636363,0.0294117647058823,0.5,0.0943396226415094,0.1287128712871287,0.12,0.0925925925925925,0.2173913043478261,0.1034482758620689,0.1363636363636363,0.2682926829268293,0.1174377224199288,12.1,0.484,0.538,0.077,6.2,14.6,10.5,16.0,2.7,2.2,15.7,19.2,0.0,0.1,0.1,0.068,-1.3,0.8,-0.5,0.0,0.0276875124345115,0.5,0.32
Dewayne Dedmon,C,122.0,25.0,0.7160493827160493,0.1829268292682926,0.1595744680851063,0.1227272727272727,0.562,0.0,0.0,0.0,0.1595744680851063,0.1459459459459459,0.565,0.562,0.0681818181818181,0.1078431372549019,0.531,0.3773584905660377,0.297029702970297,0.3333333333333333,0.0185185185185185,0.1304347826086956,0.2758620689655172,0.2045454545454545,0.5853658536585367,0.1316725978647686,13.3,0.568,0.006,0.395,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,0.7,1.0,1.7,0.099,-3.3,-0.2,-3.5,-0.3,0.2842695138934942,0.415,-2.39
Matthew Dellavedova,SG,123.0,24.0,0.8148148148148148,0.1585365853658536,0.1808510638297872,0.209090909090909,0.362,0.2777777777777778,0.308641975308642,0.407,0.0638297872340425,0.1135135135135135,0.307,0.472,0.0454545454545454,0.0588235294117647,0.763,0.1132075471698113,0.1287128712871287,0.1266666666666666,0.2777777777777777,0.1739130434782609,0.0,0.2045454545454545,0.5609756097560976,0.1708185053380782,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,1.4,0.5,1.9,0.067,-2.0,-0.8,-2.8,-0.3,0.4637575436036872,0.622,5.23
Luol Deng,SF,124.0,29.0,0.8765432098765432,0.8780487804878049,0.5425531914893617,0.4954545454545455,0.469,0.3055555555555556,0.3827160493827161,0.355,0.425531914893617,0.427027027027027,0.513,0.518,0.3068181818181818,0.3431372549019608,0.761,0.2641509433962264,0.3762376237623762,0.3466666666666667,0.1759259259259259,0.391304347826087,0.1034482758620689,0.3409090909090909,0.3658536585365854,0.4982206405693949,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,3.7,1.6,5.4,0.106,1.1,-1.1,0.0,1.2,0.8132502155315339,0.537,-0.13
Toney Douglas,SG,130.0,28.0,0.1358024691358024,0.0,0.1702127659574468,0.1954545454545454,0.373,0.1111111111111111,0.1851851851851852,0.278,0.1276595744680851,0.1513513513513513,0.424,0.422,0.0795454545454545,0.1078431372549019,0.615,0.0377358490566037,0.1683168316831683,0.12,0.1851851851851851,0.391304347826087,0.1034482758620689,0.1818181818181818,0.4146341463414634,0.1530249110320284,11.2,0.45,0.353,0.255,1.3,12.8,7.1,20.0,3.3,1.7,15.0,17.2,0.0,0.2,0.2,0.046,-3.5,1.7,-1.7,0.0,0.0629352079050334,0.512,1.63
Chris Douglas-Roberts,SG,131.0,28.0,0.1358024691358024,0.0,0.0425531914893617,0.0818181818181818,0.238,0.0277777777777777,0.074074074074074,0.143,0.0319148936170212,0.0648648648648648,0.286,0.262,0.0795454545454545,0.0686274509803921,1.0,0.0188679245283018,0.0891089108910891,0.0666666666666666,0.0277777777777777,0.0434782608695652,0.0,0.0,0.2926829268292683,0.0569395017793594,3.3,0.387,0.333,0.381,1.1,11.8,6.6,5.0,0.5,0.0,0.0,10.7,0.0,0.1,0.0,0.02,-5.6,-1.2,-6.8,-0.1,0.0363419324888918,0.537,0.31
Goran Dragić,SG,132.0,28.0,0.6296296296296297,0.6341463414634146,0.6914893617021276,0.5954545454545455,0.501,0.3611111111111111,0.4444444444444445,0.355,0.5638297872340425,0.5135135135135135,0.556,0.549,0.2159090909090908,0.2450980392156863,0.746,0.1886792452830188,0.2574257425742574,0.24,0.3796296296296296,0.4347826086956522,0.0689655172413793,0.5,0.5609756097560976,0.5765124555160142,16.7,0.573,0.274,0.191,3.2,8.5,5.8,20.2,1.4,0.4,13.4,21.5,3.1,0.9,4.0,0.111,1.1,-1.0,0.1,0.9,0.5857152331056436,0.549,2.08
Zoran Dragić,SG,133.0,25.0,0.0864197530864197,0.00609756097560975,0.0638297872340425,0.0795454545454545,0.3295,0.04166666666666665,0.10493827160493825,0.1665,0.04787234042553185,0.0486486486486486,0.5645,0.3635,0.022727272727272648,0.034313725490196054,0.5835,0.0566037735849056,0.0198019801980198,0.0333333333333333,0.02777777777777775,0.0434782608695652,0.0,0.0568181818181818,0.08536585365853655,0.0569395017793594,8.55,0.40149999999999997,0.517,0.23299999999999998,11.3,6.15,8.7,11.45,0.85,0.0,8.95,26.3,-0.05,0.0,0.0,-0.056,-4.1,-4.4,-8.55,-0.05,0.0131640029179653,0.543,0.9750000000000001
Larry Drew II,PG,134.0,24.0,0.1358024691358024,0.0121951219512195,0.1808510638297872,0.2181818181818181,0.345,0.0833333333333333,0.271604938271605,0.154,0.1382978723404255,0.1459459459459459,0.5,0.379,0.0227272727272727,0.0294117647058823,0.667,0.0188679245283018,0.1188118811881188,0.0866666666666666,0.3518518518518518,0.2173913043478261,0.0,0.4772727272727272,0.2682926829268293,0.1352313167259786,4.5,0.388,0.448,0.052,0.5,7.3,3.7,33.9,1.4,0.0,29.6,16.8,-0.5,0.1,-0.4,-0.087,-7.1,-2.8,-9.9,-0.4,0.0780224152795278,0.659,4.37
Jared Dudley,SG,136.0,29.0,0.8765432098765432,0.2682926829268293,0.2978723404255319,0.2681818181818182,0.468,0.2777777777777778,0.3333333333333333,0.385,0.1808510638297872,0.1729729729729729,0.537,0.556,0.0795454545454545,0.088235294117647,0.716,0.1132075471698113,0.2376237623762376,0.2066666666666666,0.1666666666666666,0.4347826086956522,0.0689655172413793,0.2045454545454545,0.3902439024390244,0.2562277580071174,12.3,0.572,0.454,0.158,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,2.0,2.1,4.1,0.116,-0.5,1.0,0.6,1.1,0.5765634325883678,0.707,3.61
Mike Dunleavy,SF,138.0,34.0,0.7654320987654321,0.7682926829268293,0.351063829787234,0.3454545454545454,0.435,0.4722222222222222,0.5185185185185186,0.407,0.1702127659574468,0.1891891891891892,0.468,0.546,0.125,0.1372549019607843,0.805,0.0754716981132075,0.3465346534653465,0.26,0.1666666666666666,0.2608695652173913,0.1034482758620689,0.2272727272727272,0.4878048780487805,0.3345195729537366,11.6,0.573,0.547,0.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,2.4,1.7,4.1,0.108,-0.3,0.2,0.0,0.9,0.6184760262616884,0.488,1.37
Cleanthony Early,SF,140.0,23.0,0.4691358024691358,0.0853658536585365,0.202127659574468,0.25,0.355,0.1666666666666666,0.271604938271605,0.262,0.1489361702127659,0.1783783783783783,0.415,0.407,0.1022727272727272,0.1176470588235294,0.75,0.1132075471698113,0.1881188118811881,0.1666666666666666,0.0833333333333333,0.2608695652173913,0.1034482758620689,0.2272727272727272,0.3658536585365854,0.192170818505338,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2.0,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.7,-1.5,-5.2,-0.5,0.2193779428344054,0.573,2.99
Wayne Ellington,SG,141.0,27.0,0.7901234567901234,0.4390243902439024,0.4148936170212766,0.4318181818181818,0.412,0.3888888888888888,0.4567901234567901,0.37,0.2659574468085106,0.3135135135135135,0.439,0.485,0.0909090909090909,0.0980392156862745,0.813,0.0943396226415094,0.2772277227722772,0.2133333333333333,0.1481481481481481,0.2173913043478261,0.0,0.1818181818181818,0.2926829268292683,0.3558718861209964,11.6,0.504,0.394,0.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,1.1,0.1,1.2,0.034,-0.5,-1.8,-2.3,-0.1,0.5632999535778234,0.524,0.43
James Ennis III,SF,143.0,24.0,0.7530864197530864,0.0365853658536585,0.1702127659574468,0.1818181818181818,0.409,0.1388888888888889,0.1851851851851852,0.326,0.1170212765957446,0.1351351351351351,0.461,0.472,0.1477272727272727,0.1470588235294117,0.84,0.1509433962264151,0.198019801980198,0.1866666666666666,0.074074074074074,0.1739130434782609,0.1034482758620689,0.1363636363636363,0.3414634146341463,0.1779359430604982,11.5,0.541,0.385,0.381,6.0,14.0,10.1,7.2,1.3,1.4,11.9,14.6,1.2,0.8,1.9,0.088,-1.0,-0.5,-1.5,0.1,0.35347171563101,0.537,-0.13
Tyler Ennis,PG,144.0,20.0,0.191358024691358,0.00609756097560975,0.1489361702127659,0.1704545454545454,0.38949999999999996,0.09722222222222221,0.1419753086419753,0.3015,0.11702127659574466,0.1432432432432432,0.4255,0.433,0.022727272727272648,0.024509803921568603,0.8,0.02830188679245275,0.08415841584158415,0.06666666666666665,0.19444444444444442,0.15217391304347824,0.06896551724137925,0.27272727272727265,0.20731707317073172,0.1209964412811387,9.3,0.449,0.2935,0.068,1.95,9.25,5.55,31.55,1.3,1.65,24.1,21.450000000000003,-0.4,0.2,-0.15,-0.0255,-2.25,-1.0,-3.3,-0.1,0.0710259301014656,0.628,2.8449999999999998
Jeremy Evans,SF,145.0,27.0,0.4567901234567901,0.0,0.0851063829787234,0.0681818181818181,0.552,0.0277777777777777,0.0123456790123456,0.4,0.0851063829787234,0.0756756756756756,0.566,0.569,0.0681818181818181,0.0784313725490196,0.828,0.1320754716981132,0.1188118811881188,0.1266666666666666,0.0277777777777777,0.1304347826086956,0.1034482758620689,0.0227272727272727,0.1951219512195122,0.0854092526690391,20.5,0.636,0.086,0.5,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,0.9,0.4,1.3,0.241,2.0,2.1,4.2,0.4,0.0898600702964387,0.451,-1.03
Reggie Evans,PF,146.0,34.0,0.5679012345679012,0.0853658536585365,0.1276595744680851,0.1318181818181818,0.423,0.0,0.0,0.0,0.1276595744680851,0.1567567567567567,0.43,0.423,0.1477272727272727,0.2058823529411765,0.619,0.3962264150943396,0.4257425742574257,0.4266666666666667,0.0648148148148148,0.2173913043478261,0.0344827586206896,0.2272727272727272,0.4634146341463415,0.1316725978647686,11.7,0.49,0.015,0.708,14.9,29.0,22.2,6.1,1.4,0.5,20.0,13.0,0.4,0.8,1.2,0.074,-1.6,-0.8,-2.4,-0.1,0.2580741428476689,0.585,2.3
